external_gene_name	reactome
h2ax	R-DRE-69306
h2ax	R-DRE-69002
h2ax	R-DRE-9670095
h2ax	R-DRE-73929
h2ax	R-DRE-73886
h2ax	R-DRE-73927
h2ax	R-DRE-73884
h2ax	R-DRE-2559586
h2ax	R-DRE-171306
h2ax	R-DRE-110331
h2ax	R-DRE-157579
h2ax	R-DRE-110330
h2ax	R-DRE-5688426
h2ax	R-DRE-5689901
h2ax	R-DRE-68886
h2ax	R-DRE-69278
h2ax	R-DRE-1640170
h2ax	R-DRE-195258
h2ax	R-DRE-73894
h2ax	R-DRE-74160
h2ax	R-DRE-73864
h2ax	R-DRE-73857
h2ax	R-DRE-73854
h2ax	R-DRE-4839726
h2ax	R-DRE-3247509
h2ax	R-DRE-2559583
h2ax	R-DRE-2559582
h2ax	R-DRE-212436
h2ax	R-DRE-9716542
h2ax	R-DRE-194315
h2ax	R-DRE-9018519
h2ax	R-DRE-9006931
h2ax	R-DRE-8939211
h2ax	R-DRE-597592
h2ax	R-DRE-392499
h2ax	R-DRE-162582
h2ax	R-DRE-2262752
h2ax	R-DRE-8953897
f5	R-DRE-140875
f5	R-DRE-140877
f5	R-DRE-5694530
f5	R-DRE-204005
f5	R-DRE-114608
f5	R-DRE-76005
f5	R-DRE-76002
f5	R-DRE-8957275
f5	R-DRE-381426
f5	R-DRE-948021
f5	R-DRE-446203
f5	R-DRE-199977
f5	R-DRE-5653656
f5	R-DRE-199991
f5	R-DRE-109582
f5	R-DRE-597592
f5	R-DRE-392499
zgc:171927	R-DRE-162658
zgc:171927	R-DRE-68875
zgc:171927	R-DRE-8876198
zgc:171927	R-DRE-204005
zgc:171927	R-DRE-8856688
zgc:171927	R-DRE-6811442
zgc:171927	R-DRE-6811434
zgc:171927	R-DRE-948021
zgc:171927	R-DRE-68886
zgc:171927	R-DRE-69278
zgc:171927	R-DRE-6807878
zgc:171927	R-DRE-446203
zgc:171927	R-DRE-1640170
zgc:171927	R-DRE-199977
zgc:171927	R-DRE-9007101
zgc:171927	R-DRE-5653656
zgc:171927	R-DRE-199991
zgc:171927	R-DRE-8873719
zgc:171927	R-DRE-597592
zgc:171927	R-DRE-392499
uts2b	R-DRE-416476
uts2b	R-DRE-388396
uts2b	R-DRE-500792
uts2b	R-DRE-373076
uts2b	R-DRE-375276
uts2b	R-DRE-372790
uts2b	R-DRE-162582
mpi	R-DRE-446205
mpi	R-DRE-446219
mpi	R-DRE-446193
mpi	R-DRE-446203
mpi	R-DRE-597592
mpi	R-DRE-392499
cpt1b	R-DRE-5362517
cpt1b	R-DRE-200425
cpt1b	R-DRE-8978868
cpt1b	R-DRE-556833
cpt1b	R-DRE-9006931
cpt1b	R-DRE-1430728
cpt1b	R-DRE-162582
pdp1	R-DRE-204174
pdp1	R-DRE-70268
pdp1	R-DRE-71406
pdp1	R-DRE-1428517
pdp1	R-DRE-1430728
dusp8a	R-DRE-112409
dusp8a	R-DRE-5675221
dusp8a	R-DRE-5684996
dusp8a	R-DRE-5683057
dusp8a	R-DRE-5673001
dusp8a	R-DRE-162582
cdca5	R-DRE-2468052
cdca5	R-DRE-69242
cdca5	R-DRE-68886
cdca5	R-DRE-69278
cdca5	R-DRE-68882
cdca5	R-DRE-68877
cdca5	R-DRE-2555396
cdca5	R-DRE-2467813
cdca5	R-DRE-2500257
cdca5	R-DRE-1640170
adh5l	R-DRE-2161541
adh5l	R-DRE-2161522
adh5l	R-DRE-71384
adh5l	R-DRE-5365859
adh5l	R-DRE-5362517
adh5l	R-DRE-211945
adh5l	R-DRE-9748784
adh5l	R-DRE-211859
adh5l	R-DRE-9006931
adh5l	R-DRE-1430728
adh5l	R-DRE-162582
	R-DRE-190377
	R-DRE-190241
	R-DRE-5654738
csf1b	R-DRE-8957275
csf1b	R-DRE-381426
csf1b	R-DRE-449836
csf1b	R-DRE-449147
csf1b	R-DRE-168256
csf1b	R-DRE-1280215
csf1b	R-DRE-597592
csf1b	R-DRE-392499
arg1	R-DRE-70635
arg1	R-DRE-71291
arg1	R-DRE-6798695
arg1	R-DRE-168249
arg1	R-DRE-168256
arg1	R-DRE-1430728
adh8b	R-DRE-2161541
adh8b	R-DRE-2161522
adh8b	R-DRE-71384
adh8b	R-DRE-5365859
adh8b	R-DRE-5362517
adh8b	R-DRE-211945
adh8b	R-DRE-9748784
adh8b	R-DRE-211859
adh8b	R-DRE-9006931
adh8b	R-DRE-1430728
adh8b	R-DRE-162582
tm7sf2	R-DRE-191273
tm7sf2	R-DRE-8957322
tm7sf2	R-DRE-556833
tm7sf2	R-DRE-1430728
clp1	R-DRE-77595
clp1	R-DRE-75067
clp1	R-DRE-72203
clp1	R-DRE-73856
clp1	R-DRE-72187
clp1	R-DRE-8953854
clp1	R-DRE-74160
clp1	R-DRE-73857
zdhhc9	R-DRE-9648002
zdhhc9	R-DRE-5684996
zdhhc9	R-DRE-5683057
zdhhc9	R-DRE-5673001
zdhhc9	R-DRE-162582
fermt3b	R-DRE-114608
fermt3b	R-DRE-76005
fermt3b	R-DRE-76002
fermt3b	R-DRE-109582
fnip2	R-DRE-9711097
fnip2	R-DRE-9639288
fnip2	R-DRE-2262752
fnip2	R-DRE-8953897
ppp1r3ca	R-DRE-3322077
ppp1r3ca	R-DRE-8982491
ppp1r3ca	R-DRE-71387
ppp1r3ca	R-DRE-1430728
chkb	R-DRE-1483213
chkb	R-DRE-1483191
chkb	R-DRE-1483206
chkb	R-DRE-1483257
chkb	R-DRE-556833
chkb	R-DRE-1430728
src	R-DRE-8874081
src	R-DRE-8875878
src	R-DRE-389513
src	R-DRE-1433559
src	R-DRE-191650
src	R-DRE-186763
src	R-DRE-9603381
src	R-DRE-9034015
src	R-DRE-210990
src	R-DRE-186797
src	R-DRE-157858
src	R-DRE-180292
src	R-DRE-8934903
src	R-DRE-372708
src	R-DRE-354194
src	R-DRE-166520
src	R-DRE-5674135
src	R-DRE-430116
src	R-DRE-389356
src	R-DRE-5673000
src	R-DRE-8853659
src	R-DRE-8941858
src	R-DRE-8878159
src	R-DRE-69236
src	R-DRE-69231
src	R-DRE-6806834
src	R-DRE-5654741
src	R-DRE-5654743
src	R-DRE-5654738
src	R-DRE-5654736
src	R-DRE-5654733
src	R-DRE-5654732
src	R-DRE-5654726
src	R-DRE-5654727
src	R-DRE-190236
src	R-DRE-177929
src	R-DRE-1295596
src	R-DRE-5205647
src	R-DRE-1433557
src	R-DRE-456926
src	R-DRE-418592
src	R-DRE-392518
src	R-DRE-3928663
src	R-DRE-3928664
src	R-DRE-3928662
src	R-DRE-3928665
src	R-DRE-2682334
src	R-DRE-76009
src	R-DRE-76002
src	R-DRE-354192
src	R-DRE-453279
src	R-DRE-9675108
src	R-DRE-422475
src	R-DRE-1266738
src	R-DRE-9009391
src	R-DRE-5218921
src	R-DRE-4420097
src	R-DRE-194138
src	R-DRE-388841
src	R-DRE-9663891
src	R-DRE-69278
src	R-DRE-5663220
src	R-DRE-1640170
src	R-DRE-9612973
src	R-DRE-5653656
src	R-DRE-199991
src	R-DRE-1632852
src	R-DRE-109582
src	R-DRE-202733
src	R-DRE-195258
src	R-DRE-418594
src	R-DRE-388396
src	R-DRE-74160
src	R-DRE-73857
src	R-DRE-212436
src	R-DRE-1280218
src	R-DRE-9716542
src	R-DRE-194315
src	R-DRE-168256
src	R-DRE-9006934
src	R-DRE-9006931
src	R-DRE-9006925
src	R-DRE-8939211
src	R-DRE-6811558
src	R-DRE-5684996
src	R-DRE-5683057
src	R-DRE-5673001
src	R-DRE-199418
src	R-DRE-1257604
src	R-DRE-1251985
src	R-DRE-1253288
src	R-DRE-1236394
src	R-DRE-1227986
src	R-DRE-372790
src	R-DRE-162582
ppef1	R-DRE-2514859
ppef1	R-DRE-2514856
ppef1	R-DRE-9709957
ppef1	R-DRE-2187338
kcnh5a	R-DRE-1296071
kcnh5a	R-DRE-1296072
kcnh5a	R-DRE-112316
crata	R-DRE-389887
crata	R-DRE-390918
crata	R-DRE-9609507
crata	R-DRE-9033241
crata	R-DRE-8978868
crata	R-DRE-556833
crata	R-DRE-1430728
NDUFAF4	R-DRE-6799198
NDUFAF4	R-DRE-611105
NDUFAF4	R-DRE-163200
NDUFAF4	R-DRE-1428517
NDUFAF4	R-DRE-1430728
kcnq2a	R-DRE-1296071
kcnq2a	R-DRE-1296072
kcnq2a	R-DRE-112316
NOL9	R-DRE-72312
NOL9	R-DRE-8868773
NOL9	R-DRE-6791226
NOL9	R-DRE-8953854
CEMIP	R-DRE-2142850
CEMIP	R-DRE-2142845
CEMIP	R-DRE-1630316
CEMIP	R-DRE-71387
CEMIP	R-DRE-1430728
hsd17b8	R-DRE-8978868
hsd17b8	R-DRE-75105
hsd17b8	R-DRE-556833
hsd17b8	R-DRE-1430728
hspa14	R-DRE-3371453
hspa14	R-DRE-3371556
hspa14	R-DRE-2262752
hspa14	R-DRE-8953897
trim35-29	R-DRE-8948751
trim35-29	R-DRE-3232142
trim35-29	R-DRE-3108232
trim35-29	R-DRE-2990846
trim35-29	R-DRE-6807070
trim35-29	R-DRE-983169
trim35-29	R-DRE-983168
trim35-29	R-DRE-1280218
trim35-29	R-DRE-168256
trim35-29	R-DRE-9006925
trim35-29	R-DRE-1257604
trim35-29	R-DRE-597592
trim35-29	R-DRE-392499
trim35-29	R-DRE-162582
wnt7aa	R-DRE-3238698
wnt7aa	R-DRE-195721
wnt7aa	R-DRE-162582
ISCU	R-DRE-1362409
ISCU	R-DRE-1430728
mat2aa	R-DRE-156581
mat2aa	R-DRE-211859
mat2aa	R-DRE-156580
mat2aa	R-DRE-1430728
pdcd11	R-DRE-72312
pdcd11	R-DRE-8868773
pdcd11	R-DRE-6791226
pdcd11	R-DRE-8953854
nrxn1a	R-DRE-6794362
nrxn1a	R-DRE-6794361
nrxn1a	R-DRE-112316
mef2ca	R-DRE-525793
mef2ca	R-DRE-1266738
tcf7l2	R-DRE-8951430
tcf7l2	R-DRE-8853884
tcf7l2	R-DRE-4641265
tcf7l2	R-DRE-201722
tcf7l2	R-DRE-8878159
tcf7l2	R-DRE-3769402
tcf7l2	R-DRE-195253
tcf7l2	R-DRE-4086398
tcf7l2	R-DRE-3858494
tcf7l2	R-DRE-201681
tcf7l2	R-DRE-195721
tcf7l2	R-DRE-74160
tcf7l2	R-DRE-73857
tcf7l2	R-DRE-212436
tcf7l2	R-DRE-162582
GPR4	R-DRE-416476
GPR4	R-DRE-388396
GPR4	R-DRE-500792
GPR4	R-DRE-373076
GPR4	R-DRE-372790
GPR4	R-DRE-162582
twf1b	R-DRE-9706574
twf1b	R-DRE-9013418
twf1b	R-DRE-9716542
twf1b	R-DRE-9012999
twf1b	R-DRE-194315
twf1b	R-DRE-162582
npc1	R-DRE-8964038
npc1	R-DRE-8964043
npc1	R-DRE-174824
npc1	R-DRE-382551
ino80c	R-DRE-5689603
ino80c	R-DRE-5688426
ino80c	R-DRE-73894
ino80c	R-DRE-5696399
ino80c	R-DRE-5696398
ino80c	R-DRE-5696394
ino80c	R-DRE-597592
ino80c	R-DRE-392499
ZFYVE9	R-DRE-2173789
ZFYVE9	R-DRE-170834
ZFYVE9	R-DRE-9006936
ZFYVE9	R-DRE-162582
ube3d	R-DRE-983169
ube3d	R-DRE-983168
ube3d	R-DRE-1280218
ube3d	R-DRE-168256
rabep1	R-DRE-8854214
rabep1	R-DRE-9007101
rabep1	R-DRE-5653656
rabep1	R-DRE-199991
spc24	R-DRE-9648025
spc24	R-DRE-69620
spc24	R-DRE-69618
spc24	R-DRE-68886
spc24	R-DRE-69278
spc24	R-DRE-68882
spc24	R-DRE-68877
spc24	R-DRE-5663220
spc24	R-DRE-2555396
spc24	R-DRE-2467813
spc24	R-DRE-2500257
spc24	R-DRE-1640170
spc24	R-DRE-141424
spc24	R-DRE-141444
spc24	R-DRE-195258
spc24	R-DRE-9716542
spc24	R-DRE-194315
spc24	R-DRE-162582
clasp2	R-DRE-9648025
clasp2	R-DRE-69620
clasp2	R-DRE-69618
clasp2	R-DRE-68886
clasp2	R-DRE-69278
clasp2	R-DRE-68882
clasp2	R-DRE-68877
clasp2	R-DRE-5663220
clasp2	R-DRE-2555396
clasp2	R-DRE-2467813
clasp2	R-DRE-2500257
clasp2	R-DRE-1640170
clasp2	R-DRE-141424
clasp2	R-DRE-141444
clasp2	R-DRE-195258
clasp2	R-DRE-9716542
clasp2	R-DRE-194315
clasp2	R-DRE-162582
asb1	R-DRE-983169
asb1	R-DRE-983168
asb1	R-DRE-1280218
asb1	R-DRE-8951664
asb1	R-DRE-168256
asb1	R-DRE-597592
asb1	R-DRE-392499
gc2	R-DRE-2514859
gc2	R-DRE-2514856
gc2	R-DRE-9709957
gc2	R-DRE-2187338
ICE2	R-DRE-6807505
ICE2	R-DRE-74160
ICE2	R-DRE-73857
PLA2G4A	R-DRE-432142
PLA2G4A	R-DRE-6811436
PLA2G4A	R-DRE-1483206
PLA2G4A	R-DRE-1483166
PLA2G4A	R-DRE-1482925
PLA2G4A	R-DRE-1483115
PLA2G4A	R-DRE-1482922
PLA2G4A	R-DRE-1482839
PLA2G4A	R-DRE-1482798
PLA2G4A	R-DRE-1482801
PLA2G4A	R-DRE-1482788
PLA2G4A	R-DRE-111996
PLA2G4A	R-DRE-111995
PLA2G4A	R-DRE-2142753
PLA2G4A	R-DRE-8856688
PLA2G4A	R-DRE-6811442
PLA2G4A	R-DRE-418592
PLA2G4A	R-DRE-418346
PLA2G4A	R-DRE-392518
PLA2G4A	R-DRE-1483257
PLA2G4A	R-DRE-8978868
PLA2G4A	R-DRE-76002
PLA2G4A	R-DRE-112043
PLA2G4A	R-DRE-112040
PLA2G4A	R-DRE-111885
PLA2G4A	R-DRE-556833
PLA2G4A	R-DRE-5653656
PLA2G4A	R-DRE-199991
PLA2G4A	R-DRE-109582
PLA2G4A	R-DRE-418594
PLA2G4A	R-DRE-388396
PLA2G4A	R-DRE-1430728
PLA2G4A	R-DRE-372790
PLA2G4A	R-DRE-162582
abcb7	R-DRE-1369007
abcb7	R-DRE-382556
abcb7	R-DRE-382551
kita	R-DRE-1433559
kita	R-DRE-1433557
kita	R-DRE-9006934
kita	R-DRE-9006925
kita	R-DRE-6811558
kita	R-DRE-5684996
kita	R-DRE-5683057
kita	R-DRE-5673001
kita	R-DRE-199418
kita	R-DRE-1257604
kita	R-DRE-162582
EFNA2	R-DRE-3928663
EFNA2	R-DRE-3928665
EFNA2	R-DRE-2682334
EFNA2	R-DRE-9675108
EFNA2	R-DRE-422475
EFNA2	R-DRE-1266738
stam	R-DRE-917729
stam	R-DRE-8856828
stam	R-DRE-8856825
stam	R-DRE-6807004
stam	R-DRE-6806834
stam	R-DRE-182971
stam	R-DRE-177929
stam	R-DRE-5688426
stam	R-DRE-5689901
stam	R-DRE-9013420
stam	R-DRE-5653656
stam	R-DRE-199991
stam	R-DRE-9716542
stam	R-DRE-9012999
stam	R-DRE-194315
stam	R-DRE-9006934
stam	R-DRE-597592
stam	R-DRE-392499
stam	R-DRE-162582
acp2	R-DRE-6798695
acp2	R-DRE-168249
acp2	R-DRE-168256
fxyd6	R-DRE-936837
fxyd6	R-DRE-5578775
fxyd6	R-DRE-5576891
fxyd6	R-DRE-397014
fxyd6	R-DRE-382551
fxyd6	R-DRE-983712
	R-DRE-4641257
hcrt	R-DRE-389397
hcrt	R-DRE-416476
hcrt	R-DRE-388396
hcrt	R-DRE-500792
hcrt	R-DRE-373076
hcrt	R-DRE-375276
hcrt	R-DRE-372790
hcrt	R-DRE-162582
NT5C1A	R-DRE-73621
NT5C1A	R-DRE-8956319
NT5C1A	R-DRE-74259
NT5C1A	R-DRE-15869
NT5C1A	R-DRE-1430728
gtf2h3	R-DRE-77075
gtf2h3	R-DRE-76042
gtf2h3	R-DRE-75953
gtf2h3	R-DRE-73776
gtf2h3	R-DRE-73779
gtf2h3	R-DRE-72086
gtf2h3	R-DRE-75955
gtf2h3	R-DRE-6796648
gtf2h3	R-DRE-674695
gtf2h3	R-DRE-113418
gtf2h3	R-DRE-73772
gtf2h3	R-DRE-73863
gtf2h3	R-DRE-8953854
gtf2h3	R-DRE-73894
gtf2h3	R-DRE-6782210
gtf2h3	R-DRE-6782135
gtf2h3	R-DRE-6781827
gtf2h3	R-DRE-5696400
gtf2h3	R-DRE-6781823
gtf2h3	R-DRE-5696399
gtf2h3	R-DRE-5696398
gtf2h3	R-DRE-5696395
gtf2h3	R-DRE-74160
gtf2h3	R-DRE-73864
gtf2h3	R-DRE-73857
gtf2h3	R-DRE-73854
gtf2h3	R-DRE-73762
gtf2h3	R-DRE-3700989
gtf2h3	R-DRE-212436
fgf20b	R-DRE-190371
fgf20b	R-DRE-5654720
fgf20b	R-DRE-5654719
fgf20b	R-DRE-5654716
fgf20b	R-DRE-5654712
fgf20b	R-DRE-5654708
fgf20b	R-DRE-5654710
fgf20b	R-DRE-5654706
fgf20b	R-DRE-5654704
fgf20b	R-DRE-5654699
fgf20b	R-DRE-5654700
fgf20b	R-DRE-5654696
fgf20b	R-DRE-5654695
fgf20b	R-DRE-5654689
fgf20b	R-DRE-5654693
fgf20b	R-DRE-5654688
fgf20b	R-DRE-5654687
fgf20b	R-DRE-5654228
fgf20b	R-DRE-5654227
fgf20b	R-DRE-5654219
fgf20b	R-DRE-5654221
fgf20b	R-DRE-190375
fgf20b	R-DRE-190373
fgf20b	R-DRE-190372
fgf20b	R-DRE-190322
fgf20b	R-DRE-190242
fgf20b	R-DRE-190241
fgf20b	R-DRE-190239
fgf20b	R-DRE-2428928
fgf20b	R-DRE-74751
fgf20b	R-DRE-2428924
fgf20b	R-DRE-2404192
fgf20b	R-DRE-109704
fgf20b	R-DRE-112399
fgf20b	R-DRE-5654741
fgf20b	R-DRE-5654743
fgf20b	R-DRE-5654738
fgf20b	R-DRE-5654736
fgf20b	R-DRE-5654733
fgf20b	R-DRE-5654732
fgf20b	R-DRE-5654726
fgf20b	R-DRE-5654727
fgf20b	R-DRE-190236
fgf20b	R-DRE-74752
fgf20b	R-DRE-9006934
fgf20b	R-DRE-9006925
fgf20b	R-DRE-6811558
fgf20b	R-DRE-5684996
fgf20b	R-DRE-5683057
fgf20b	R-DRE-5673001
fgf20b	R-DRE-199418
fgf20b	R-DRE-1257604
fgf20b	R-DRE-162582
znf143a	R-DRE-76071
znf143a	R-DRE-74158
znf143a	R-DRE-76046
znf143a	R-DRE-6807505
znf143a	R-DRE-74160
znf143a	R-DRE-73857
OSBPL3	R-DRE-192105
OSBPL3	R-DRE-8957322
OSBPL3	R-DRE-194068
OSBPL3	R-DRE-556833
OSBPL3	R-DRE-1430728
dclre1c	R-DRE-5693571
dclre1c	R-DRE-5693532
dclre1c	R-DRE-73894
	R-DRE-2395516
	R-DRE-1362409
	R-DRE-196108
	R-DRE-70221
	R-DRE-8982491
ppfia4	R-DRE-388844
ppfia4	R-DRE-212676
ppfia4	R-DRE-210500
ppfia4	R-DRE-181429
ppfia4	R-DRE-181430
ppfia4	R-DRE-264642
ppfia4	R-DRE-112310
ppfia4	R-DRE-6794362
ppfia4	R-DRE-112316
ppfia4	R-DRE-112315
	R-DRE-844455
	R-DRE-9627069
	R-DRE-111461
	R-DRE-111458
	R-DRE-622312
MAN1C1	R-DRE-964827
MAN1C1	R-DRE-964739
MAN1C1	R-DRE-948021
MAN1C1	R-DRE-446203
MAN1C1	R-DRE-597592
MAN1C1	R-DRE-392499
rcc1	R-DRE-9615933
rcc1	R-DRE-2995410
rcc1	R-DRE-68886
rcc1	R-DRE-69278
rcc1	R-DRE-68882
rcc1	R-DRE-2555396
rcc1	R-DRE-1640170
BCR	R-DRE-9013423
BCR	R-DRE-9013404
BCR	R-DRE-9013106
BCR	R-DRE-9013026
BCR	R-DRE-9716542
BCR	R-DRE-9013149
BCR	R-DRE-9012999
BCR	R-DRE-9013148
BCR	R-DRE-8980692
BCR	R-DRE-194315
BCR	R-DRE-162582
aplnra	R-DRE-418594
aplnra	R-DRE-388396
aplnra	R-DRE-500792
aplnra	R-DRE-373076
aplnra	R-DRE-375276
aplnra	R-DRE-372790
aplnra	R-DRE-162582
CLIP1	R-DRE-9648025
CLIP1	R-DRE-69620
CLIP1	R-DRE-69618
CLIP1	R-DRE-68886
CLIP1	R-DRE-69278
CLIP1	R-DRE-68882
CLIP1	R-DRE-68877
CLIP1	R-DRE-5663220
CLIP1	R-DRE-2555396
CLIP1	R-DRE-2467813
CLIP1	R-DRE-2500257
CLIP1	R-DRE-1640170
CLIP1	R-DRE-141424
CLIP1	R-DRE-141444
CLIP1	R-DRE-195258
CLIP1	R-DRE-9716542
CLIP1	R-DRE-194315
CLIP1	R-DRE-162582
sult2st1	R-DRE-156584
sult2st1	R-DRE-9748784
sult2st1	R-DRE-9753281
sult2st1	R-DRE-211859
sult2st1	R-DRE-156580
sult2st1	R-DRE-1430728
elovl5	R-DRE-2046106
elovl5	R-DRE-2046105
elovl5	R-DRE-2046104
elovl5	R-DRE-8978868
elovl5	R-DRE-75876
elovl5	R-DRE-75105
elovl5	R-DRE-556833
elovl5	R-DRE-1430728
b3gnt2a	R-DRE-2022854
b3gnt2a	R-DRE-1638074
b3gnt2a	R-DRE-1630316
b3gnt2a	R-DRE-71387
b3gnt2a	R-DRE-913709
b3gnt2a	R-DRE-1430728
b3gnt2a	R-DRE-597592
b3gnt2a	R-DRE-5173105
b3gnt2a	R-DRE-392499
slc38a4	R-DRE-425407
slc38a4	R-DRE-425393
slc38a4	R-DRE-352230
slc38a4	R-DRE-382551
commd1	R-DRE-8951664
commd1	R-DRE-597592
commd1	R-DRE-392499
slc6a22.2	R-DRE-888593
slc6a22.2	R-DRE-888590
slc6a22.2	R-DRE-112310
slc6a22.2	R-DRE-112316
slc6a22.2	R-DRE-112315
slc6a22.2	R-DRE-442660
slc6a22.2	R-DRE-425407
slc6a22.2	R-DRE-425366
slc6a22.2	R-DRE-382551
dync1i2a	R-DRE-69275
dync1i2a	R-DRE-8854518
dync1i2a	R-DRE-5620912
dync1i2a	R-DRE-453274
dync1i2a	R-DRE-380320
dync1i2a	R-DRE-380287
dync1i2a	R-DRE-380284
dync1i2a	R-DRE-380270
dync1i2a	R-DRE-380259
dync1i2a	R-DRE-2565942
dync1i2a	R-DRE-5617833
dync1i2a	R-DRE-1852241
dync1i2a	R-DRE-9663891
dync1i2a	R-DRE-9648025
dync1i2a	R-DRE-9646399
dync1i2a	R-DRE-69620
dync1i2a	R-DRE-948021
dync1i2a	R-DRE-69618
dync1i2a	R-DRE-68886
dync1i2a	R-DRE-69278
dync1i2a	R-DRE-68882
dync1i2a	R-DRE-6807878
dync1i2a	R-DRE-68877
dync1i2a	R-DRE-5663220
dync1i2a	R-DRE-446203
dync1i2a	R-DRE-3371497
dync1i2a	R-DRE-2555396
dync1i2a	R-DRE-2467813
dync1i2a	R-DRE-2500257
dync1i2a	R-DRE-2132295
dync1i2a	R-DRE-1640170
dync1i2a	R-DRE-199977
dync1i2a	R-DRE-141424
dync1i2a	R-DRE-141444
dync1i2a	R-DRE-9612973
dync1i2a	R-DRE-5653656
dync1i2a	R-DRE-199991
dync1i2a	R-DRE-1632852
dync1i2a	R-DRE-195258
dync1i2a	R-DRE-1280218
dync1i2a	R-DRE-9716542
dync1i2a	R-DRE-194315
dync1i2a	R-DRE-168256
dync1i2a	R-DRE-597592
dync1i2a	R-DRE-392499
dync1i2a	R-DRE-162582
dync1i2a	R-DRE-2262752
dync1i2a	R-DRE-8953897
ROR1	R-DRE-5140745
ROR1	R-DRE-4086400
ROR1	R-DRE-3858494
ROR1	R-DRE-195721
ROR1	R-DRE-162582
ctsh	R-DRE-5683826
ctsh	R-DRE-2132295
ctsh	R-DRE-6798695
ctsh	R-DRE-1280218
ctsh	R-DRE-168249
ctsh	R-DRE-168256
ctsh	R-DRE-392499
fbxl8	R-DRE-983169
fbxl8	R-DRE-983168
fbxl8	R-DRE-1280218
fbxl8	R-DRE-8951664
fbxl8	R-DRE-168256
fbxl8	R-DRE-597592
fbxl8	R-DRE-392499
cdh11	R-DRE-421270
cdh11	R-DRE-418990
cdh11	R-DRE-446728
cdh11	R-DRE-1500931
ATP6V1C2	R-DRE-1222556
ATP6V1C2	R-DRE-9711097
ATP6V1C2	R-DRE-9639288
ATP6V1C2	R-DRE-74752
ATP6V1C2	R-DRE-77387
ATP6V1C2	R-DRE-917977
ATP6V1C2	R-DRE-917937
ATP6V1C2	R-DRE-168249
ATP6V1C2	R-DRE-168256
ATP6V1C2	R-DRE-9006934
ATP6V1C2	R-DRE-382551
ATP6V1C2	R-DRE-983712
ATP6V1C2	R-DRE-162582
ATP6V1C2	R-DRE-2262752
ATP6V1C2	R-DRE-8953897
TOP3A	R-DRE-5693616
TOP3A	R-DRE-5693579
TOP3A	R-DRE-5693568
TOP3A	R-DRE-5693537
TOP3A	R-DRE-69473
TOP3A	R-DRE-5693607
TOP3A	R-DRE-5685938
TOP3A	R-DRE-69481
TOP3A	R-DRE-5693567
TOP3A	R-DRE-5693538
TOP3A	R-DRE-5693532
TOP3A	R-DRE-5685942
TOP3A	R-DRE-6804756
TOP3A	R-DRE-69620
TOP3A	R-DRE-1640170
TOP3A	R-DRE-73894
TOP3A	R-DRE-74160
TOP3A	R-DRE-73857
TOP3A	R-DRE-5633007
TOP3A	R-DRE-3700989
TOP3A	R-DRE-212436
aldh9a1a.1	R-DRE-71262
aldh9a1a.1	R-DRE-71291
aldh9a1a.1	R-DRE-1430728
gnpnat1	R-DRE-446210
gnpnat1	R-DRE-446219
gnpnat1	R-DRE-446193
gnpnat1	R-DRE-446203
gnpnat1	R-DRE-597592
gnpnat1	R-DRE-392499
srd5a2b	R-DRE-193048
srd5a2b	R-DRE-196071
srd5a2b	R-DRE-8957322
srd5a2b	R-DRE-556833
srd5a2b	R-DRE-1430728
PLAT	R-DRE-75205
PLAT	R-DRE-186797
PLAT	R-DRE-109582
PLAT	R-DRE-9006934
PLAT	R-DRE-162582
	R-DRE-1483115
	R-DRE-1482922
	R-DRE-1482801
slc26a3.2	R-DRE-427601
slc26a3.2	R-DRE-425407
slc26a3.2	R-DRE-425393
slc26a3.2	R-DRE-382551
pkmyt1	R-DRE-69478
pkmyt1	R-DRE-156711
pkmyt1	R-DRE-69273
pkmyt1	R-DRE-69481
pkmyt1	R-DRE-69275
pkmyt1	R-DRE-453274
pkmyt1	R-DRE-69620
pkmyt1	R-DRE-69278
pkmyt1	R-DRE-1640170
hif1al	R-DRE-1234158
hif1al	R-DRE-1234176
hif1al	R-DRE-1234174
hif1al	R-DRE-8951664
hif1al	R-DRE-597592
hif1al	R-DRE-392499
hif1al	R-DRE-2262752
hif1al	R-DRE-8953897
hdac4	R-DRE-8951936
hdac4	R-DRE-4090294
hdac4	R-DRE-8878159
hdac4	R-DRE-4551638
hdac4	R-DRE-3108232
hdac4	R-DRE-2990846
hdac4	R-DRE-350054
hdac4	R-DRE-74160
hdac4	R-DRE-73857
hdac4	R-DRE-212436
hdac4	R-DRE-597592
hdac4	R-DRE-392499
	R-DRE-8948216
azin1b	R-DRE-351202
azin1b	R-DRE-350562
azin1b	R-DRE-71291
azin1b	R-DRE-1430728
hspe1	R-DRE-9013408
hspe1	R-DRE-9716542
hspe1	R-DRE-9012999
hspe1	R-DRE-194315
hspe1	R-DRE-162582
atp6v1e1a	R-DRE-1222556
atp6v1e1a	R-DRE-9711097
atp6v1e1a	R-DRE-9639288
atp6v1e1a	R-DRE-74752
atp6v1e1a	R-DRE-77387
atp6v1e1a	R-DRE-917977
atp6v1e1a	R-DRE-917937
atp6v1e1a	R-DRE-168249
atp6v1e1a	R-DRE-168256
atp6v1e1a	R-DRE-9006934
atp6v1e1a	R-DRE-382551
atp6v1e1a	R-DRE-983712
atp6v1e1a	R-DRE-162582
atp6v1e1a	R-DRE-2262752
