go_id	external_gene_name
154920	GO:0048468	CR753875.1
154921	GO:0016020	CABZ01072242.1
154922	GO:0007155	CABZ01072242.1
154923	GO:0009897	CABZ01072242.1
154924	GO:0007229	CABZ01072242.1
154925	GO:0008305	CABZ01072242.1
154926	GO:0098609	CABZ01072242.1
154927	GO:0007160	CABZ01072242.1
154928	GO:0005178	CABZ01072242.1
154929	GO:0033627	CABZ01072242.1
154930	GO:0050900	CABZ01072242.1
154931	GO:0005615	igfbp5a
154932	GO:0050896	igfbp5a
154933	GO:0031994	igfbp5a
154934	GO:0031995	igfbp5a
154935	GO:0043567	igfbp5a
154936	GO:0001968	igfbp5a
154937	GO:0019838	igfbp5a
154940	GO:0042127	tnfrsf9a
154941	GO:0005515	ndr1
154942	GO:0003824	gstz1
154943	GO:0005739	gstz1
154944	GO:0016853	gstz1
154945	GO:0005737	gstz1
154946	GO:0004364	gstz1
154947	GO:0006749	gstz1
154948	GO:0006559	gstz1
154949	GO:0006572	gstz1
154950	GO:0009072	gstz1
154951	GO:0016034	gstz1
154953	GO:0004930	GPR151
154954	GO:0016021	GPR151
154955	GO:0007186	GPR151
154956	GO:0016020	wu:fj05g07
154957	GO:0046872	wu:fj05g07
154958	GO:0005737	CABZ01109480.1
154959	GO:0016477	CABZ01109480.1
154960	GO:0005886	CABZ01109480.1
154961	GO:0005085	CABZ01109480.1
154962	GO:0007264	CABZ01109480.1
154963	GO:0030036	CABZ01109480.1
154964	GO:0031267	CABZ01109480.1
154965	GO:0007520	CABZ01109480.1
154966	GO:0016787	ctsc
154967	GO:0006508	ctsc
154968	GO:0005615	ctsc
154969	GO:0008233	ctsc
154970	GO:0005764	ctsc
154971	GO:0008234	ctsc
154972	GO:0004197	ctsc
154973	GO:0051603	ctsc
154974	GO:0008239	ctsc
154975	GO:0005515	tanc1b
154977	GO:0016705	cyp3a65
154978	GO:0005506	cyp3a65
154979	GO:0020037	cyp3a65
154980	GO:0004497	cyp3a65
154981	GO:0016020	ndufa4l2b
154983	GO:0070840	CR854830.1
154984	GO:0008093	CR854830.1
154985	GO:0000981	hoxc13b
154986	GO:0006355	hoxc13b
154987	GO:0003677	hoxc13b
154988	GO:0005515	AL928723.2
154989	GO:0016491	tyrp1a
154990	GO:0016020	CR774179.8
154991	GO:0005886	CR774179.8
154992	GO:0005509	CR774179.8
154993	GO:0007155	CR774179.8
154994	GO:0007156	CR774179.8
154995	GO:0016020	CR762480.1
154996	GO:0003676	CR762480.1
154997	GO:0003723	CR762480.1
154998	GO:0004842	hace1
154999	GO:0005515	hace1
155000	GO:0005634	cdca8
155001	GO:0007049	cdca8
155002	GO:0005694	cdca8
155003	GO:0051301	cdca8
155004	GO:0000775	cdca8
155005	GO:0016021	sidt2
155006	GO:0016020	CABZ01063651.1
155007	GO:0004930	CABZ01063651.1
155008	GO:0007165	CABZ01063651.1
155009	GO:0007186	CABZ01063651.1
155010	GO:0005886	CABZ01063651.1
155011	GO:0008020	CABZ01063651.1
155012	GO:0007602	CABZ01063651.1
155013	GO:0009584	CABZ01063651.1
155014	GO:0071482	CABZ01063651.1
155015	GO:0007601	CABZ01063651.1
155016	GO:0001750	CABZ01063651.1
155017	GO:0016021	CABZ01063651.1
155018	GO:0004674	pkn1b
155019	GO:0004672	pkn1b
155020	GO:0006468	pkn1b
155021	GO:0007165	pkn1b
155022	GO:0005524	pkn1b
155023	GO:0031267	pkn1b
155024	GO:0005575	zgc:194930
155025	GO:0008150	zgc:194930
155026	GO:0003674	zgc:194930
155027	GO:0003676	AL808129.2
155028	GO:0030198	adamts17
155029	GO:0004222	adamts17
155030	GO:0008237	adamts17
155031	GO:0006508	adamts17
155033	GO:0008168	BX324233.1
155034	GO:0016706	BX324233.1
155035	GO:0016020	CR774179.4
155036	GO:0005886	CR774179.4
155037	GO:0005509	CR774179.4
155038	GO:0007155	CR774179.4
155039	GO:0007156	CR774179.4
155040	GO:0003924	rab25b
155041	GO:0005525	rab25b
155042	GO:0016192	rab25b
155043	GO:0005794	rab25b
155044	GO:0005768	rab25b
155045	GO:0055037	rab25b
155046	GO:0006887	rab25b
155047	GO:0016020	CABZ01025162.1
155049	GO:0016787	dut
155050	GO:0046872	dut
155051	GO:0000287	dut
155052	GO:0004170	dut
155053	GO:0006226	dut
155054	GO:0046081	dut
155055	GO:0009117	dut
155056	GO:0097485	dpysl4
155057	GO:0070997	dpysl4
155058	GO:0016810	dpysl4
155059	GO:0005737	dpysl4
155060	GO:0016787	dpysl4
155062	GO:0006260	recql4
155063	GO:0003676	recql4
155064	GO:0005524	recql4
155065	GO:0008270	recql4
155066	GO:0004930	gpr20
155067	GO:0016021	gpr20
155068	GO:0007186	gpr20
155069	GO:0005576	CR855258.3
155070	GO:0005615	CR855258.3
155071	GO:0005761	CT573303.2
155072	GO:1904983	slc25a38a
155073	GO:0015187	slc25a38a
155074	GO:0005743	slc25a38a
155075	GO:0055085	slc25a38a
155076	GO:0004930	BX324188.1
155077	GO:0016021	BX324188.1
155078	GO:0007186	BX324188.1
155079	GO:0005634	AL928885.2
155080	GO:0016020	BX537120.2
155081	GO:0003676	BX537120.2
155082	GO:0003723	BX537120.2
155083	GO:0016787	BX927362.2
155084	GO:0006281	BX927362.2
155085	GO:0005524	BX927362.2
155086	GO:0000166	BX927362.2
155087	GO:0003678	BX927362.2
155088	GO:0004386	BX927362.2
155089	GO:0032508	BX927362.2
155090	GO:0000723	BX927362.2
155091	GO:0006974	BX927362.2
155092	GO:0006310	BX927362.2
155093	GO:0016887	BX927362.2
155094	GO:0000811	gins1
155095	GO:0006260	gins1
155096	GO:0016020	BX323555.5
155097	GO:0004930	BX323555.5
155098	GO:0005886	BX323555.5
155099	GO:0035025	BX323555.5
155100	GO:0051482	BX323555.5
155101	GO:0009897	si:dkey-61f9.1
155102	GO:0006955	si:dkey-61f9.1
155103	GO:0030246	si:dkey-61f9.1
155106	GO:0005525	BX004816.1
155107	GO:0000166	BX004816.1
155109	GO:0016020	CU655842.1
155110	GO:0031965	CU655842.1
155112	GO:0016051	nansb
155113	GO:0006396	sugp1
155114	GO:0003723	sugp1
155116	GO:0003924	rasd4
155117	GO:0005525	rasd4
155118	GO:0005886	rasd4
155119	GO:0019003	rasd4
155120	GO:0031101	rasd4
155121	GO:0016020	rasd4
155122	GO:0007165	rasd4
155123	GO:0003925	rasd4
155124	GO:0003677	tbx3b
155125	GO:0003700	tbx3b
155126	GO:0006355	tbx3b
155127	GO:0005634	tbx3b
155128	GO:0000978	tbx3b
155129	GO:0008284	tbx3b
155130	GO:0006357	tbx3b
155131	GO:0000981	tbx3b
155132	GO:0007417	tbx3b
155133	GO:0045893	tbx3b
155134	GO:0001708	tbx3b
155135	GO:0001947	tbx3b
155136	GO:0003205	tbx3b
155137	GO:0048513	tbx3b
155138	GO:0009653	tbx3b
155139	GO:0060429	tbx3b
155140	GO:0009790	tbx3b
155141	GO:0005634	BX470189.1
155142	GO:0003677	BX470189.1
155143	GO:0000978	LO018029.2
155144	GO:0003700	LO018029.2
155145	GO:0006357	LO018029.2
155146	GO:0016020	BX323564.1
155147	GO:0016491	prdx5
155148	GO:0005737	prdx5
155149	GO:0005739	prdx5
155150	GO:0098869	prdx5
155151	GO:0031101	prdx5
155152	GO:0005777	prdx5
155153	GO:0034599	prdx5
155154	GO:0004601	prdx5
155155	GO:0005782	prdx5
155156	GO:0045454	prdx5
155157	GO:0042744	prdx5
155158	GO:0008379	prdx5
155159	GO:0016209	prdx5
155160	GO:0140824	prdx5
155161	GO:0004672	CR450805.1
155162	GO:0006468	CR450805.1
155163	GO:0005524	CR450805.1
155164	GO:0098609	igsf5b
155165	GO:0003723	wrap53
155166	GO:0015030	wrap53
155167	GO:0030576	wrap53
155168	GO:0005515	wrap53
155169	GO:0016020	syt9a
155170	GO:0000149	syt9a
155171	GO:0005886	syt9a
155172	GO:0016192	syt9a
155173	GO:0005509	syt9a
155174	GO:0005544	syt9a
155175	GO:0071277	syt9a
155176	GO:0019905	syt9a
155177	GO:0070382	syt9a
155178	GO:0030276	syt9a
155179	GO:0001786	syt9a
155180	GO:0014059	syt9a
155181	GO:0017156	syt9a
155182	GO:0017158	syt9a
155183	GO:0031045	syt9a
155184	GO:0009890	gchfr
155185	GO:0005515	TCERG1L
155186	GO:0006281	BX323878.4
155187	GO:0008270	BX323878.4
155188	GO:0003677	BX323878.4
155190	GO:0005575	fam168a
155191	GO:0003674	fam168a
155192	GO:1905053	fam168a
155194	GO:0004674	unm_sa1261
155195	GO:0004672	unm_sa1261
155196	GO:0006468	unm_sa1261
155197	GO:0005524	unm_sa1261
155198	GO:0035091	CR407588.1
155199	GO:0032587	CR407588.1
155200	GO:0005515	CR407588.1
155202	GO:0016020	nlgn4xb
155203	GO:0007268	nlgn4xb
155204	GO:0005886	nlgn4xb
155205	GO:0045202	nlgn4xb
155206	GO:0007155	nlgn4xb
155207	GO:0009986	nlgn4xb
155208	GO:0038023	nlgn4xb
155209	GO:0098793	nlgn4xb
155210	GO:0042043	nlgn4xb
155211	GO:0007158	nlgn4xb
155212	GO:0048488	nlgn4xb
155213	GO:0050804	nlgn4xb
155214	GO:0097104	nlgn4xb
155215	GO:0097105	nlgn4xb
155216	GO:0007416	nlgn4xb
155217	GO:0099634	nlgn4xb
155221	GO:0004252	pcsk9
155222	GO:0008236	pcsk9
155223	GO:0006508	pcsk9
155224	GO:0005634	srsf2b
155225	GO:0005737	srsf2b
155226	GO:0003676	srsf2b
155227	GO:0003723	srsf2b
155228	GO:0000398	srsf2b
155229	GO:0016607	srsf2b
155230	GO:0000381	srsf2b
155231	GO:0000281	CU459155.1
155232	GO:0005813	CU459155.1
155233	GO:0008289	CU459155.1
155234	GO:0007399	CU459155.1
155235	GO:0051233	CU459155.1
155236	GO:0000922	CU459155.1
155237	GO:0007601	CU459155.1
155238	GO:0042953	CU459155.1
155239	GO:0061098	CU459155.1
155240	GO:1900186	CU459155.1
155241	GO:2001287	CU459155.1
155242	GO:0045171	CU459155.1
155243	GO:0005216	cacna1da
155244	GO:0005891	cacna1da
155245	GO:0070588	cacna1da
155246	GO:0005245	cacna1da
155247	GO:0055085	cacna1da
155248	GO:0006811	cacna1da
155249	GO:0016020	cacna1da
155250	GO:0046872	cacna1da
155251	GO:0005244	cacna1da
155252	GO:0034765	cacna1da
155253	GO:0005262	cacna1da
155254	GO:0008331	cacna1da
155255	GO:0006816	cacna1da
155256	GO:0050808	cacna1da
155257	GO:0050885	cacna1da
155258	GO:0050910	cacna1da
155259	GO:0050974	cacna1da
155260	GO:0009925	cacna1da
155261	GO:0097470	cacna1da
155262	GO:0098703	cacna1da
155263	GO:0005634	CABZ01052743.1
155264	GO:0046872	CABZ01052743.1
155265	GO:0008270	CABZ01052743.1
155266	GO:0016567	CABZ01052743.1
155267	GO:0006511	CABZ01052743.1
155268	GO:0061630	CABZ01052743.1
155269	GO:0006397	CABZ01052743.1
155270	GO:0019538	CABZ01052743.1
155272	GO:0050906	PPEF2
155273	GO:0030145	PPEF2
155274	GO:0004721	PPEF2
155275	GO:0005506	PPEF2
155276	GO:0005509	PPEF2
155277	GO:0016787	PPEF2
155278	GO:0000978	BX470259.3
155279	GO:0006355	BX470259.3
155280	GO:0000981	BX470259.3
155281	GO:0006357	BX470259.3
155282	GO:0005923	cldn18
155283	GO:0005198	cldn18
155284	GO:0016021	cldn18
155288	GO:0003735	BX927186.1
155289	GO:0005840	BX927186.1
155291	GO:0003735	CU571333.1
155292	GO:0005840	CU571333.1
155293	GO:0003735	FP102887.1
155294	GO:0005840	FP102887.1
155295	GO:0003735	CR457452.2
155296	GO:0005840	CR457452.2
155298	GO:0008017	spag8
155300	GO:0006914	ATG2A
155303	GO:0003735	CR933757.1
155304	GO:0005840	CR933757.1
155305	GO:0003735	BX664731.1
155306	GO:0005840	BX664731.1
155307	GO:0003735	FO393393.1
155308	GO:0005840	FO393393.1
155309	GO:0030621	BX649399.20
155310	GO:0000244	BX649399.20
155311	GO:0000353	BX649399.20
155312	GO:0005688	BX649399.20
155313	GO:0046540	BX649399.20
155314	GO:0006413	denr
155315	GO:0003743	denr
155317	GO:0030621	BX640584.3
155318	GO:0000244	BX640584.3
155319	GO:0000353	BX640584.3
155320	GO:0005688	BX640584.3
155321	GO:0046540	BX640584.3
155323	GO:0006396	BX927225.3
155324	GO:0005730	BX927225.3
155325	GO:0030627	BX510935.2
155326	GO:0000395	BX510935.2
155327	GO:0005685	BX510935.2
155328	GO:0003735	CABZ01112442.1
155329	GO:0005840	CABZ01112442.1
155330	GO:0003735	BX324166.2
155331	GO:0005840	BX324166.2
155332	GO:0030627	CABZ01036080.1
155333	GO:0000395	CABZ01036080.1
155334	GO:0005685	CABZ01036080.1
155337	GO:0003735	AL935166.2
155338	GO:0005840	AL935166.2
155339	GO:0035195	dre-mir-430b-4
155340	GO:0016442	dre-mir-430b-4
155341	GO:0003735	CR391930.2
155342	GO:0005840	CR391930.2
155343	GO:0003735	CU530420.1
155344	GO:0005840	CU530420.1
155345	GO:0006396	SNORD46
155346	GO:0005730	SNORD46
155348	GO:0003735	BX649448.2
155349	GO:0005840	BX649448.2
155350	GO:0003735	CABZ01044297.1
155351	GO:0005840	CABZ01044297.1
155354	GO:0005737	BFSP1
155355	GO:0005856	BFSP1
155356	GO:0005882	BFSP1
155357	GO:0005212	BFSP1
155358	GO:0070307	BFSP1
155360	GO:0006813	CR392045.1
155361	GO:0016020	CR392045.1
155362	GO:0006811	CR392045.1
155363	GO:0005886	CR392045.1
155364	GO:0005267	CR392045.1
155365	GO:0071805	CR392045.1
155366	GO:0005228	CR392045.1
155367	GO:0015271	CR392045.1
155369	GO:0003735	FP101908.1
155370	GO:0005840	FP101908.1
155371	GO:0003735	CR855307.2
155372	GO:0005840	CR855307.2
155375	GO:0003677	CR318625.2
155376	GO:0003676	CR318625.2
155377	GO:0006313	CR318625.2
155378	GO:0015074	CR318625.2
155380	GO:0003735	CT027805.2
155381	GO:0005840	CT027805.2
155382	GO:0035195	dre-mir-455-2
155383	GO:0007605	dre-mir-455-2
155384	GO:0046661	dre-mir-455-2
155385	GO:0071230	dre-mir-455-2
155386	GO:1990830	dre-mir-455-2
155387	GO:0016442	dre-mir-455-2
155390	GO:0030246	CR352328.2
155391	GO:0006013	CR352328.2
155392	GO:0004559	CR352328.2
155393	GO:0003824	CR352328.2
155394	GO:0005975	CR352328.2
155395	GO:0005737	CR388150.1
155396	GO:0045505	CR388150.1
155397	GO:0003341	CR388150.1
155398	GO:0036158	CR388150.1
155399	GO:0036159	CR388150.1
155400	GO:0003735	mrps17
155401	GO:0006412	mrps17
155402	GO:0005840	mrps17
155403	GO:0005763	mrps17
155404	GO:0006357	znf1014
155405	GO:0005694	znf1014
155406	GO:0043035	znf1014
155407	GO:0008061	ctbs
155408	GO:0004553	ctbs
155409	GO:0005975	ctbs
155410	GO:0003676	CR762395.1
155411	GO:0008270	CR762395.1
155412	GO:0000977	FO704836.1
155413	GO:0005634	FO704836.1
155414	GO:0006357	FO704836.1
155415	GO:0000981	FO704836.1
155416	GO:0016020	sctr
155417	GO:0004888	sctr
155418	GO:0005886	sctr
155419	GO:0004930	sctr
155420	GO:0007186	sctr
155421	GO:0007188	sctr
155422	GO:0017046	sctr
155423	GO:0007166	sctr
155424	GO:0008528	sctr
155425	GO:0016021	sctr
155426	GO:0004999	sctr
155427	GO:0009653	sctr
155428	GO:0048731	sctr
155429	GO:0003676	CABZ01102201.1
155431	GO:0000981	msx2b
155432	GO:0006355	msx2b
155433	GO:0003677	msx2b
155434	GO:0016020	slc17a8
155435	GO:0016020	CABZ01087514.1
155436	GO:0005743	CABZ01087514.1
155437	GO:0005347	CABZ01087514.1
155438	GO:0015217	CABZ01087514.1
155439	GO:0015228	CABZ01087514.1
155440	GO:0015230	CABZ01087514.1
155441	GO:0044610	CABZ01087514.1
155442	GO:0051724	CABZ01087514.1
155443	GO:0080122	CABZ01087514.1
155444	GO:0035349	CABZ01087514.1
155445	GO:0035350	CABZ01087514.1
155446	GO:0035352	CABZ01087514.1
155447	GO:0080121	CABZ01087514.1
155448	GO:0005778	CABZ01087514.1
155449	GO:1990544	CABZ01087514.1
155450	GO:0140021	CABZ01087514.1
155451	GO:0005471	CABZ01087514.1
155452	GO:0005506	cdo1
155453	GO:0016702	cdo1
155454	GO:0046872	cdo1
155455	GO:0016491	cdo1
155456	GO:0017172	cdo1
155457	GO:0051213	cdo1
155458	GO:0042412	cdo1
155459	GO:0003735	FP340265.1
155460	GO:0005840	FP340265.1
155462	GO:0030627	CABZ01002522.1
155463	GO:0000395	CABZ01002522.1
155464	GO:0005685	CABZ01002522.1
155467	GO:0016787	ddx28
155468	GO:0000166	ddx28
155469	GO:0005739	ddx28
155470	GO:0004386	ddx28
155471	GO:1902775	ddx28
155472	GO:0016020	CDH18
155473	GO:0005886	CDH18
155474	GO:0046872	CDH18
155475	GO:0005509	CDH18
155476	GO:0007155	CDH18
155477	GO:0045296	CDH18
155478	GO:0000902	CDH18
155479	GO:0007043	CDH18
155480	GO:0007156	CDH18
155481	GO:0016339	CDH18
155482	GO:0034332	CDH18
155483	GO:0098609	CDH18
155484	GO:0016342	CDH18
155485	GO:0005912	CDH18
155486	GO:0098742	CDH18
155487	GO:0003735	CABZ01007794.1
155488	GO:0005840	CABZ01007794.1
155489	GO:0003735	CR293531.2
155490	GO:0005840	CR293531.2
155492	GO:0061630	BX510940.3
155493	GO:0005515	BX510940.3
155494	GO:0008270	BX510940.3
155496	GO:0005634	hat1
155497	GO:0016740	hat1
155498	GO:0016746	hat1
155499	GO:0042393	hat1
155500	GO:0006325	hat1
155501	GO:0004402	hat1
155502	GO:0016573	hat1
155503	GO:0010485	hat1
155504	GO:0043967	hat1
155505	GO:0000781	hat1
155506	GO:0031509	hat1
155508	GO:0000244	AL929195.2
155509	GO:0000353	AL929195.2
155510	GO:0046540	AL929195.2
155511	GO:0017070	AL929195.2
155512	GO:0005687	AL929195.2
155514	GO:0003735	CABZ01070631.1
155515	GO:0005840	CABZ01070631.1
155516	GO:0030621	BX571813.3
155517	GO:0000244	BX571813.3
155518	GO:0000353	BX571813.3
155519	GO:0005688	BX571813.3
155520	GO:0046540	BX571813.3
155521	GO:0005078	SPAG9
155522	GO:0005515	SPAG9
155523	GO:0005737	SPAG9
155524	GO:0043410	SPAG9
155525	GO:0000977	BX322657.2
155526	GO:0006357	BX322657.2
155527	GO:0000981	BX322657.2
155528	GO:0003735	CT033813.1
155529	GO:0005840	CT033813.1
155530	GO:0003735	BX005101.2
155531	GO:0005840	BX005101.2
155532	GO:0005576	lgi2a
155533	GO:0005515	lgi2a
155534	GO:1904862	lgi2a
155535	GO:0030627	CABZ01028323.2
155536	GO:0000395	CABZ01028323.2
155537	GO:0005685	CABZ01028323.2
155538	GO:0005615	FP016018.1
155539	GO:0006955	FP016018.1
155540	GO:0035195	mir1-1
155541	GO:0016442	mir1-1
155543	GO:0035195	dre-mir-193a-1
155544	GO:0035195	dre-mir-430a-11
155545	GO:0016442	dre-mir-430a-11
155546	GO:0003735	BX005007.1
155547	GO:0005840	BX005007.1
155548	GO:0030627	CABZ01002340.1
155549	GO:0000395	CABZ01002340.1
155550	GO:0005685	CABZ01002340.1
155551	GO:0016020	AL953877.1
155552	GO:0004888	AL953877.1
155553	GO:0007165	AL953877.1
155554	GO:0006954	AL953877.1
155555	GO:0005886	AL953877.1
155556	GO:0006955	AL953877.1
155557	GO:0038023	AL953877.1
155558	GO:0002224	AL953877.1
155559	GO:0016021	AL953877.1
155560	GO:0003735	BX936447.2
155561	GO:0005840	BX936447.2
155562	GO:0016020	CABZ01111555.1
155563	GO:0003735	CABZ01040175.1
155564	GO:0005840	CABZ01040175.1
155565	GO:0005634	CABZ01088864.1
155566	GO:0006357	CABZ01088864.1
155567	GO:0003712	CABZ01088864.1
155568	GO:0003690	CABZ01088864.1
155569	GO:0006351	CABZ01088864.1
155571	GO:0048856	BX323847.1
155572	GO:0003735	CR792425.1
155573	GO:0005840	CR792425.1
155574	GO:0003735	BX640518.1
155575	GO:0005840	BX640518.1
155577	GO:0005768	dennd10
155578	GO:0005770	dennd10
155579	GO:0016020	BX088572.2
155580	GO:0006811	BX088572.2
155581	GO:0005886	BX088572.2
155582	GO:0071805	BX088572.2
155583	GO:0005267	BX088572.2
155584	GO:0015271	BX088572.2
155585	GO:0022841	BX088572.2
155586	GO:0030322	BX088572.2
155588	GO:0003735	BX530062.1
155589	GO:0005840	BX530062.1
155591	GO:0016020	mhc1zka
155592	GO:0005615	mhc1zka
155593	GO:0009897	mhc1zka
155594	GO:0005515	BX005013.1
155595	GO:0003735	CU929265.1
155596	GO:0005840	CU929265.1
155598	GO:0003735	CR751224.2
155599	GO:0005840	CR751224.2
155601	GO:0016020	CU651657.1
155602	GO:0030621	BX914214.8
155603	GO:0000244	BX914214.8
155604	GO:0000353	BX914214.8
155605	GO:0005688	BX914214.8
155606	GO:0046540	BX914214.8
155608	GO:0005737	btg2
155609	GO:0005634	btg2
155610	GO:0008285	btg2
155611	GO:0045930	btg2
155612	GO:0006396	BX324123.2
155613	GO:0005730	BX324123.2
155614	GO:0030627	CR388165.11
155615	GO:0000395	CR388165.11
155616	GO:0005685	CR388165.11
155618	GO:0030621	CR450785.20
155619	GO:0000244	CR450785.20
155620	GO:0000353	CR450785.20
155621	GO:0005688	CR450785.20
155622	GO:0046540	CR450785.20
155623	GO:0061630	CR450764.17
155624	GO:0016567	CR450764.17
155625	GO:0006397	CR450764.17
155626	GO:0003676	CR450764.17
155627	GO:0008270	CR450764.17
155629	GO:0005515	CABZ01080587.1
155630	GO:0003735	CR933103.1
155631	GO:0005840	CR933103.1
155632	GO:0003735	BX000472.1
155633	GO:0005840	BX000472.1
155635	GO:0046872	BX769173.4
155636	GO:0008270	BX769173.4
155637	GO:0005515	BX769173.4
155638	GO:0016787	edem3
155639	GO:0016020	edem3
155640	GO:0046872	edem3
155641	GO:0005509	edem3
155642	GO:0005783	edem3
155643	GO:0016798	edem3
155644	GO:0005975	edem3
155645	GO:0008152	edem3
155646	GO:0004571	edem3
155647	GO:0004559	edem3
155648	GO:0006986	edem3
155649	GO:1904382	edem3
155650	GO:1904380	edem3
155651	GO:0044322	edem3
155652	GO:0035195	dre-mir-199-2
155653	GO:0016442	dre-mir-199-2
155654	GO:0016020	CABZ01073083.1
155655	GO:0004888	CABZ01073083.1
155656	GO:0005216	CABZ01073083.1
155657	GO:0005230	CABZ01073083.1
155658	GO:0006811	CABZ01073083.1
155659	GO:0007165	CABZ01073083.1
155660	GO:0007268	CABZ01073083.1
155661	GO:0034220	CABZ01073083.1
155662	GO:0042391	CABZ01073083.1
155663	GO:0050877	CABZ01073083.1
155664	GO:0043005	CABZ01073083.1
155665	GO:0045202	CABZ01073083.1
155666	GO:0005886	CABZ01073083.1
155667	GO:0030594	CABZ01073083.1
155668	GO:0060078	CABZ01073083.1
155669	GO:0060079	CABZ01073083.1
155670	GO:0098794	CABZ01073083.1
155671	GO:1904315	CABZ01073083.1
155672	GO:0016021	CABZ01073083.1
155673	GO:0022850	CABZ01073083.1
155674	GO:0007210	CABZ01073083.1
155675	GO:0005231	CABZ01073083.1
155677	GO:0035556	CABZ01009512.1
155678	GO:0005515	CABZ01009512.1
155679	GO:0016810	amdhd2
155680	GO:0006044	amdhd2
155681	GO:0008448	amdhd2
155682	GO:0016787	amdhd2
155683	GO:0045202	cbln12
155684	GO:0005615	cbln12
155685	GO:0098978	cbln12
155686	GO:0043083	cbln12
155687	GO:0099558	cbln12
155689	GO:0005634	CU179657.4
155690	GO:0046872	CU179657.4
155691	GO:0003676	CU179657.4
155692	GO:0008270	CU179657.4
155693	GO:0016567	CU179657.4
155694	GO:0006511	CU179657.4
155695	GO:0061630	CU179657.4
155696	GO:0006397	CU179657.4
155697	GO:0019538	CU179657.4
155699	GO:0004930	CU571081.1
155700	GO:0016021	CU571081.1
155701	GO:0007186	CU571081.1
155702	GO:0016020	ndufa11
155703	GO:0005739	ndufa11
155704	GO:0005743	ndufa11
155705	GO:0005747	ndufa11
155706	GO:0032981	ndufa11
155707	GO:0000398	crnkl1
155708	GO:0006396	crnkl1
155709	GO:0000245	crnkl1
155710	GO:0000974	crnkl1
155711	GO:0071014	crnkl1
155712	GO:0071007	crnkl1
155713	GO:0005515	crnkl1
155715	GO:0045944	CT573342.2
155716	GO:0003713	CT573342.2
155717	GO:0090575	CT573342.2
155718	GO:0016020	CU927920.1
155720	GO:0003677	pou4f1
155721	GO:0003700	pou4f1
155722	GO:0006355	pou4f1
155723	GO:0005634	pou4f1
155724	GO:0000978	pou4f1
155725	GO:0006357	pou4f1
155726	GO:0000981	pou4f1
155727	GO:0007507	pou4f1
155728	GO:0006351	pou4f1
155729	GO:0032502	pou4f1
155730	GO:0046872	FO704748.1
155731	GO:0004674	FO704748.1
155732	GO:0005524	FO704748.1
155733	GO:0006468	FO704748.1
155734	GO:0089700	FO704748.1
155735	GO:0048513	FO704748.1
155736	GO:0048468	FO704748.1
155737	GO:0016787	mmp14b
155738	GO:0016020	mmp14b
155739	GO:0046872	mmp14b
155740	GO:0008233	mmp14b
155741	GO:0060027	mmp14b
155742	GO:0030198	mmp14b
155743	GO:0001501	mmp14b
155744	GO:0030574	mmp14b
155745	GO:0042074	mmp14b
155746	GO:0060026	mmp14b
155747	GO:0051216	mmp14b
155748	GO:0030010	mmp14b
155749	GO:0031638	mmp14b
155750	GO:0009948	mmp14b
155751	GO:0001957	mmp14b
155752	GO:0001958	mmp14b
155753	GO:0005509	nell2a
155754	GO:0005515	nell2a
155755	GO:0000127	CABZ01052576.1
155756	GO:0006384	CABZ01052576.1
155757	GO:0003677	CABZ01052576.1
155758	GO:0005230	chrng
155759	GO:0034220	chrng
155760	GO:0004888	chrng
155761	GO:0045211	chrng
155762	GO:0022848	chrng
155763	GO:0005216	chrng
155764	GO:0006811	chrng
155765	GO:0016021	chrng
155766	GO:0016020	zgc:110333
155767	GO:0005886	zgc:110333
155768	GO:0007155	zgc:110333
155769	GO:0005198	zgc:110333
155770	GO:0005923	zgc:110333
155771	GO:0070830	zgc:110333
155772	GO:0016021	zgc:110333
155773	GO:0070161	zgc:110333
155774	GO:0035556	CABZ01023247.1
155775	GO:0005575	s100z
155776	GO:0046872	s100z
155777	GO:0005509	s100z
155778	GO:0048306	s100z
155780	GO:0007249	zgc:113184
155781	GO:0061630	CR450764.12
155782	GO:0016567	CR450764.12
155783	GO:0006397	CR450764.12
155784	GO:0008270	CR450764.12
155785	GO:0005026	tgfbr2a
155786	GO:0004672	tgfbr2a
155787	GO:0007178	tgfbr2a
155788	GO:0004675	tgfbr2a
155789	GO:0006468	tgfbr2a
155790	GO:0016020	tgfbr2a
155791	GO:0005524	tgfbr2a
155792	GO:0046872	tgfbr2a
155793	GO:0003676	CABZ01043826.1
155794	GO:0016787	CR450836.4
155795	GO:0005737	CR450836.4
155796	GO:0004721	CR450836.4
155797	GO:0005516	CR450836.4
155798	GO:0033192	CR450836.4
155799	GO:0097720	CR450836.4
155800	GO:0005955	CR450836.4
155801	GO:0004722	CR450836.4
155802	GO:0017018	CR450836.4
155803	GO:0008009	BX323596.1
155804	GO:0006952	BX323596.1
155805	GO:0006935	BX323596.1
155806	GO:0006955	BX323596.1
155807	GO:0005576	BX323596.1
155808	GO:0005737	CR853289.1
155809	GO:0035556	CR853289.1
155810	GO:0030154	CR853289.1
155811	GO:0001784	CR853289.1
155812	GO:0035335	CR853289.1
155813	GO:0000278	CR853289.1
155814	GO:0004726	CR853289.1
155815	GO:0071797	FO834800.2
155816	GO:0004842	FO834800.2
155818	GO:0016020	adra2c
155819	GO:0005886	adra2c
155820	GO:0007165	adra2c
155821	GO:0071875	adra2c
155822	GO:0016020	CU207281.2
