SYMBOL	PATH
Capn2	04510
Capn2	05010
Car1	00910
Car2	00910
Car2	04966
Car2	04971
Car2	04972
Car2	04976
Car3	00910
Car4	00910
Car5a	00910
Car6	00910
Car7	00910
Cat	00380
Cat	01100
Cat	04146
Cat	05014
Cask	04530
Casp1	04621
Casp1	04623
Casp1	05014
Casp12	04141
Casp12	04210
Casp12	05010
Casp12	05014
Casp12	05020
Casp3	04010
Casp3	04115
Casp3	04210
Casp3	04650
Casp3	05010
Casp3	05012
Casp3	05014
Casp3	05016
Casp3	05145
Casp3	05146
Casp3	05200
Casp3	05210
Casp3	05416
Casp6	04210
Casp7	04210
Casp7	05010
Casp8	04115
Casp8	04210
Casp8	04620
Casp8	04621
Casp8	04622
Casp8	05010
Casp8	05016
Casp8	05142
Casp8	05145
Casp8	05200
Casp8	05416
Casp9	04115
Casp9	04210
Casp9	04370
Casp9	05010
Casp9	05012
Casp9	05014
Casp9	05016
Casp9	05145
Casp9	05200
Casp9	05210
Casp9	05212
Casp9	05213
Casp9	05215
Casp9	05222
Casp9	05223
Casp9	05416
Ctnna1	04520
Ctnna1	04530
Ctnna1	04670
Ctnna1	05100
Ctnna1	05200
Ctnna1	05213
Ctnna1	05412
Ctnna2	04520
Ctnna2	04530
Ctnna2	04670
Ctnna2	05100
Ctnna2	05200
Ctnna2	05213
Ctnna2	05412
Ctnnb1	04310
Ctnnb1	04510
Ctnnb1	04520
Ctnnb1	04530
Ctnnb1	04670
Ctnnb1	04916
Ctnnb1	05100
Ctnnb1	05200
Ctnnb1	05210
Ctnnb1	05213
Ctnnb1	05215
Ctnnb1	05216
Ctnnb1	05217
Ctnnb1	05412
Ctnnd1	04520
Ctnnd1	04670
Cav1	04144
Cav1	04510
Cav1	05100
Cav1	05416
Cav2	04144
Cav2	04510
Cav2	05100
Cav3	04144
Cav3	04510
Cav3	05100
Runx1	05200
Runx1	05220
Runx1	05221
Runx1t1	05200
Runx1t1	05221
Cbl	04012
Cbl	04120
Cbl	04144
Cbl	04630
Cbl	04660
Cbl	04910
Cbl	05100
Cbl	05200
Cbl	05220
Cbr1	00590
Cbr1	01100
Cbr2	00590
Cbr2	01100
Cbs	00260
Cbs	00270
Cbs	01100
Cckar	04020
Cckar	04080
Cckar	04972
Cckbr	04020
Cckbr	04080
Cckbr	04971
Ccna1	04110
Ccna1	04914
Ccna1	05221
Ccna2	04110
Ccna2	04914
Ccnb2	04110
Ccnb2	04114
Ccnb2	04115
Ccnb2	04914
Ccnd1	04110
Ccnd1	04115
Ccnd1	04310
Ccnd1	04510
Ccnd1	04630
Ccnd1	05200
Ccnd1	05210
Ccnd1	05212
Ccnd1	05213
Ccnd1	05214
Ccnd1	05215
Ccnd1	05216
Ccnd1	05218
Ccnd1	05219
Ccnd1	05220
Ccnd1	05221
Ccnd1	05222
Ccnd1	05223
Ccnd1	05416
Ccnd2	04110
Ccnd2	04115
Ccnd2	04310
Ccnd2	04510
Ccnd2	04630
Ccnd3	04110
Ccnd3	04115
Ccnd3	04310
Ccnd3	04510
Ccnd3	04630
Ccne1	04110
Ccne1	04114
Ccne1	04115
Ccne1	05200
Ccne1	05215
Ccne1	05222
Ccne2	04110
Ccne2	04114
Ccne2	04115
Ccne2	05200
Ccne2	05215
Ccne2	05222
Ccng1	04115
Ccng2	04115
Ccr6	04060
Ccr6	04062
Ccs	05014
Cd14	04010
Cd14	04145
Cd14	04620
Cd14	04640
Cd14	04810
Cd14	05146
Ctla4	04514
Ctla4	04660
Ctla4	05320
Ctla4	05323
Cd19	04640
Cd19	04662
Cd19	05340
Cd1d1	04640
Cd1d1	05146
Cd1d2	04640
Cd2	04514
Cd2	04640
Ms4a1	04640
Cd22	04514
Cd22	04640
Cd22	04662
Cd24a	04640
Cd28	04514
Cd28	04660
Cd28	04672
Cd28	04940
Cd28	05320
Cd28	05322
