SYMBOL	PATH
11408	RELA	04623
11409	RELA	04660
11410	RELA	04662
11411	RELA	04722
11412	RELA	04920
11413	RELA	05120
11414	RELA	05131
11415	RELA	05140
11416	RELA	05142
11417	RELA	05145
11418	RELA	05146
11419	RELA	05160
11420	RELA	05200
11421	RELA	05212
11422	RELA	05215
11423	RELA	05220
11424	RELA	05221
11425	RELA	05222
11426	RELB	04010
11427	RELB	04380
11428	REN	04614
11429	RENBP	00520
11430	UPF1	03013
11431	UPF1	03015
11433	REST	05016
11434	RET	04144
11435	RET	05200
11436	RET	05216
11437	REV3L	01100
11438	RFC1	03030
11439	RFC1	03420
11440	RFC1	03430
11441	RFC2	03030
11442	RFC2	03420
11443	RFC2	03430
11444	RFC3	03030
11445	RFC3	03420
11446	RFC3	03430
11447	RFC4	03030
11448	RFC4	03420
11449	RFC4	03430
11450	RFC5	03030
11451	RFC5	03420
11452	RFC5	03430
11453	RFNG	00514
11454	RFNG	04330
11461	RFX5	04612
11462	RFX5	05340
11463	RFXAP	04612
11464	RFXAP	05340
11468	RGS3	04360
11479	RHEB	04150
11480	RHEB	04910
11481	RHO	04744
11482	GRK1	04062
11483	GRK1	04144
11484	GRK1	04744
11503	RNASE3	05310
11506	RNASEL	05160
11512	RNF5	04141
11545	ROBO1	04360
11546	ROBO2	04360
11547	ROCK1	04062
11548	ROCK1	04270
11549	ROCK1	04310
11550	ROCK1	04350
11551	ROCK1	04360
11552	ROCK1	04510
11553	ROCK1	04670
11554	ROCK1	04810
11555	ROCK1	05130
11556	ROCK1	05131
11558	RORA	04710
11559	RORB	04710
11560	RORC	04710
11569	RPA1	03030
11570	RPA1	03420
11571	RPA1	03430
11572	RPA1	03440
11573	RPA2	03030
11574	RPA2	03420
11575	RPA2	03430
11576	RPA2	03440
11577	RPA3	03030
11578	RPA3	03420
11579	RPA3	03430
11580	RPA3	03440
11581	RPE	00030
11582	RPE	00040
11583	RPE	01100
11584	RPE65	00830
11585	RPL3	03010
11586	RPL3L	03010
11587	RPL4	03010
11588	RPL5	03010
11590	RPL6	03010
11591	RPL7	03010
11592	RPL7A	03010
11593	RPL8	03010
11594	RPL9	03010
11595	RPL10	03010
11596	RPL11	03010
11597	RPL12	03010
11598	RPL13	03010
11599	RPL15	03010
11600	RPL17	03010
11601	RPL18	03010
11602	RPL18A	03010
11603	RPL19	03010
11604	RPL21	03010
11606	RPL22	03010
11607	RPL23A	03010
11610	RPL24	03010
11611	RPL26	03010
11612	RPL27	03010
11613	RPL30	03010
11614	RPL27A	03010
11615	RPL28	03010
11616	RPL29	03010
11617	RPL31	03010
11618	RPL32	03010
11620	RPL34	03010
11621	RPL35A	03010
11622	RPL36AL	03010
11623	RPL37	03010
11624	RPL37A	03010
11625	RPL38	03010
11626	RPL39	03010
11627	RPL41	03010
11629	RPL36A	03010
11631	RPLP0	03010
11632	RPLP1	03010
11633	RPLP2	03010
11636	RPN1	00510
11637	RPN1	01100
11638	RPN1	04141
11639	RPN2	00510
11640	RPN2	01100
11641	RPN2	04141
11642	RPS2	03010
11643	RPS3	03010
11644	RPS3A	03010
11645	RPS4X	03010
11646	RPS4Y1	03010
11647	RPS5	03010
11648	RPS6	03010
11649	RPS6	04150
11650	RPS6	04910
11651	RPS6KA1	04010
11652	RPS6KA1	04114
11653	RPS6KA1	04150
11654	RPS6KA1	04720
11655	RPS6KA1	04722
11656	RPS6KA1	04914
11657	RPS6KA2	04010
11658	RPS6KA2	04114
11659	RPS6KA2	04150
11660	RPS6KA2	04720
11661	RPS6KA2	04722
11662	RPS6KA2	04914
11663	RPS6KA3	04010
11664	RPS6KA3	04114
11665	RPS6KA3	04150
11666	RPS6KA3	04720
11667	RPS6KA3	04722
11668	RPS6KA3	04914
11669	RPS6KB1	04012
11670	RPS6KB1	04150
11671	RPS6KB1	04350
11672	RPS6KB1	04666
11673	RPS6KB1	04910
11674	RPS6KB1	05221
11675	RPS6KB2	04012
11676	RPS6KB2	04150
11677	RPS6KB2	04350
11678	RPS6KB2	04666
11679	RPS6KB2	04910
11680	RPS6KB2	05221
11681	RPS7	03010
11682	RPS8	03010
11683	RPS9	03010
11684	RPS10	03010
11685	RPS11	03010
11686	RPS12	03010
11687	RPS13	03010
11688	RPS14	03010
11689	RPS15	03010
11690	RPS15A	03010
11691	RPS16	03010
11692	RPS17	03010
11694	RPS18	03010
11695	RPS19	03010
11696	RPS20	03010
11699	RPS21	03010
11700	RPS23	03010
11701	RPS24	03010
11702	RPS25	03010
11703	RPS26	03010
11704	RPS27	03010
11705	RPS27A	03010
11706	RPS28	03010
11707	RPS29	03010
11709	RRAS	04010
11710	RRAS	04530
11711	RRAS	04810
11712	RRBP1	04141
11714	RRM1	00230
11715	RRM1	00240
11716	RRM1	00480
11717	RRM1	01100
11718	RRM2	00230
11719	RRM2	00240
11720	RRM2	00480
11721	RRM2	01100
11722	RRM2	04115
11732	RXRA	03320
11733	RXRA	04920
11734	RXRA	04976
11735	RXRA	05160
11736	RXRA	05200
11737	RXRA	05216
11738	RXRA	05222
11739	RXRA	05223
11740	RXRB	03320
11741	RXRB	04920
11742	RXRB	05200
11743	RXRB	05216
11744	RXRB	05222
11745	RXRB	05223
11746	RXRG	03320
11747	RXRG	04920
11748	RXRG	05200
11749	RXRG	05216
11750	RXRG	05222
11751	RXRG	05223
11754	RYR1	04020
11755	RYR1	04730
11756	RYR2	04020
11757	RYR2	04260
11758	RYR2	04972
11759	RYR2	05410
11760	RYR2	05412
11761	RYR2	05414
11762	RYR3	04020
11763	RYR3	04970
11764	RYR3	05010
11766	SORT1	04142
11767	SORT1	04722
11789	ACSM3	00650
11790	ACSM3	01100
11794	MAPK12	04010
11795	MAPK12	04114
11796	MAPK12	04370
11797	MAPK12	04380
11798	MAPK12	04620
11799	MAPK12	04621
11800	MAPK12	04622
11801	MAPK12	04660
11802	MAPK12	04664
11803	MAPK12	04670
11804	MAPK12	04722
11805	MAPK12	04912
11806	MAPK12	04914
11807	MAPK12	05014
11808	MAPK12	05120
11809	MAPK12	05131
11810	MAPK12	05140
11811	MAPK12	05142
11812	MAPK12	05145
11813	MAPK12	05160
11814	SARS1	00970
11816	SAT1	00330
11817	SAT1	01100
11820	MSMO1	00100
11821	MSMO1	01100
11823	SC5D	00100
11824	SC5D	01100
11829	SERPINB3	05146
11830	SERPINB4	05146
11831	SCD	01040
11832	SCD	03320
11847	SCNN1A	04742
11848	SCNN1A	04960
11849	SCNN1B	04742
11850	SCNN1B	04960
11852	SCNN1G	04742
11853	SCNN1G	04960
11855	SCP2	00120
11856	SCP2	01100
11857	SCP2	03320
11858	SCP2	04146
11860	SCTR	04080
11861	SCTR	04972
11862	SCTR	04976
11864	CCL1	04060
11865	CCL1	04062
11866	CCL2	04060
11867	CCL2	04062
11868	CCL2	04621
11869	CCL2	05142
11870	CCL2	05144
11871	CCL2	05323
11872	CCL3	04060
11873	CCL3	04062
11874	CCL3	04620
11875	CCL3	05142
11876	CCL3	05323
11877	CCL3L1	04060
11878	CCL3L1	04062
11879	CCL3L1	05142
11880	CCL3L1	05323
11881	CCL4	04060
11882	CCL4	04062
11883	CCL4	04620
11884	CCL4	04623
11885	CCL5	04060
11886	CCL5	04062
11887	CCL5	04620
11888	CCL5	04621
11889	CCL5	04623
11890	CCL5	05020
11891	CCL5	05120
11892	CCL5	05142
11893	CCL5	05323
11894	CCL7	04060
11895	CCL7	04062
11896	CCL8	04060
11897	CCL8	04062
11898	CCL11	04060
11899	CCL11	04062
11900	CCL11	05310
11901	CCL13	04060
11902	CCL13	04062
11903	CCL14	04060
11904	CCL14	04062
11905	CCL15	04060
11906	CCL15	04062
11907	CCL16	04060
11908	CCL16	04062
11909	CCL17	04060
11910	CCL17	04062
11911	CCL18	04060
11912	CCL18	04062
11913	CCL19	04060
11914	CCL19	04062
11915	CCL20	04060
11916	CCL20	04062
11917	CCL20	05323
11919	CCL21	04060
11920	CCL21	04062
11921	CCL22	04060
11922	CCL22	04062
11923	CCL23	04060
11924	CCL23	04062
11925	CCL24	04060
11926	CCL24	04062
11927	CCL25	04060
11928	CCL25	04062
11929	CCL25	04672
11930	CXCL6	04060
11931	CXCL6	04062
11932	CXCL6	05323
11933	CXCL11	04060
11934	CXCL11	04062
11935	CXCL11	04620
11936	CXCL5	04060
11937	CXCL5	04062
11938	CXCL5	05323
11939	XCL1	04060
11940	XCL1	04062
11941	CX3CL1	04060
11942	CX3CL1	04062
11945	SDC1	04512
11946	SDC1	04514
11947	SDC1	05144
11948	SDC2	04512
11949	SDC2	04514
11950	SDC2	05144
11951	SDC4	04512
11952	SDC4	04514
11953	SDC4	05144
11955	CXCL12	04060
11956	CXCL12	04062
11957	CXCL12	04360
11958	CXCL12	04670
11959	CXCL12	04672
11960	CXCL12	05323
11962	SDHA	00020
11963	SDHA	00190
11964	SDHA	01100
11965	SDHA	05010
11966	SDHA	05012
11967	SDHA	05016
11968	SDHB	00020
11969	SDHB	00190
11970	SDHB	01100
11971	SDHB	05010
11972	SDHB	05012
11973	SDHB	05016
11974	SDHC	00020
11975	SDHC	00190
11976	SDHC	01100
11977	SDHC	05010
11978	SDHC	05012
11979	SDHC	05016
11980	SDHD	00020
11981	SDHD	00190
11982	SDHD	01100
11983	SDHD	05010
11984	SDHD	05012
11985	SDHD	05016
11987	SEC13	03013
11988	SEC13	04141
11992	SEL1L	04141
11993	SELE	04514
11994	SELE	05143
11995	SELE	05144
11996	SELL	04514
11997	SELP	04514
11998	SELP	05144
11999	SELP	05150
12000	SELPLG	04514
12001	SELPLG	05150
12002	SEMA3F	04360
12007	MAP2K4	04010
12008	MAP2K4	04012
12009	MAP2K4	04620
12010	MAP2K4	04664
12011	MAP2K4	04912
12012	MAP2K4	05120
12013	MAP2K4	05142
12015	SETMAR	00310
12018	SFRP1	04310
12019	SFRP2	04310
12020	SFRP4	04310
12021	SFRP5	04310
12022	SRSF1	03040
12023	SRSF2	03040
12024	SRSF3	03040
12025	SRSF4	03040
12026	SRSF5	03040
12027	SRSF6	03040
12028	SRSF7	03040
12030	TRA2B	03040
12033	SFTPD	04145
12034	SGCA	05410
12035	SGCA	05412
12036	SGCA	05414
12037	SGCA	05416
12038	SGCB	05410
12039	SGCB	05412
12040	SGCB	05414
12041	SGCB	05416
12042	SGCD	05410
12043	SGCD	05412
12044	SGCD	05414
12045	SGCD	05416
12046	SGCG	05410
12047	SGCG	05412
12048	SGCG	05414
12049	SGCG	05416
12050	SGK1	04960
12052	SGSH	00531
12053	SGSH	01100
12054	SGSH	04142
12058	SH3BP2	04650
12060	SH3GL1	04144
12061	SH3GL2	04144
12062	SH3GL3	04144
12068	SHC1	04012
12069	SHC1	04062
12070	SHC1	04510
12071	SHC1	04650
12072	SHC1	04722
12073	SHC1	04910
12074	SHC1	05100
12075	SHC1	05214
12076	SHC1	05220
12080	SHH	04340
12081	SHH	05200
12082	SHH	05217
12083	SHMT1	00260
12084	SHMT1	00460
12085	SHMT1	00670
12086	SHMT1	01100
12088	SHMT2	00260
12089	SHMT2	00460
12090	SHMT2	00670
12091	SHMT2	01100
12094	SI	00500
12095	SI	01100
12096	SI	04973
12097	SIAH1	04115
12098	SIAH1	04120
12099	SIAH1	04310
12101	ST6GAL1	00510
12102	ST6GAL1	00514
12103	ST6GAL1	01100
12104	ST3GAL1	00512
12105	ST3GAL1	00533
12106	ST3GAL1	00603
12107	ST3GAL1	00604
12108	ST3GAL1	01100
12109	ST3GAL2	00512
12110	ST3GAL2	00533
12111	ST3GAL2	00603
12112	ST3GAL2	00604
12113	ST3GAL2	01100
12114	ST3GAL4	00601
12115	ST3GAL4	01100
12116	ST3GAL3	00514
12117	ST3GAL3	00533
12118	ST3GAL3	00601
12119	ST3GAL3	01100
12120	ST8SIA1	00601
12121	ST8SIA1	00603
12122	ST8SIA1	00604
12123	ST8SIA1	01100
12128	SIPA1	04670
12133	SKIC2	03018
12134	SKP1	04110
12135	SKP1	04114
12136	SKP1	04120
12137	SKP1	04141
12138	SKP1	04310
12139	SKP1	04350
12140	SKP1	04710
12141	SKP2	04110
12142	SKP2	04120
12143	SKP2	05200
12144	SKP2	05222
12147	SLC1A1	04974
12148	SLC1A2	05014
12152	SLC1A5	04974
12155	SLC2A1	04920
12156	SLC2A1	04976
12157	SLC2A1	05200
12158	SLC2A1	05211
12159	SLC2A2	04930
12160	SLC2A2	04950
12161	SLC2A2	04973
12163	SLC2A4	04910
12164	SLC2A4	04920
12165	SLC2A4	04930
12166	SLC2A5	04973
12167	SLC3A1	04974
12168	SLC3A2	04974
12169	SLC4A1	04966
12170	SLC4A2	04970
12171	SLC4A2	04971
12172	SLC4A2	04972
12173	SLC4A2	04976
12174	SLC5A1	04973
12175	SLC5A1	04976
12183	SLC6A3	05012
12194	SLC8A2	04020
12195	SLC8A2	04974
12197	SLC8A1	04020
12198	SLC8A1	04260
12199	SLC8A1	04974
12200	SLC8A1	05410
12201	SLC8A1	05412
12202	SLC8A1	05414
12203	SLC8A3	04020
12204	SLC8A3	04974
12205	SLC9A1	04260
12206	SLC9A1	04810
12207	SLC9A1	04970
12208	SLC9A1	04971
12209	SLC9A1	04972
12210	SLC9A1	04976
12212	SLC9A3	04964
12213	SLC9A3	04974
12214	SLC9A3	04976
12217	SLC10A1	04976
12218	SLC10A2	04976
12219	SLC11A1	04142
12221	SLC12A2	04970
12222	SLC12A2	04972
12223	SLC12A2	05110
12228	SLC15A1	04974
12234	SLC18A1	05012
12235	SLC18A2	05012
12237	SLC19A1	04977
12242	SLCO1A2	04976
12243	SLC22A1	04976
12248	SLIT1	04360
12249	SLIT3	04360
12252	SNAI2	04520
12264	SMN1	03013
12265	SMN2	03013
12266	SMO	04340
12267	SMO	05200
12268	SMO	05217
12269	SMPD1	00600
12270	SMPD1	01100
12271	SMPD1	04142
12272	SMPD2	00600
12273	SMPD2	01100
12274	SMS	00270
12275	SMS	00330
12276	SMS	00410
12277	SMS	00480
12278	SMS	01100
12279	SUMO3	03013
12280	SUMO2	03013
12281	SIGLEC1	04514
12282	SNAI1	04520
12283	SNAP25	04130
12289	SNCA	05010
12290	SNCA	05012
12293	SNRNP70	03040
12294	SNRPA	03040
12295	SNRPA1	03040
12296	SNRPB	03040
12297	SNRPB	05322
12298	SNRPB2	03040
12299	SNRPC	03040
12300	SNRPD1	03040
12301	SNRPD1	05322
12302	SNRPD2	03040
12303	SNRPD3	03040
12304	SNRPD3	05322
12305	SNRPE	03040
12306	SNRPF	03040
12307	SNRPG	03040
12315	SOAT1	00100
12316	SOD1	04146
12317	SOD1	05014
12318	SOD1	05016
12319	SOD1	05020
12320	SOD2	04146
12321	SOD2	05016
12325	SORD	00051
12326	SORD	01100
12328	SOS1	04010
12329	SOS1	04012
12330	SOS1	04062
12331	SOS1	04320
12332	SOS1	04510
12333	SOS1	04540
12334	SOS1	04630
12335	SOS1	04650
12336	SOS1	04660
12337	SOS1	04662
12338	SOS1	04664
12339	SOS1	04722
12340	SOS1	04810
12341	SOS1	04910
12342	SOS1	04912
12343	SOS1	05160
12344	SOS1	05200
12345	SOS1	05211
12346	SOS1	05213
12347	SOS1	05214
12348	SOS1	05215
12349	SOS1	05220
12350	SOS1	05221
12351	SOS1	05223
12352	SOS2	04010
12353	SOS2	04012
12354	SOS2	04062
12355	SOS2	04320
12356	SOS2	04510
12357	SOS2	04540
12358	SOS2	04630
12359	SOS2	04650
12360	SOS2	04660
12361	SOS2	04662
12362	SOS2	04664
12363	SOS2	04722
12364	SOS2	04810
12365	SOS2	04910
12366	SOS2	04912
12367	SOS2	05160
12368	SOS2	05200
12369	SOS2	05211
12370	SOS2	05213
12371	SOS2	05214
12372	SOS2	05215
12373	SOS2	05220
12374	SOS2	05221
12375	SOS2	05223
12387	SP1	04350
12388	SP1	05016
12394	UAP1	00520
12395	UAP1	01100
12397	SPAM1	00531
12398	SPAM1	01100
12403	SPI1	04380
12404	SPI1	05200
12405	SPI1	05221
12410	SPN	04514
12413	SPP1	04510
12414	SPP1	04512
12415	SPP1	04620
12416	SPR	00790
12417	SPR	01100
12429	SPTAN1	04530
12433	SQLE	00100
12434	SQLE	01100
12435	SRC	04012
12436	SRC	04144
12437	SRC	04370
12438	SRC	04510
12439	SRC	04520
12440	SRC	04530
12441	SRC	04540
12442	SRC	04912
12443	SRC	05100
12444	SRC	05120
12445	SRD5A1	00140
12446	SRD5A2	00140
12447	SRD5A2	05215
12449	AKR1D1	00120
12450	AKR1D1	00140
12451	AKR1D1	01100
12453	SREBF1	04910
12455	SRF	04010
12456	SRM	00270
12457	SRM	00330
12458	SRM	00410
12459	SRM	00480
12460	SRM	01100
12462	SRP9	03060
12463	SRP14	03060
12464	SRP19	03060
12465	SRP54	03060
12466	SRP68	03060
12467	SRP72	03060
12470	SRPRA	03060
12472	TRIM21	05322
12473	RO60	05322
12475	SSB	05322
12476	SSBP1	03030
12477	SSBP1	03430
12478	SSBP1	03440
12480	SSR1	04141
12481	SSR2	04141
12482	SSR3	04141
12483	SSR4	04141
12485	SST	04971
12486	SSTR1	04080
12487	SSTR2	04080
12488	SSTR2	04971
12489	SSTR3	04080
12490	SSTR4	04080
12491	SSTR5	04080
12506	STAT1	04062
12507	STAT1	04380
12508	STAT1	04620
12509	STAT1	04630
12510	STAT1	05140
12511	STAT1	05145
12512	STAT1	05160
12513	STAT1	05200
12514	STAT1	05212
12515	STAT2	04062
12516	STAT2	04380
12517	STAT2	04630
12518	STAT2	05160
12519	STAT3	04062
12520	STAT3	04630
12521	STAT3	04920
12522	STAT3	05145
12523	STAT3	05160
12524	STAT3	05200
12525	STAT3	05212
12526	STAT3	05221
12527	STAT4	04630
12528	STAT5A	04012
12529	STAT5A	04630
12530	STAT5A	05200
12531	STAT5A	05220
12532	STAT5A	05221
12533	STAT5B	04012
12534	STAT5B	04062
12535	STAT5B	04630
12536	STAT5B	05200
12537	STAT5B	05220
12538	STAT5B	05221
12539	STAT6	04630
12540	STATH	04970
12544	SULT1E1	00140
12545	SULT1E1	00920
12549	STK3	04010
12550	STK4	04010
12551	STK4	05200
12552	STK4	05223
12553	AURKA	04114
12557	STK11	04150
12558	STK11	04920
12560	SULT1A2	00920
12563	STX1A	04130
12564	STX3	04130
12565	STX4	04130
12566	STX4	04962
12567	STX5	04130
12572	SULT1A1	00920
12573	SULT1A3	00920
12575	SULT2B1	00140
12576	SULT2B1	00920
12577	SUOX	00920
12578	SULT2A1	04976
12585	ABCC8	02010
12586	ABCC8	04930
12592	SUV39H1	00310
12594	VAMP1	04130
12595	VAMP2	04130
12596	VAMP2	04962
12597	VAMP2	04970
12598	VAMP7	04130
12599	XCL2	04060
12600	XCL2	04062
12602	SYK	04380
12603	SYK	04650
12604	SYK	04662
12605	SYK	04664
12606	SYK	04666
12616	TACR2	04020
12617	TACR2	04080
12620	ADAM17	04330
12621	ADAM17	05010
12622	ADAM17	05120
12623	TACR1	04020
12624	TACR1	04080
12625	TACR3	04020
12626	TACR3	04080
12628	TAF1	03022
12629	TAF2	03022
12630	TAF4	03022
12631	TAF4	05016
12632	TAF4B	03022
12633	TAF4B	05016
12635	TAF5	03022
12636	TAF6	03022
12637	TAF7	03022
12638	TAF9	03008
12639	TAF9	03022
12640	TAF10	03022
12641	TAF11	03022
12642	TAF12	03022
12643	TAF13	03022
12644	MAP3K7	04010
12645	MAP3K7	04310
12646	MAP3K7	04380
12647	MAP3K7	04520
12648	MAP3K7	04620
12649	MAP3K7	04621
12650	MAP3K7	04622
12651	MAP3K7	04660
12652	MAP3K7	05140
12653	MAP3K7	05145
12656	TALDO1	00030
12657	TALDO1	01100
12659	TAP1	02010
12660	TAP1	04145
12661	TAP1	04612
12662	TAP1	05340
12663	TAP2	02010
12664	TAP2	04145
12665	TAP2	04612
12666	TAP2	05340
12667	TAPBP	04612
12672	TARS1	00970
12673	TAT	00130
12674	TAT	00270
12675	TAT	00350
12676	TAT	00360
12677	TAT	00400
12678	TAT	01100
12680	CNTN2	04514
12681	TAFAZZIN	00564
12687	TBL1X	04310
12688	TBP	03022
12689	TBP	05016
12695	TBXA2R	04020
12696	TBXA2R	04080
12697	TBXAS1	00590
12698	TBXAS1	01100
12703	ELOC	04120
12704	ELOC	05200
12705	ELOC	05211
12707	ELOB	04120
12708	ELOB	05200
12709	ELOB	05211
12713	HNF1A	04950
12714	HNF1B	04950
12716	TCF7	04310
12717	TCF7	04520
12718	TCF7	04916
12719	TCF7	05200
12720	TCF7	05210
12721	TCF7	05213
12722	TCF7	05215
12723	TCF7	05216
12724	TCF7	05217
12725	TCF7	05221
12726	TCF7	05412
12727	TCF7L2	04310
12728	TCF7L2	04520
12729	TCF7L2	04916
12730	TCF7L2	05200
12731	TCF7L2	05210
12732	TCF7L2	05213
12733	TCF7L2	05215
12734	TCF7L2	05216
12735	TCF7L2	05217
12736	TCF7L2	05221
12737	TCF7L2	05412
12750	TCN2	04977
12751	TCOF1	03008
12793	TDG	03410
12796	TDO2	00380
12797	TDO2	01100
12803	TEC	04380
12804	TEC	04660
12808	TEK	05323
12816	TFAM	05016
12824	TFDP1	04110
12825	TFDP1	04350
12826	TFDP2	04110
12831	TFPI	04610
12833	TFRC	04144
12834	TFRC	04145
12835	TFRC	04640
12836	TG	05320
12837	TGFA	04012
12838	TGFA	05200
12839	TGFA	05211
12840	TGFA	05212
12841	TGFA	05214
12842	TGFA	05215
12843	TGFA	05223
12844	TGFB1	04010
12845	TGFB1	04060
12846	TGFB1	04110
12847	TGFB1	04144
12848	TGFB1	04350
12849	TGFB1	04380
12850	TGFB1	04672
12851	TGFB1	05140
12852	TGFB1	05142
12853	TGFB1	05144
12854	TGFB1	05145
12855	TGFB1	05146
12856	TGFB1	05200
12857	TGFB1	05210
12858	TGFB1	05211
12859	TGFB1	05212
12860	TGFB1	05220
12861	TGFB1	05323
12862	TGFB1	05410
12863	TGFB1	05414
12865	TGFB2	04010
12866	TGFB2	04060
12867	TGFB2	04110
12868	TGFB2	04144
12869	TGFB2	04350
12870	TGFB2	04380
12871	TGFB2	05140
12872	TGFB2	05142
12873	TGFB2	05144
12874	TGFB2	05145
12875	TGFB2	05146
12876	TGFB2	05200
12877	TGFB2	05210
12878	TGFB2	05211
12879	TGFB2	05212
12880	TGFB2	05220
12881	TGFB2	05323
12882	TGFB2	05410
12883	TGFB2	05414
12884	TGFB3	04010
12885	TGFB3	04060
12886	TGFB3	04110
12887	TGFB3	04144
12888	TGFB3	04350
12889	TGFB3	05140
12890	TGFB3	05142
12891	TGFB3	05144
12892	TGFB3	05145
12893	TGFB3	05146
12894	TGFB3	05200
12895	TGFB3	05210
12896	TGFB3	05211
12897	TGFB3	05212
12898	TGFB3	05220
12899	TGFB3	05323
12900	TGFB3	05410
12901	TGFB3	05414
12902	LEFTY2	04350
12904	TGFBR1	04010
12905	TGFBR1	04060
12906	TGFBR1	04144
12907	TGFBR1	04350
12908	TGFBR1	04380
12909	TGFBR1	04520
12910	TGFBR1	05142
12911	TGFBR1	05200
12912	TGFBR1	05210
12913	TGFBR1	05212
12914	TGFBR1	05220
12916	TGFBR2	04010
12917	TGFBR2	04060
12918	TGFBR2	04144
12919	TGFBR2	04350
12920	TGFBR2	04380
12921	TGFBR2	04520
12922	TGFBR2	05142
12923	TGFBR2	05200
12924	TGFBR2	05210
12925	TGFBR2	05212
12926	TGFBR2	05220
12930	TGM2	05016
12932	TH	00350
12933	TH	01100
12934	TH	05012
12936	THBD	04610
12937	THBS1	04115
12938	THBS1	04145
12939	THBS1	04350
12940	THBS1	04510
12941	THBS1	04512
12942	THBS1	05144
12943	THBS1	05219
12944	THBS2	04145
12945	THBS2	04350
12946	THBS2	04510
12947	THBS2	04512
12948	THBS2	05144
12949	THBS3	04145
12950	THBS3	04350
12951	THBS3	04510
12952	THBS3	04512
12953	THBS3	05144
12954	THBS4	04145
12955	THBS4	04350
12956	THBS4	04510
12957	THBS4	04512
12958	THBS4	05144
12961	THOP1	04614
12962	THOP1	05143
12963	THPO	04640
12964	THRA	04080
12965	THRB	04080
12967	THY1	04670
12971	TIAM1	04062
12972	TIAM1	04810
12979	TJP1	04520
12980	TJP1	04530
12981	TJP1	04540
12982	TJP1	05110
12983	TJP1	05120
12984	TK1	00240
12985	TK1	00983
12986	TK1	01100
12987	TK2	00240
12988	TK2	00983
12989	TK2	01100
12991	TKT	00030
12992	TKT	01100
13000	TLN1	04510
13001	SEC62	03060
13002	SEC62	04141
13003	TLR1	04620
13004	TLR2	04145
13005	TLR2	04620
13006	TLR2	05140
13007	TLR2	05142
13008	TLR2	05144
13009	TLR2	05145
13010	TLR2	05146
13011	TLR2	05323
13012	TLR3	04620
13013	TLR3	05160
13014	TLR4	04145
13015	TLR4	04620
13016	TLR4	05130
13017	TLR4	05140
13018	TLR4	05142
13019	TLR4	05144
13020	TLR4	05145
13021	TLR4	05146
13022	TLR4	05323
13023	TLR5	04620
13024	TLR5	05130
13032	TM7SF2	00100
13033	TM7SF2	01100
13039	TMSB4X	04810
13042	TMSB4XP8	04810
13047	CLDN5	04514
13048	CLDN5	04530
13049	CLDN5	04670
13050	CLDN5	05160
13052	TNF	04010
13053	TNF	04060
13054	TNF	04210
13055	TNF	04350
13056	TNF	04380
13057	TNF	04612
13058	TNF	04620
13059	TNF	04621
13060	TNF	04622
13061	TNF	04640
13062	TNF	04650
13063	TNF	04660
13064	TNF	04664
13065	TNF	04920
13066	TNF	04930
13067	TNF	04940
13068	TNF	05010
13069	TNF	05014
13070	TNF	05140
13071	TNF	05142
13072	TNF	05143
13073	TNF	05144
13074	TNF	05145
13075	TNF	05146
13076	TNF	05160
13077	TNF	05310
13078	TNF	05322
13079	TNF	05323
13080	TNF	05330
13081	TNF	05332
13082	TNF	05410
13083	TNF	05414
13084	TNNC2	04020
13087	TNFAIP3	04621
13089	TNFRSF1A	04010
13090	TNFRSF1A	04060
13091	TNFRSF1A	04210
13092	TNFRSF1A	04380
13093	TNFRSF1A	04920
13094	TNFRSF1A	05010
13095	TNFRSF1A	05014
13096	TNFRSF1A	05142
13097	TNFRSF1A	05145
13098	TNFRSF1A	05160
13099	TNFRSF1B	04060
13100	TNFRSF1B	04920
13101	TNFRSF1B	05014
13102	TNNC1	04020
13103	TNNC1	04260
13104	TNNC1	05410
13105	TNNC1	05414
13108	TNNI3	04260
13109	TNNI3	05410
13110	TNNI3	05414
13112	TNNT2	04260
13113	TNNT2	05410
13114	TNNT2	05414
13118	TNR	04510
13119	TNR	04512
13122	TNXB	04510
13123	TNXB	04512
13130	TOP3A	03440
13131	TP53	04010
13132	TP53	04110
13133	TP53	04115
13134	TP53	04210
13135	TP53	04310
13136	TP53	04722
13137	TP53	05014
13138	TP53	05016
13139	TP53	05160
13140	TP53	05200
13141	TP53	05210
13142	TP53	05212
13143	TP53	05213
13144	TP53	05214
13145	TP53	05215
13146	TP53	05216
13147	TP53	05217
13148	TP53	05218
13149	TP53	05219
13150	TP53	05220
13151	TP53	05222
13152	TP53	05223
13155	TP73	04115
13156	TP73	04722
13161	TPH1	00380
13162	TPH1	01100
13163	TPI1	00010
13164	TPI1	00051
13165	TPI1	00562
13166	TPI1	01100
13167	TPM1	04260
13168	TPM1	05410
13169	TPM1	05414
13170	TPM2	04260
13171	TPM2	05410
13172	TPM2	05414
13173	TPM3	04260
13174	TPM3	05200
13175	TPM3	05216
13176	TPM3	05410
13177	TPM3	05414
13178	TPM4	04260
13179	TPM4	05410
13180	TPM4	05414
13181	TPMT	00983
13182	TPO	00350
13183	TPO	01100
13184	TPO	04060
13185	TPO	04630
13186	TPO	04640
13187	TPO	05320
13189	TPR	03013
13190	TPR	05200
13191	TPR	05216
13199	HSP90B1	04141
13200	HSP90B1	04621
13201	HSP90B1	05200
13202	HSP90B1	05215
13203	TRAF1	05200
13204	TRAF1	05222
