SYMBOL	PATH
mao	00260
mao	00330
mao	00340
mao	00350
mao	00360
mao	00380
mao	00982
mao	01100
uros	00860
uros	01100
chst14	00532
oclna	04514
oclna	04530
syk	04650
il1b	04010
il1b	04060
il1b	04210
il1b	04620
il1b	04621
il1b	04623
glcea	00534
glcea	01100
tnfa	04010
tnfa	04060
tnfa	04210
tnfa	04350
tnfa	04620
tnfa	04621
tnfa	04622
tnfa	04650
tnfa	04920
ren	04614
ifng1	03050
ifng1	04060
ifng1	04140
ifng1	04350
ifng1	04630
ifng1	04650
cacna1sb	04010
cacna1sb	04020
cacna1sb	04260
cacna1sb	04270
cacna1sb	04912
dao.2	00260
dao.2	00330
dao.2	00472
dao.2	01100
dao.2	04146
rngtt	03015
ehd1a	04144
ppp2r2d	03015
ppp2r2d	04530
rab5b	04144
rab5b	04145
pgm2	00010
pgm2	00030
pgm2	00052
pgm2	00230
pgm2	00500
pgm2	00520
pgm2	01100
cacybp	04310
nup43	03013
dpydb	00240
dpydb	00410
dpydb	00770
dpydb	00983
dpydb	01100
srsf9	03040
eif2b2	03013
chmp2bb	04144
pdia7	04141
ppt2a.4	00062
ppt2a.4	01100
ppt2a.4	04142
stx11a	04130
pccb	00280
pccb	00630
pccb	00640
pccb	01100
mccc2	00280
mccc2	01100
itgb1b.2	04145
itgb1b.2	04510
itgb1b.2	04512
itgb1b.2	04514
itgb1b.2	04810
crls1	00564
crls1	01100
spcs3	03060
rpl36	03010
rps29	03010
nlk1	04010
nlk1	04310
nlk1	04520
prkar2ab	04210
prkar2ab	04910
cdk7	03420
cdk7	04110
pak5	04012
pak5	04510
pak5	04810
per1b	04710
tob1b	03018
fancl	04120
hprt1	00230
hprt1	00983
hprt1	01100
eif3i	03013
hnrpkl	03040
agpat4	00561
agpat4	00564
agpat4	01100
rsl24d1	03010
riok1	03008
fbl	03008
ggctb	00480
acadm	00071
acadm	00280
acadm	00410
acadm	00640
acadm	01100
acadm	03320
srsf1a	03040
txndc5	04141
itpk1a	00562
itpk1a	01100
itpk1a	04070
ndufa4b	00190
ndufa4b	01100
sucla2	00020
sucla2	00640
sucla2	01100
atp5mc1	00190
atp5mc1	01100
tuba2	04145
tuba2	04540
gadd45ba	04010
gadd45ba	04110
gadd45ba	04115
ndufb4	00190
ndufb4	01100
rps28	03010
grb2b	04010
grb2b	04012
grb2b	04320
grb2b	04510
grb2b	04540
grb2b	04630
grb2b	04650
grb2b	04910
grb2b	04912
rnf185	04141
pik3r3a	04012
pik3r3a	04070
pik3r3a	04150
pik3r3a	04210
pik3r3a	04370
pik3r3a	04510
pik3r3a	04620
pik3r3a	04630
pik3r3a	04650
pik3r3a	04810
pik3r3a	04910
pik3r3a	04914
clta	04142
clta	04144
acaa2	00062
acaa2	00071
acaa2	00280
acaa2	01100
cstf3	03015
got1	00250
got1	00270
got1	00330
got1	00350
got1	00360
got1	00400
got1	01100
uba1	04120
chia.2	00520
hk2	00010
hk2	00051
hk2	00052
hk2	00500
hk2	00520
hk2	00524
hk2	01100
hk2	04910
dusp1	04010
tcirg1b	00190
tcirg1b	01100
tcirg1b	04142
tcirg1b	04145
rps6kb1b	04012
rps6kb1b	04150
rps6kb1b	04350
rps6kb1b	04910
cdc20	04110
cdc20	04114
cdc20	04120
hacl1	04146
uqcrfs1	00190
uqcrfs1	01100
uqcrfs1	04260
scinlb	04810
gapdhs	00010
gapdhs	01100
pla2g6	00564
pla2g6	00565
pla2g6	00590
pla2g6	00591
pla2g6	00592
pla2g6	01100
pla2g6	04010
pla2g6	04270
pla2g6	04370
pla2g6	04912
azi2	04622
cmpk	00240
cmpk	01100
galcb	00600
galcb	01100
galcb	04142
rpl26	03010
sumo3a	03013
ak3	00240
mdh2	00020
mdh2	00620
mdh2	00630
mdh2	01100
ddost	00510
ddost	01100
ddost	04141
rhoaa	04144
rhoaa	04270
rhoaa	04310
rhoaa	04350
rhoaa	04510
rhoaa	04520
rhoaa	04530
rhoaa	04810
ndufs8a	00190
ndufs8a	01100
vta1	04144
ywhabb	04110
ywhabb	04114
acox3	00071
acox3	00592
acox3	01040
acox3	01100
acox3	03320
acox3	04146
pdhb	00010
pdhb	00020
pdhb	00290
pdhb	00620
pdhb	00650
pdhb	01100
dhdh.1	00040
dhdh.1	00980
rfc4	03030
rfc4	03420
rfc4	03430
tpm4a	04260
sumo1	03013
prkag1	04910
prkag1	04920
amfra	04141
ywhah	04110
ywhah	04114
psma8	03050
ppp1r3c2b	04910
orc4	04110
nfkbiaa	04210
nfkbiaa	04620
nfkbiaa	04621
nfkbiaa	04622
nfkbiaa	04623
nfkbiaa	04920
dhdds	00900
pla2g7	00565
pla2g7	01100
tnfrsf1a	04010
tnfrsf1a	04060
tnfrsf1a	04210
tnfrsf1a	04920
pck2	00010
pck2	00020
pck2	00620
pck2	01100
pck2	03320
pck2	04910
pck2	04920
adob	00430
adob	01100
galnt6	00512
galnt6	01100
orc5	04110
rps20	03010
m6pr	04142
m6pr	04145
rad51	03440
rpl19	03010
nup42	03013
myl9b	04270
myl9b	04510
myl9b	04530
myl9b	04810
rbm22	03040
aldoab	00010
aldoab	00030
aldoab	00051
aldoab	01100
nup58	03013
sort1a	04142
spred1	04630
atf4a	04010
atf4a	04141
atf4a	04912
dusp16	04010
dnm2b	04144
tdh	00260
vdac3	04020
csnk1db	04340
csnk1db	04540
csnk1db	04710
amy2a	00500
amy2a	01100
pabpn1	03015
ckap4	04141
lclat1	00561
lclat1	00564
lclat1	01100
cant1a	00230
cant1a	00240
cldn5a	04514
cldn5a	04530
rps2	03010
utp4	03008
lta4h	00590
lta4h	01100
ppp2cb	03015
ppp2cb	04114
ppp2cb	04310
ppp2cb	04350
ppp2cb	04530
sstr5	04080
ak4	00230
ak4	01100
nhej1	03450
socs3b	04120
socs3b	04630
socs3b	04910
socs3b	04920
pik3cg	00562
pik3cg	04012
pik3cg	04070
pik3cg	04150
pik3cg	04210
pik3cg	04370
pik3cg	04510
pik3cg	04620
pik3cg	04630
pik3cg	04650
pik3cg	04810
pik3cg	04910
pik3cg	04914
atp5pf	00190
atp5pf	01100
gng12a	04010
gng12a	04810
ube2f	04120
ppp2r5d	03015
ppp2r5d	04114
ppp2r5d	04310
gpd1c	00564
nnt	00760
nnt	01100
chmp3	04144
decr2	04146
ggh	00790
lgmn	04142
cnot9	03018
mre11a	03440
mre11a	03450
ctsba	04142
ppt1	00062
ppt1	01100
ppt1	04142
ddc	00340
ddc	00350
ddc	00360
ddc	00380
ddc	01100
srp19	03060
rhoac	04144
rhoac	04270
rhoac	04310
rhoac	04350
rhoac	04510
rhoac	04520
rhoac	04530
rhoac	04810
calm1a	04020
calm1a	04070
calm1a	04114
calm1a	04270
calm1a	04744
calm1a	04910
calm1a	04912
calm1a	04916
nudt9	00230
msmo1	00100
msmo1	01100
gab1	04012
pi4k2a	00562
pi4k2a	01100
pi4k2a	04070
pdcd6ip	04144
epn1a	04144
uba2	04120
p4hb	04141
ppp2r1ba	03015
ppp2r1ba	04114
ppp2r1ba	04310
ppp2r1ba	04350
ppp2r1ba	04530
rps11	03010
got2a	00250
got2a	00270
got2a	00330
got2a	00350
got2a	00360
got2a	00400
got2a	01100
srsf2a	03040
cdc45	04110
pgk1	00010
pgk1	01100
poll	03410
poll	03450
pdha1a	00010
pdha1a	00020
pdha1a	00290
pdha1a	00620
pdha1a	00650
pdha1a	01100
gsta.1	00480
gsta.1	00980
gsta.1	00982
vamp1a	04130
pias4a	04120
pias4a	04630
lipf	00100
lipf	04142
cdk2	04110
cdk2	04114
cdk2	04115
cdk2	04914
rad51b	03440
exoc7	04910
ndufa4a	00190
ndufa4a	01100
map2k1	04010
map2k1	04012
map2k1	04114
map2k1	04270
map2k1	04320
map2k1	04370
map2k1	04510
map2k1	04540
map2k1	04620
map2k1	04650
map2k1	04810
map2k1	04910
map2k1	04912
map2k1	04914
map2k1	04916
apex1	03410
ugt1ab	00040
ugt1ab	00053
ugt1ab	00140
ugt1ab	00500
ugt1ab	00514
ugt1ab	00830
ugt1ab	00860
ugt1ab	00980
ugt1ab	00982
ugt1ab	00983
ugt1ab	01100
agpat3	00561
agpat3	00564
agpat3	01100
mgst3a	00480
mgst3a	00980
mgst3a	00982
cfl1l	04810
pla2g12b	00564
pla2g12b	00565
pla2g12b	00590
pla2g12b	00591
pla2g12b	00592
pla2g12b	01100
pla2g12b	04010
pla2g12b	04270
pla2g12b	04370
pla2g12b	04912
e2f4	04110
e2f4	04350
fpgs	00790
fpgs	01100
srrm1	03013
srrm1	03015
derl1	04141
canx	04141
canx	04145
eif4a2	03013
pgd	00030
pgd	00480
pgd	01100
chmp4bb	04144
capn1	04141
capn1	04210
sec23a	04141
srsf6a	03040
uba3	04120
exo1	03430
upf1	03013
upf1	03015
cnot8	03018
hk1	00010
hk1	00051
hk1	00052
hk1	00500
hk1	00520
hk1	00524
hk1	01100
hk1	04910
ube2j1	04120
ube2j1	04141
mtrex	03018
gnb1b	04744
rab11ba	04144
acp5a	00740
abcd3a	02010
abcd3a	04146
nvl	03008
ube2na	04120
prpf38b	03040
zgc:55461	04145
zgc:55461	04540
tfdp1a	04110
tfdp1a	04350
dnaja2a	04141
cul1b	04110
cul1b	04114
cul1b	04120
cul1b	04141
cul1b	04310
cul1b	04350
cul1b	04710
chia.3	00520
adipor1b	04920
cab39l1	04150
eif3jb	03013
sf3b3	03040
fbxw11b	04114
fbxw11b	04120
fbxw11b	04310
fbxw11b	04340
fbxw11b	04710
faxdc2	00100
faxdc2	01100
rnf41	04144
mus81	03440
sesn3	04115
msh2	03430
nup133	03013
creb3l3l	04916
chst12a	00532
chst12a	00920
riok2	03008
alg11	00510
alg11	01100
yes1	04520
yes1	04530
gh1	04080
gh1	04630
prlra	04060
prlra	04080
prlra	04630
prim2	00230
prim2	00240
prim2	01100
prim2	03030
st3gal3b	00514
st3gal3b	00533
st3gal3b	00601
st3gal3b	01100
rpia	00030
rpia	01100
vps25	04144
itga3a	04510
itga3a	04512
itga3a	04810
rps8a	03010
tph2	00380
tph2	01100
tbpl2	03022
st6galnac6	00604
st6galnac6	01100
gnal2	04020
pnn	03013
pnn	03015
gria4a	04080
fabp7b	03320
fgf17	04010
fgf17	04810
ppp1caa	04114
ppp1caa	04270
ppp1caa	04510
ppp1caa	04810
ppp1caa	04910
epb41l3b	04530
adss1	00230
adss1	00250
adss1	01100
cyp51	00100
cyp51	01100
lck	04650
rfng	00514
rfng	04330
nfkb2	04010
bet1	04130
cwc15	03040
stx12	04145
gnptg	04142
sae1	04120
eif2b1	03013
rac2	04010
rac2	04310
rac2	04370
rac2	04510
rac2	04520
rac2	04650
rac2	04810
ppid	04020
sf3b6	03040
cycsb	04115
cycsb	04210
ube2l3a	04120
vamp3	04130
vamp3	04145
ccne2	04110
ccne2	04114
ccne2	04115
fabp6	03320
lsm6	03018
lsm6	03040
rpl39	03010
rps13	03010
tnnc1b	04020
tnnc1b	04260
nudt5	00230
tsg101a	04144
psmc1b	03050
mapk11	04010
mapk11	04370
mapk11	04620
mapk11	04621
mapk11	04622
mapk11	04912
mapk11	04914
brk1	04810
zgc:86896	04810
atg4c	04140
rpl5b	03010
psmd4a	03050
arpc3	04810
rbks	00030
zgc:86811	03008
zgc:86811	03022
tpm2	04260
guk1a	00230
guk1a	01100
gtf2f2a	03022
psmd8	03050
rpl11	03010
cab39	04150
rpp40	03008
rpp40	03013
pigk	00563
pigk	01100
cav2	04144
cav2	04510
rap1aa	04010
rap1aa	04510
ndufa1	00190
ndufa1	01100
ap3m2	04142
idh3b	00020
idh3b	01100
trnt1	03013
cox5ba	00190
cox5ba	01100
cox5ba	04260
zgc:86598	03008
zgc:86598	04310
zgc:86598	04520
zgc:86598	04530
sat1a.2	00330
sat1a.2	01100
nr4a1	04010
tha1	00260
tha1	01100
impdh1a	00230
impdh1a	00983
impdh1a	01100
rab7b	04144
rab7b	04145
mgat4b	00510
mgat4b	01100
cmah	00520
gmppaa	00051
gmppaa	00520
gmppaa	01100
prpf18	03040
acaa1	00071
acaa1	00280
acaa1	01040
acaa1	01100
acaa1	03320
acaa1	04146
mgst1.2	00480
mgst1.2	00980
mgst1.2	00982
gadd45ab	04010
gadd45ab	04110
gadd45ab	04115
pak4	04012
pak4	04510
pak4	04810
enoph1	00270
tuba7l	04145
tuba7l	04540
cpsf1	03015
polr2d	00230
polr2d	00240
polr2d	01100
polr2d	03020
nudt2	00230
nudt2	00240
rdh12	00830
rdh12	01100
ebp	00100
ebp	01100
ube2z	04120
agxta	00250
agxta	00260
agxta	01100
agxta	04146
uox	00230
uox	00232
uox	01100
stx5a	04130
mapkapk5	04010
cldn7a	04514
cldn7a	04530
rxrgb	03320
rxrgb	04920
acy3.2	00250
acy3.2	00340
pla2g10	00564
pla2g10	00565
pla2g10	00590
pla2g10	00591
pla2g10	00592
pla2g10	01100
pla2g10	04010
pla2g10	04270
pla2g10	04370
pla2g10	04912
pdss2	00900
bpnt1	00920
bpnt1	01100
thop1	04614
cd36	03320
cd36	04145
cd36	04512
cd36	04920
eef1a2	03013
galm	00010
aldh6a1	00280
aldh6a1	00562
aldh6a1	00640
aldh6a1	01100
ppp1r3ca	04910
fthl27	00860
entpd8	00230
entpd8	00240
cpsf2	03015
zgc:92040	00330
zgc:92040	01100
pdha1b	00010
pdha1b	00020
pdha1b	00290
pdha1b	00620
pdha1b	00650
pdha1b	01100
arr3a	04010
arr3a	04144
arr3a	04744
entpd4	00230
entpd4	00240
entpd4	04142
elocb	04120
rhocb	04144
rhocb	04270
rhocb	04310
rhocb	04350
rhocb	04510
rhocb	04520
rhocb	04530
rhocb	04810
cldn15lb	04514
cldn15lb	04530
ufd1l	04141
acp5b	00740
setd7	00310
ldhbb	00010
ldhbb	00270
ldhbb	00620
ldhbb	00640
ldhbb	01100
polr3h	00230
polr3h	00240
polr3h	01100
polr3h	03020
polr3h	04623
sf3b5	03040
gstz1	00350
gstz1	01100
rpl38	03010
rpl35a	03010
sdhda	00020
sdhda	00190
sdhda	01100
uqcrq	00190
uqcrq	01100
uqcrq	04260
hccsa.1	00860
sec61g	03060
sec61g	04141
sec61g	04145
nme5	00230
nme5	00240
nme5	01100
sec11a	03060
rpp38	03008
rpp38	03013
atp6v1f	00190
atp6v1f	01100
atp6v1f	04145
vamp1b	04130
rab11fip4a	04144
ap3s2	04142
rpp25l	03008
rpp25l	03013
camk2d2	04012
camk2d2	04020
camk2d2	04114
camk2d2	04310
camk2d2	04912
camk2d2	04916
psmb10	03050
polr2f	00230
polr2f	00240
polr2f	01100
polr2f	03020
vapal	04530
psmf1	03050
taf11	03022
polr3k	00230
polr3k	00240
polr3k	01100
polr3k	03020
polr3k	04623
sat2b	00330
sat2b	01100
rab11bb	04144
gstk1	00480
gstk1	00980
gstk1	00982
gstk1	04146
gtf2h3	03022
gtf2h3	03420
pigh	00563
pigh	01100
tpmt.1	00983
srprb	03060
suclg1	00020
suclg1	00640
suclg1	01100
sec63	03060
sec63	04141
psma6b	03050
tnfsf10	04060
tnfsf10	04210
tnfsf10	04650
ube2r2	04120
psmb2	03050
srsf5b	03040
tyw3	00340
tyw3	00350
nup37	03013
coq3	00130
coq3	01100
gsto1	00480
gsto1	00980
gsto1	00982
cldn11a	04514
cldn11a	04530
bpgm	00010
bpgm	01100
dffa	04210
prkab1a	04910
prkab1a	04920
khk	00051
khk	01100
preb	04141
acss2	00010
acss2	00620
acss2	00640
acss2	01100
eci2	00071
eci2	04146
ada	00230
ada	01100
aclya	00020
aclya	01100
limk2	04810
cacnb1	04010
cacnb1	04260
uqcrc2a	00190
uqcrc2a	01100
uqcrc2a	04260
rnaseh1	03030
sesn1	04115
ap4m1	04142
sart1	03040
bcat2	00280
bcat2	00290
bcat2	00770
bcat2	01100
sumo3b	03013
gpat3	00561
gpat3	00564
gpat3	01100
blvrb	00860
ramp1	04270
cox6b1	00190
cox6b1	01100
cox6b1	04260
snrnp27	03040
pde6d	00230
allc	00230
allc	01100
imp4	03008
tk2	00240
tk2	00983
tk2	01100
impa1	00562
impa1	01100
impa1	04070
pcca	00280
pcca	00630
pcca	00640
pcca	01100
tyrp1b	00350
tyrp1b	01100
tyrp1b	04916
ikbke	04620
ikbke	04622
ikbke	04623
rac3a	04010
rac3a	04310
rac3a	04370
rac3a	04510
rac3a	04520
rac3a	04650
rac3a	04810
parvaa	04510
oxct1a	00072
oxct1a	00280
oxct1a	00650
gnl3l	03008
b4galt7	00532
b4galt7	00534
b4galt7	01100
sumo2b	03013
rps6	03010
rps6	04150
rps6	04910
pomp	03050
psma1	03050
thoc7	03013
rpl18	03010
rpl29	03010
ndufa7	00190
ndufa7	01100
syf2	03040
rpl15	03010
dusp2	04010
b3gat2	00532
b3gat2	00534
b3gat2	01100
ntpcr	00230
ntpcr	00730
ntpcr	01100
cldnk	04514
cldnk	04530
socs1a	04120
socs1a	04630
socs1a	04910
prkacab	04010
prkacab	04020
prkacab	04114
prkacab	04210
prkacab	04270
prkacab	04310
prkacab	04340
prkacab	04540
prkacab	04910
prkacab	04912
prkacab	04914
prkacab	04916
prpf38a	03040
pkmb	00010
pkmb	00230
pkmb	00620
pkmb	01100
gmppb	00051
gmppb	00520
gmppb	01100
nck2b	04012
ube2e2	04120
ube2e2	04141
elac1	03013
paip1	03013
traf3	04620
traf3	04622
hadh	00062
hadh	00071
hadh	00280
hadh	00310
hadh	00380
hadh	00650
hadh	01100
ndufa3	00190
ndufa3	01100
pdia8	04141
chst1	00533
pltp	03320
sdhc	00020
sdhc	00190
sdhc	01100
rpp21	03013
entpd1	00230
entpd1	00240
lsm1	03018
tuba8l3	04145
tuba8l3	04540
fuca1.2	00511
ctu2	04122
stx2a	04130
sptlc3	00600
sptlc3	01100
polr2eb	00230
polr2eb	00240
polr2eb	01100
polr2eb	03020
phpt1	00051
acsl1b	00071
acsl1b	01100
acsl1b	03320
acsl1b	04146
acsl1b	04920
dnajb1a	04141
auh	00280
auh	01100
glrbb	04080
suv39h1a	00310
cant1b	00230
cant1b	00240
dpm1	00510
dpm1	01100
camk2d1	04012
camk2d1	04020
camk2d1	04114
camk2d1	04310
camk2d1	04912
camk2d1	04916
mphosph6	03018
nup85	03013
gna15.1	04020
gna15.1	04270
gna15.1	04540
gna15.1	04912
gna15.1	04916
me2	00620
crk	04010
crk	04012
crk	04510
crk	04810
crk	04910
hnmt	00340
ap1m3	04142
aurka	04114
neu3.2	00511
neu3.2	00600
cldn8.1	04514
cldn8.1	04530
cyp8b1.1	00120
cyp8b1.1	01100
cyp8b1.1	03320
rad23aa	03420
rad23aa	04141
psmc5	03050
hpdb	00130
hpdb	00350
hpdb	00360
hpdb	01100
acads	00071
acads	00280
acads	00650
acads	01100
kras	04010
kras	04012
kras	04320
kras	04370
kras	04530
kras	04540
kras	04650
kras	04810
kras	04910
kras	04912
kras	04914
kras	04916
acat1	00071
acat1	00072
acat1	00280
acat1	00310
acat1	00380
acat1	00620
acat1	00630
acat1	00640
acat1	00650
acat1	00900
acat1	01100
ndufv1	00190
ndufv1	01100
gna14	04020
gna14	04270
gna14	04540
gna14	04912
gna14	04916
immp2l	03060
thoc3	03013
thoc3	03040
arpc4l	04810
eif3ha	03013
chst10	00514
alg6	00510
alg6	01100
il12ba	04060
il12ba	04620
il12ba	04622
il12ba	04630
negr1	04514
st6gal1	00510
st6gal1	00514
st6gal1	01100
itga2b	04510
itga2b	04512
itga2b	04810
mpl	04060
mpl	04630
nup205	03013
bud31	03040
rfc5	03030
rfc5	03420
rfc5	03430
rcl1	03008
nop10	03008
fbxo5	04114
ppp1r12a	04270
ppp1r12a	04510
ppp1r12a	04810
chmp6b	04144
snrnp70	03040
snrpf	03040
sars1	00970
polr1d	00230
polr1d	00240
polr1d	01100
polr1d	03020
polr1d	04623
psmb1	03050
cdh5	04514
stat5b	04012
stat5b	04630
epb41l3a	04530
xrcc1	03410
gspt1	03015
ak1	00230
ak1	01100
fuca2	00511
phax	03013
flad1	00740
flad1	01100
bet1l	04130
pgls	00030
pgls	01100
sdhdb	00020
sdhdb	00190
sdhdb	01100
cdc26	04110
cdc26	04114
cdc26	04120
cdc26	04914
fbp2	00010
fbp2	00030
fbp2	00051
fbp2	01100
fbp2	04910
calcrla	04080
calcrla	04270
cttn	04530
st3gal2	00512
st3gal2	00533
st3gal2	00603
st3gal2	00604
st3gal2	01100
smad9	04350
sf3b1	03040
srp68	03060
psmb11a	03050
sf3a3	03040
coq5	00130
coq5	01100
ppp3r1b	04010
ppp3r1b	04020
ppp3r1b	04114
ppp3r1b	04210
ppp3r1b	04310
ppp3r1b	04370
ppp3r1b	04650
taf6	03022
pfkma	00010
pfkma	00030
pfkma	00051
pfkma	00052
pfkma	01100
coasy	00770
coasy	01100
ehd1b	04144
pip5k1bb	00562
pip5k1bb	01100
pip5k1bb	04070
pip5k1bb	04144
pip5k1bb	04810
bmpr1ab	04060
bmpr1ab	04350
hars	00970
cratb	04146
gtf2h1	03022
gtf2h1	03420
acsl5	00071
acsl5	01100
acsl5	03320
acsl5	04146
acsl5	04920
ass1	00250
ass1	00330
ass1	01100
pxmp2	04146
acot7	01040
sc5d	00100
sc5d	01100
zgc:101731	04130
ap1s3b	04142
entpd2a.1	00230
ndufs6	00190
ndufs6	01100
cox17	00190
cox17	01100
aspdh	00760
aspdh	01100
snrpg	03040
uck1	00240
uck1	00983
uck1	01100
mylpfb	04510
mylpfb	04530
mylpfb	04810
apip	00270
apip	01100
cox6a2	00190
cox6a2	01100
cox6a2	04260
grid2	04080
atg4b	04140
cnot1	03018
npy7r	04080
hsd17b2	00140
hsd17b2	01100
cnot3a	03018
crata	04146
rps4x	03010
ppp2r1bb	03015
ppp2r1bb	04114
ppp2r1bb	04310
ppp2r1bb	04350
ppp2r1bb	04530
zgc:100918	04144
zgc:100918	04145
dhdh.2	00040
dhdh.2	00980
galca	00600
galca	01100
galca	04142
atp6v1c1b	00190
atp6v1c1b	01100
atp6v1c1b	04145
rras	04010
rras	04530
rras	04810
tars1	00970
acox1	00071
acox1	00592
acox1	01040
acox1	01100
acox1	03320
acox1	04146
gpd1l	00564
cav3	04144
cav3	04510
im:6912692	04144
im:6912692	04145
txnl4a	03040
mgst1.1	00480
mgst1.1	00980
mgst1.1	00982
polr3glb	00230
polr3glb	00240
polr3glb	01100
polr3glb	03020
polr3glb	04623
atp5pb	00190
atp5pb	01100
ap3s1	04142
zgc:103601	00232
zgc:103601	00983
zgc:103601	01100
ercc8	03420
ercc8	04120
pex10	04146
zgc:101569	00071
zgc:101569	00280
zgc:101569	00310
zgc:101569	00380
zgc:101569	00410
zgc:101569	00640
zgc:101569	00650
zgc:101569	00903
zgc:101569	01100
galk1	00052
galk1	00520
galk1	01100
pip5k1ba	00562
pip5k1ba	01100
pip5k1ba	04070
pip5k1ba	04144
pip5k1ba	04810
dut	00240
dut	01100
rbx1	03420
rbx1	04110
rbx1	04114
rbx1	04120
rbx1	04141
rbx1	04310
rbx1	04350
rbx1	04710
xrcc5	03450
grin2da	04020
grin2da	04080
trdmt1	00270
trdmt1	01100
cnot10	03018
pgm2l1	00500
polr2i	00230
polr2i	00240
polr2i	01100
polr2i	03020
amt	00260
amt	00670
amt	00910
amt	01100
myl9a	04270
myl9a	04510
myl9a	04530
myl9a	04810
tspo	04080
pcyt2	00564
pcyt2	01100
fip1l1b	03015
ctsz	04142
cldn5b	04514
cldn5b	04530
dusp14	04010
ech1	04146
dhrs3b	00830
dhrs3b	01100
acot8	04146
tpk1	00730
tpk1	01100
exosc9	03018
asah1a	00600
asah1a	01100
asah1a	04142
alg14	00510
alg14	01100
dera	00030
hsd17b10	00280
hsd17b10	01100
mnat1	03420
rad51c	03440
gla	00052
gla	00561
gla	00600
gla	00603
gla	04142
gss	00480
gss	01100
pgm3	00520
dck	00230
dck	00240
dck	01100
c1d	03018
dolpp1	00510
mag	04514
magi1b	04530
ace2	04614
cln3	04142
pcf11	03015
cab39l	04150
cbl	04012
cbl	04120
cbl	04144
cbl	04630
cbl	04910
colec11	04145
neil3	03410
gnal	04020
ppm1db	04115
spire2	04320
csad	00430
csad	01100
mvk	00900
mvk	01100
mvk	04146
btg3	03018
adra1bb	04020
adra1bb	04080
adra1bb	04270
rab11a	04144
sugt1	04621
slu7	03040
stam2	04144
stam2	04630
si:dkey-42i9.4	03018
snrpa1	03040
haao	00380
haao	01100
pip5k1ab	00562
pip5k1ab	01100
pip5k1ab	04070
pip5k1ab	04144
pip5k1ab	04810
mylkb	04020
mylkb	04270
mylkb	04510
mylkb	04810
gga3a	04142
angptl4	03320
me3	00620
me3	01100
fgf13a	04010
fgf13a	04810
b4galt4	00533
b4galt4	00601
b4galt4	01100
tbl3	03008
trip10a	04910
casp9	04115
casp9	04210
casp9	04370
cdc7	04110
snf8	04144
mvda	00900
mvda	01100
nsfl1c	04141
stx17	04130
gnb4b	04744
fgf7	04010
fgf7	04810
asah2	00600
asah2	01100
ndufs1	00190
ndufs1	01100
farsb	00970
grb2a	04010
grb2a	04012
grb2a	04320
grb2a	04510
grb2a	04540
grb2a	04630
grb2a	04650
grb2a	04910
grb2a	04912
gna11b	04020
gna11b	04270
gna11b	04540
gna11b	04912
bcas2	03040
amh	04060
amh	04350
mfng	00514
mfng	04330
ext2	00534
ext2	01100
hgfa	04060
hgfa	04510
extl3	00534
extl3	01100
aicda	04672
pygl	00500
pygl	04910
snai2	04520
anapc4	04110
anapc4	04114
anapc4	04120
anapc4	04914
tm7sf2	00100
tm7sf2	01100
zgc:103559	00230
zgc:103559	01100
dhodh	00240
dhodh	01100
gfus.1	00051
gfus.1	00520
gfus.1	01100
arhgef7b	04810
csnk1g1	04340
zgc:101540	03320
zgc:101540	04146
ephx2	00590
ephx2	01100
ephx2	04146
dhcr24	00100
dhcr24	01100
ch25h	00120
srsf6b	03040
nop58	03008
ppih	03040
atg5	04140
atg5	04622
ncstn	04330
tln1	04510
fgf5	04010
fgf5	04810
fgf6b	04010
fgf6b	04810
fgf23	04010
fgf23	04810
tfr1a	04144
tfr1a	04145
perp	04115
nr1d1	04710
atp2a1l	04020
cdc40	03040
guca1d	04744
cox6c	00190
cox6c	01100
cox6c	04260
ext1a	00534
ext1a	01100
ext1b	00534
ext1b	01100
ext1c	00534
ext1c	01100
prkcaa	04010
prkcaa	04012
prkcaa	04020
prkcaa	04070
prkcaa	04270
prkcaa	04310
prkcaa	04370
prkcaa	04510
prkcaa	04530
prkcaa	04540
prkcaa	04650
prkcaa	04916
mecom	04010
uggt2	04141
numbl	04330
kitb	04060
kitb	04144
kitb	04916
fgf11a	04010
fgf11a	04810
fgf14	04010
fgf14	04810
gadd45bb	04010
gadd45bb	04110
gadd45bb	04115
rnf7	04120
drd4a	04080
drd4b	04080
drd4-rs	04080
gna12a	04010
gna12a	04270
gna12a	04810
cltcb	04142
cltcb	04144
pkz	04141
upp1	00240
upp1	00983
upp1	01100
wars2	00380
wars2	00970
rfc2	03030
rfc2	03420
rfc2	03430
msi1a	03015
acp2	00740
poc1bl	00512
poc1bl	01100
bmp6	04340
bmp6	04350
ywhae2	04110
ywhae2	04114
rbm8a	03013
rbm8a	03015
rbm8a	03040
agtr2	04080
agtr2	04614
vipr1b	04080
btc	04012
rbpjl	04330
itga6a	04510
itga6a	04512
itga6a	04514
itga6a	04810
ddx42	03040
psmd11a	03050
ak7b	00230
ak7b	01100
st3gal4	00601
st3gal4	01100
edc3	03018
adcyap1r1a	04080
mapk7	04010
mapk7	04540
mapk7	04912
ccnh	03420
ccnh	04110
zgc:114188	03010
ndufa5	00190
ndufa5	01100
ndufa9a	00190
ndufa9a	01100
spcs2	03060
prdx1	04146
mat2b	00270
mat2b	01100
rpp30	03008
rpp30	03013
capn2a	04141
capn2a	04210
capn2a	04510
xpc	03420
dbt	00280
dbt	01100
