"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"6164" "GRM4" 1.70139529366172 2.77076884600704 11.673676339871 0.000633906244600338 0.0172328528964493 "ENSDARG00000040156" 567181
"6167" "grm6a" 1.8754774499617 1.48244603629155 9.11472661947596 0.00253559847134513 0.035028968812115 "ENSDARG00000017742" 568484
"6191" "gsg1l" 2.27400150137233 2.51269903467739 9.34981867648027 0.00223007531484421 0.0328163310563089 "ENSDARG00000037390" 664746
"6211" "gsto2" 1.57807603334598 5.84185423038284 11.4697408119714 0.000707385455476334 0.0180993001592128 "ENSDARG00000033285" 492500
"6313" "hand2" 1.79207489474646 8.76086284211664 13.0184194083046 0.00030844204231733 0.0125595064491543 "ENSDARG00000008305" 58150
"6357" "hccsb" 1.59075480765311 6.11967465321731 12.6726501796632 0.000371043234921325 0.0138732832176558 "ENSDARG00000099358" 58016
"6412" "helz2c" 2.19474261079005 1.34136677620871 11.3157389003308 0.000768528725299508 0.0189058066423679 "ENSDARG00000012446" 552926
"6471" "hibadha" 1.79351026298612 5.06294908649723 22.7800730808338 1.81639345548936e-06 0.00119982878809825 "ENSDARG00000102906" 445252
"6648" "hpdl" 1.89536224492903 2.61607530720096 16.747036269061 4.27089248807823e-05 0.00496892454009987 "ENSDARG00000101010" 560428
"6649" "HPDL" 2.02705705003548 1.79458489458305 19.7331341116708 8.90440478102065e-06 0.0024062130192349 "ENSDARG00000113721" 110438534
"6690" "hsd17b12a" 2.17774872138318 5.62844761469571 31.5078030282494 1.98640412649867e-08 8.85687939902593e-05 "ENSDARG00000015709" 327417
"6705" "hsf4" 2.4725984828579 1.3880713374405 10.3699023961615 0.00128086319290667 0.0242262082275827 "ENSDARG00000013251" 503739
"6753" "htr2cl1" 1.78326218718377 2.40994440004333 8.98759432366585 0.00271818605800689 0.0362594228455893 "ENSDARG00000018228" 100000981
"6775" "hyal6" 2.43459986856431 1.39211304031401 12.6546630840486 0.00037463010106777 0.0139439440945374 "ENSDARG00000038166" 791189
"6801" "id4" 2.01011413037378 5.02591945156223 10.104488299324 0.00147908655487718 0.0260016041523134 "ENSDARG00000045131" 664761
"6851" "ifnphi3" 2.3660623831282 1.36866538685513 14.3124066179486 0.000154840997639357 0.00883453398155555 "ENSDARG00000070676" 100126803
"6939" "il1rapl2" 2.55487807476238 1.27978045507142 13.561134278939 0.000230917508132629 0.0109241744231974 "ENSDARG00000037553" 100149452
"6943" "il21r.2" 2.40367691775636 1.19835951871563 11.4359562131715 0.000720363934556873 0.0182186424890964 "ENSDARG00000078649" 100134975
"7083" "irak1bp1" 1.596382446485 2.46874479153243 9.72763211432787 0.00181518186066373 0.0294306986226706 "ENSDARG00000036903" 553809
"7103" "irg1l" 3.55133550592983 5.30275092896093 16.8588965590805 4.02641483140423e-05 0.00485210192689827 "ENSDARG00000062788" 562007
"7281" "kazald2" 1.69665063668509 2.13608134418192 8.51308160700076 0.00352602441612834 0.041601524248797 "ENSDARG00000078518" 568748
"7282" "kazald3" 1.55008924208474 4.72572575845543 15.0612381416452 0.000104078715652103 0.00733693238598915 "ENSDARG00000053509" 100000101
"7310" "kcnd1" 1.86281027727176 1.50800624123075 9.25069235849563 0.00235406407760181 0.0338886215390604 "ENSDARG00000074746" 100001681
"7325" "kcnh4a" 1.54551248762598 1.78548637760573 7.84540375342876 0.00509500778151528 0.0497837857061125 "ENSDARG00000062565" 100148126
"7326" "KCNH5" 2.06418723740908 1.28060725526698 10.4506245862072 0.00122607990380386 0.0238184061420217 "ENSDARG00000069117" 100331767
"7329" "KCNH8" 2.78696537810342 1.36480297588833 15.791942995798 7.07029492691189e-05 0.00615115658641335 "ENSDARG00000062640" 100002967
"7333" "kcnip3a" 1.52566386306793 2.3222062747702 10.5397287387898 0.00116835566460498 0.0232822606460669 "ENSDARG00000034229" 393792
"7387" "KCNT1" 2.50713068176973 1.41053614199336 15.959018154681 6.47286718403418e-05 0.00573485355457205 "ENSDARG00000104868" 563670
"7434" "kdm8" 1.56740161971567 2.82867014061125 19.2914793532082 1.122059649203e-05 0.00277943525604661 "ENSDARG00000102512" 436936
"7707" "ldlrap1a" 1.71581536824768 5.26256032028684 9.42519333079339 0.00214024533353471 0.0319424899779009 "ENSDARG00000004311" 368278
"7712" "lectin" 2.55150926523648 1.05558984767236 10.3575735308162 0.00128944578946309 0.0242843354330244 "ENSDARG00000055833" 560034
"7730" "lft2" 2.35444695270521 1.61285953827544 17.9661371037403 2.24869889344415e-05 0.00398077925778012 "ENSDARG00000044059" 30146
"7844" "lmnl3" 1.50155032440618 1.66531933946814 8.18124743003663 0.00423256440453815 0.0456671422594906 "ENSDARG00000007751" 195817
"7920" "lrit3b" 2.46702383571265 1.22091808632761 13.9886395730942 0.000183918535542747 0.00981322865789457 "ENSDARG00000057054" 100144406
"7926" "LRP1B" 2.18220698068755 1.91150430800266 12.6442916452485 0.000376714180402135 0.0139681858783203 "ENSDARG00000061517" 559293
"7941" "lrrc17" 1.6942387543762 5.77253978182401 14.5412561817183 0.000137123548417263 0.0082632746023844 "ENSDARG00000037960" 321202
"7962" "LRRC56" 2.26127571064014 1.3190365650031 12.0820011420724 0.000509109235696888 0.0157365047117054 "ENSDARG00000096081" 100149369
"7999" "LSM2" 1.91627573869252 1.8926466305335 10.8748645856197 0.000974781559610834 0.0212798436232208 "ENSDARG00000103066" 100331917
"8041" "lyrm4" 1.63572787526165 4.75013540141463 9.42706844783257 0.00213805800802751 0.0319424899779009 "ENSDARG00000078352" 100302660
"8067" "mab21l3" 2.21661204733912 1.31678066269604 8.54712021018284 0.00346069278210066 0.041209132991368 "ENSDARG00000076013" 558164
"8193" "mapkapk2b" 2.1416513703485 1.52508612063766 9.04983596314916 0.00262718389759704 0.0356589229936402 "ENSDARG00000018530" 557648
"8433" "METTL4" 1.50575238722572 2.63729189879773 9.18853175480594 0.00243536164183609 0.0343628756979009 "ENSDARG00000088999" 560686
"8438" "mettl8" 1.88156423217958 2.32522037567282 23.5926410736451 1.19041904109989e-06 0.00098357596861252 "ENSDARG00000017359" 100148927
"8464" "mfsd13al" 1.67922866928417 2.30174483853921 11.2446572426903 0.00079852537906077 0.0192976966606353 "ENSDARG00000052300" 100142644
"8469" "mfsd2al2" 1.92011511249733 1.38175290229103 10.2268171479518 0.00138413308135861 0.0249349742976153 "ENSDARG00000075375" 571061
"8500" "mgst1.1" 2.02536047888486 3.95961306541605 34.1478871882249 5.10786698978154e-09 3.03662692542512e-05 "ENSDARG00000032618" 449784
"8603" "mix23" 1.51997610235755 4.56410486425979 12.4301690557276 0.000422453658572529 0.0146584844370449 "ENSDARG00000045351" 393780
"8695" "morc3b" 1.86767118829785 1.32676027744686 8.00663520121489 0.00466062572757505 0.0475174915447395 "ENSDARG00000043271" 445185
"8697" "morn2" 2.09567437982704 1.44912808565209 8.90916395298129 0.00283743139190906 0.0370604086831097 "ENSDARG00000071360" 751675
"8769" "mrpl20" 1.54862420396663 5.38448908473403 13.9466988856358 0.000188067617593809 0.00983650060680014 "ENSDARG00000090462" 751640
"8799" "mrpl53" 1.514247911105 5.07875920869254 9.53777793968629 0.00201285285225924 0.0309989078820834 "ENSDARG00000008920" 447915
"8803" "mrpl9" 1.63997070640053 4.76792549154437 19.6873233209724 9.12043811500384e-06 0.00242780617583722 "ENSDARG00000063249" 572170
"8830" "mrps6" 1.55044352547351 5.43882322961397 11.7115321130975 0.000621139577057033 0.0170355823207112 "ENSDARG00000039543" 751746
"8861" "MSH5" 2.52789479377747 1.32644678611497 13.0787479382035 0.000298665023380729 0.0123018260785111 "ENSDARG00000077479" 570030
"9021" "myf5" 1.77901319555336 1.74046520620798 9.2107114610186 0.00240603169937278 0.0341380869994538 "ENSDARG00000007277" 58097
