"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"2601" "cited4a" -2.62393935127834 8.00663310929596 11.915752053661 0.000556612621994182 0.016366724716193 "ENSDARG00000035990" 562291
"2612" "ckmt2a" -7.77266353959251 6.9126119632732 16.0927370396214 6.03149117398713e-05 0.00562305141469948 "ENSDARG00000069615" 327506
"2613" "ckmt2b" -5.59599414878395 7.69187161197689 11.3004559284065 0.000774880604424137 0.0189833748440269 "ENSDARG00000039929" 799492
"2641" "cldn15la" -5.94306650012007 4.66667453308855 8.28032770130284 0.00400768954084834 0.0444087873377214 "ENSDARG00000016081" 81591
"2718" "clu" -3.12231475882199 4.54849182654843 10.4323265829405 0.00123828656975504 0.0239013430428368 "ENSDARG00000010434" 393775
"2761" "CNIH3" -4.61205634765063 3.94641095178223 10.9474400830187 0.000937330255221184 0.0208444951394885 "ENSDARG00000014953" 564015
"2765" "cnksr3" -2.78502823684826 3.73903530957478 19.6234542054639 9.43044203387029e-06 0.00247341078932466 "ENSDARG00000105277" 100003037
"2850" "COL4A2" -1.67285586857615 6.54708499923008 9.6166460493811 0.00192821556750628 0.0305143963145293 "ENSDARG00000104110" 553355
"2857" "COL6A2" -2.20309343390764 7.76220161106024 17.2153070406839 3.33736456684945e-05 0.0046501482070125 "ENSDARG00000061436" 567771
"2942" "cox6a2" -6.86028932113739 8.21050299614361 13.5050027901185 0.000237928292124957 0.0111376669030147 "ENSDARG00000054588" 447942
"2953" "cox8b" -5.30265895192242 7.36329197169857 13.2879154109549 0.000267122322931179 0.0118346399215955 "ENSDARG00000097209" 569770
"2954" "cp" -4.0923322640557 5.32961237231172 9.24747728105004 0.00235820063383003 0.0339181518583537 "ENSDARG00000010312" 84702
"2963" "CPD" -1.64291624481166 5.86403352122953 9.64202485009345 0.00190175476622337 0.0303592979335378 "ENSDARG00000055648" 563008
"3161" "csf1ra" -2.36324640811874 3.92480437420218 9.07565516602179 0.00259034754691893 0.0354441754464306 "ENSDARG00000102986" 64274
"3182" "CSPG4" -3.0184682866858 5.62268165908333 12.2215537582615 0.000472405726632339 0.0152910274673099 "ENSDARG00000078227" 560393
"3185" "csrnp1b" -2.10816733223824 6.80755972651209 13.9271111039054 0.000190037560759456 0.00985284890336687 "ENSDARG00000038429" 322795
"3216" "cthl" -3.1873953412873 4.41613832340921 7.85243658693435 0.00507522604658254 0.0497100980387951 "ENSDARG00000032206" 445818
"3254" "CTTNBP2" -1.63712101386188 5.37831545494168 18.8027896664573 1.44954948953763e-05 0.00311478495733778 "ENSDARG00000040991" 555837
"3256" "cttnbp2nlb" -2.10841493278574 4.86373207645904 13.7692290589307 0.000206694127828266 0.0102623361592294 "ENSDARG00000056091" 556247
"3295" "cxcl20" -2.20035297230599 3.17503070470546 9.15238388650394 0.00248394248471819 0.0346644086188959 "ENSDARG00000075163" 567537
"3368" "cyp2ad6" -3.07703455054701 4.44141575147617 8.6345627859998 0.00329844391423643 0.0401828874388024 "ENSDARG00000042956" 799957
"3378" "cyp2p6" -2.75899640636083 4.80960154873799 10.7178666770921 0.0010610593783995 0.0223478571951146 "ENSDARG00000042978" 393108
"3454" "DAPK3" -1.80144650214812 5.30858610483363 10.39605141843 0.00126285071074909 0.0241662472384228 "ENSDARG00000074447" 562194
"3468" "dbpa" -2.58108979862088 4.10476751800045 9.9732238980195 0.00158833136237756 0.026953272928643 "ENSDARG00000063014" 565056
"3482" "DCAF8" -3.79536648404821 4.80339226691601 22.2852006306942 2.35010860592259e-06 0.00130981834333217 "ENSDARG00000000324" 100007924
"3505" "dctn1a" -2.67751709068359 5.17569769913418 12.3243354178948 0.000447091085282873 0.0149029925640997 "ENSDARG00000019743" 407638
"3525" "ddhd1b" -1.62675667408725 3.51983880575792 9.5163691375911 0.00203647109156215 0.0310537110058572 "ENSDARG00000037042" 570320
"3528" "ddit3" -1.94187892624637 6.07599076398164 16.2244955743914 5.62619085518048e-05 0.00550430435850542 "ENSDARG00000059836" 561924
"3576" "defbl1" -7.98571081593888 6.25829384540044 11.7139738027768 0.000620325099568964 0.0170355823207112 "ENSDARG00000075161" 100009619
"3608" "derl3" -1.61877596175924 3.82932124055096 7.83798491726882 0.00511596042996721 0.0498869077465638 "ENSDARG00000033871" 393877
"3657" "dhrs3a" -1.63134606383808 3.56427570675811 9.63118253152631 0.00191301400386661 0.0304087386443502 "ENSDARG00000044982" 445083
"3698" "dio1" -2.6952986628367 4.4054300993758 9.31276127890494 0.00227563261982135 0.0332944280348759 "ENSDARG00000042112" 799937
"3732" "DLC1" -1.95993932414813 6.59556694547235 18.6456083635128 1.5740943544834e-05 0.0032522696276754 "ENSDARG00000079317" 567965
"3741" "DLG5" -2.41183535772871 5.52346563243357 13.3335970440023 0.000260692968751591 0.0117040218124733 "ENSDARG00000090949" 101883945
"3776" "DMXL1" -1.58084855376635 4.84892903922263 8.44338996201495 0.00366372652763391 0.0425202159676631 "ENSDARG00000098599" 100333625
"3815" "dnajb4" -2.82945232063654 4.1898333393288 9.2308355752584 0.00237973023509365 0.03396090166031 "ENSDARG00000038978" 445061
"3872" "dnmt3aa" -2.17454243271168 4.35414850721224 9.18310690666961 0.00244259039748128 0.0344376282522361 "ENSDARG00000005394" 553187
"3881" "DNTTIP1" -2.79019156971388 2.71216668273903 14.5410013564471 0.000137142096008174 0.0082632746023844 "ENSDARG00000101618" NA
"3896" "DOCK9" -2.32577161470801 6.46507527611722 17.0047464350757 3.72864920004981e-05 0.00485210192689827 "ENSDARG00000114086" 566175
"3929" "dpt" -3.89942988739332 2.89351443837347 9.01871666460073 0.00267228950303413 0.0360516515027334 "ENSDARG00000056178" 555282
"4277" "dusp2" -2.96169434545443 5.78357442892364 10.6273216486789 0.00111428985030507 0.0228167158211147 "ENSDARG00000098108" 445057
"4300" "DYNC1H1" -2.78965330397561 6.17067328552828 12.5123656271876 0.000404267405297317 0.0144781308704371 "ENSDARG00000014717" NA
"4448" "egr1" -3.52513292844621 8.68557091048149 13.7651307231988 0.000207145557461318 0.0102623361592294 "ENSDARG00000037421" 30498
"4459" "ehd4" -1.95740345651498 5.12148521541765 8.0736926466385 0.00449124985218747 0.0469704356588758 "ENSDARG00000054302" 569546
"4563" "elnb" -4.74452195071787 8.77039042891094 8.64965792759275 0.00327122766685386 0.039933159095372 "ENSDARG00000069017" 558461
"4601" "emilin1a" -1.63332291792919 5.41895727811791 21.7913968815645 3.03960028667992e-06 0.00146516948953882 "ENSDARG00000024537" 566473
"4645" "enpp5" -1.59317705135194 3.86928775383894 11.04930964383 0.000887202283741514 0.0201827203195534 "ENSDARG00000070625" 563498
"4667" "EP400" -1.80370292259696 6.63981878166674 8.11433101539257 0.00439166764747625 0.0464563419292639 "ENSDARG00000100965" 562355
"4669" "epas1b" -2.02705474136801 6.79618049664119 8.04924464570706 0.0045522631022595 0.047121075118281 "ENSDARG00000057671" 555192
"4671" "epb41b" -2.69007204963403 6.57195476634926 15.121720697772 0.00010079685499786 0.00730777198734486 "ENSDARG00000029019" 326287
"4672" "EPB41L2" -2.09196186127246 6.26088999818665 17.4240629338857 2.99016524386786e-05 0.00439435979744658 "ENSDARG00000093374" NA
"4685" "epg5" -1.97230992561296 4.88164455158506 10.3642116477901 0.00128481753333304 0.0242262082275827 "ENSDARG00000059846" 569543
"4710" "epor" -2.77306381539945 3.47487755187122 11.2861826628857 0.000780860733906372 0.0190254797666942 "ENSDARG00000090834" 751109
"4758" "ero1a" -1.53836097394509 2.61172957756325 8.62546568894313 0.00331495683257255 0.0402876321745725 "ENSDARG00000015228" 393321
"4874" "f7l" -3.13984083621806 3.60430809643797 15.3960626194944 8.71697388559061e-05 0.00673018308439431 "ENSDARG00000100782" 100038778
"4883" "fabp10a" -5.9081666260371 8.22943235868869 8.61926334550324 0.00332626338609466 0.0403452934184551 "ENSDARG00000038439" 171481
"4917" "fam117bb" -1.86427786344512 3.70226290517686 9.53157673635842 0.00201966531869811 0.0309989078820834 "ENSDARG00000009839" 100003476
"4919" "FAM120A" -1.7467744264685 6.3229940076623 16.8900184019774 3.96093259172264e-05 0.00485210192689827 "ENSDARG00000075021" 108191614
"4922" "FAM124A" -1.98550396149245 4.11016483416694 8.22456670272224 0.00413270714873318 0.0453642787418354 "ENSDARG00000075264" 556683
"4935" "fam149b1" -1.52491961527704 3.86916915893197 10.6721280965691 0.00108761917313381 0.0225803512083582 "ENSDARG00000061215" 791183
"4960" "fam184aa" -2.96041924273203 3.70056278824513 8.24428957992582 0.00408804058653116 0.0449785341522414 "ENSDARG00000002635" 407982
"4979" "fam222ba" -1.55265410031405 4.76568839800424 9.01524714891203 0.00267736683603801 0.0360638760362528 "ENSDARG00000059886" 561123
"4998" "fam78ab" -2.8710110563767 3.74205465623949 10.4751543290796 0.0012099068145953 0.0236608421472666 "ENSDARG00000088222" 100002878
"5036" "fat1a" -1.85866887318104 8.74650036077196 8.77643717291834 0.00305146636286741 0.0384461153101884 "ENSDARG00000017591" 406172
"5040" "FAT4" -2.53992709774512 6.85536359866041 13.2939179248632 0.000266268475886763 0.0118346399215955 "ENSDARG00000105285" 101882648
"5054" "fbp2" -7.68409715470565 8.96731154349264 8.80106526308354 0.00301054711789263 0.0381633749407657 "ENSDARG00000012366" 445505
"5080" "fbxo30b" -1.61126091176175 2.98969411787016 9.75286853830279 0.00179043113702748 0.0291619537250092 "ENSDARG00000019311" 393404
"5127" "fem1a" -3.8246123828913 3.90500006551784 13.8011116455436 0.000203215954859341 0.0102094550842714 "ENSDARG00000067966" 327613
"5141" "fez2b" -1.53278903103163 3.82328967138088 8.94467814894898 0.00278279121105172 0.0367637638882277 "ENSDARG00000022260" 565010
"5146" "FGD1" -2.36429839395732 3.54175794381507 12.3210295415944 0.000447883600468597 0.0149029925640997 "ENSDARG00000100402" 560305
"5164" "fgf2" -2.45210663188229 2.06021601751636 8.28906811678787 0.00398844511510765 0.0443608538179229 "ENSDARG00000104348" 404231
"5192" "fgl2a" -4.60177730671163 5.72397317689492 11.1415883177336 0.000844135817152261 0.0197031246732008 "ENSDARG00000019861" 565637
"5199" "fhip2a" -1.92516524112997 4.21863184535759 11.1563315118466 0.000837453612522928 0.0195753409952116 "ENSDARG00000060168" 100038786
"5238" "fkbp5" -4.21345759110545 8.97272717359993 16.7275274686393 4.31503383019411e-05 0.00496892454009987 "ENSDARG00000028396" 368924
"5250" "FLNA" -2.01042192756272 9.10374085554226 10.4988350833659 0.00119449828501003 0.0235948594767037 "ENSDARG00000074201" 562529
"5268" "FMNL2" -2.42442059746114 5.24089242959051 14.9310069905505 0.000111515013788789 0.00753359951107214 "ENSDARG00000012586" 100006456
"5290" "fnip1" -1.93787053404067 5.78593192807895 14.63300211825 0.000130607249805809 0.00814468636463848 "ENSDARG00000102171" 324863
"5295" "fosab" -4.2073724725605 9.24782245300273 9.60351672116867 0.00194205082822024 0.0305970213121012 "ENSDARG00000031683" 394198
"5296" "fosb" -4.14716225171842 5.43480090012052 16.9830202123533 3.77156087921913e-05 0.00485210192689827 "ENSDARG00000055751" 492346
"5297" "fosl1a" -2.92356385771557 6.72287680417464 8.24798377318749 0.00407972910077685 0.0449425376852101 "ENSDARG00000015355" 564241
"5298" "fosl2" -2.12613151433327 6.24494431911737 12.3832161044601 0.000433210324055384 0.0147918256202461 "ENSDARG00000040623" 558921
"5343" "foxo1b" -2.71313241933789 3.14404356274706 12.9574103463627 0.000318657657992171 0.0127427339244179 "ENSDARG00000061549" 567969
"5372" "frmd4a" -1.85978728387991 4.95353169901963 8.81285342610357 0.00299115893641939 0.0381633749407657 "ENSDARG00000042249" 564713
"5389" "frzb" -2.96834091895529 5.29581707171253 7.85582668489898 0.00506571846021672 0.0497100980387951 "ENSDARG00000018383" 30119
"5410" "fth1a" -1.58558606813526 9.81253322263704 12.468700549306 0.000413827874175415 0.0145862058022105 "ENSDARG00000015551" 58108
"5468" "FYCO1" -1.67988557414495 3.67261394566265 8.00969785806629 0.00465275000071317 0.0475174915447395 "ENSDARG00000078022" 100329883
"5493" "G6PC1" -6.38746342376979 5.80260091464274 13.243095179165 0.00027358578201022 0.0118604510648168 "ENSDARG00000014967" 100000750
"5533" "gadd45ba" -2.68586120691945 7.38686471536981 10.8595278062004 0.000982887531614115 0.0213835111153402 "ENSDARG00000027744" 406304
"5534" "gadd45bb" -2.55709562055419 5.23032750452788 7.99825857151868 0.00468223594478739 0.0475285589500757 "ENSDARG00000013576" 497646
"5536" "gadd45ga" -3.92148118580051 6.47894095651007 17.5902529752781 2.73989073129377e-05 0.00439435979744658 "ENSDARG00000019417" 402991
"5590" "GARRE1" -2.11991922173264 5.86945706426002 11.794389859809 0.000594094793905855 0.0168256150696133 "ENSDARG00000105288" 100535053
"5606" "gata4" -3.04579300327736 6.11025985419924 14.4916202043695 0.000140784423808727 0.00836963399542882 "ENSDARG00000098952" 30483
"5611" "gatad2b" -2.19273197490494 4.629150460232 8.85595398612306 0.00292134395971878 0.0376732968341175 "ENSDARG00000005834" 562045
"5703" "gfpt1" -3.10387519730532 5.59506131073849 12.2280380827241 0.0004707667471582 0.01526568170103 "ENSDARG00000057465" 567861
"5733" "ghrb" -2.15849462728964 5.87836850564914 10.7513147765039 0.0010420526161374 0.0220987020318793 "ENSDARG00000007671" 560202
"5889" "GNAS" -1.90895458144566 5.22780645915446 15.0796895513685 0.000103066277669946 0.00732930102850347 "ENSDARG00000043094" 557353
"5940" "GOLGA4" -1.83507037461937 6.46272129954232 11.1688113463281 0.000831839048664098 0.0195753409952116 "ENSDARG00000075331" 559226
"5967" "gp1bb" -2.3191298437215 4.18535971055617 9.04137018792292 0.0026393774624652 0.0357428223561631 "ENSDARG00000074441" 798998
"5992" "gpcpd1" -2.32749941349282 5.07086824856373 11.3258238784308 0.000764366065380666 0.0188554201605314 "ENSDARG00000016011" 492483
"5994" "gpd1b" -2.20514643837117 6.01465055714363 9.54401858895557 0.00200602057167415 0.0309989078820834 "ENSDARG00000043180" 325181
"6013" "GPNMB" -3.45696662640454 4.29706586974003 10.0059863964519 0.00156032196946419 0.0267565013159572 "ENSDARG00000062688" 563348
"6037" "GPR17" -2.0988955103616 2.16670300434878 8.49547345328295 0.00356031118526069 0.0418177300312674 "ENSDARG00000062030" 100331841
"6154" "grk3" -2.50384859601391 4.67444300089608 11.542958092608 0.000680063494930354 0.0178438570134773 "ENSDARG00000104094" 569403
"6188" "gsdf" -3.99637311201448 2.69806537271983 8.21587439284335 0.00415255007686977 0.0454360310558112 "ENSDARG00000075301" 571289
"6292" "H3C15" -4.25972574971713 2.41834964003527 8.33899215630583 0.00388031173998589 0.0439957786920842 "ENSDARG00000105459" NA
"6312" "hamp" -7.41874768193012 5.28344672567083 9.15354523545583 0.00248236650394646 0.0346644086188959 "ENSDARG00000102175" 402837
"6338" "hbaa1" -11.4182545722332 10.2732692406298 8.44308358410713 0.00366434381509942 0.0425202159676631 "ENSDARG00000097011" 30507
"6343" "hbba1" -11.6121027031468 10.1696567538765 8.31280735300749 0.00393664976441429 0.0441652017112002 "ENSDARG00000089087" 30216
"6402" "HECTD4" -2.68116987291825 5.49877130307685 11.3282673563259 0.000763360932491095 0.0188554201605314 "ENSDARG00000101079" 101885095
"6406" "heg1" -2.7204482720668 6.78896851734583 14.3886095477001 0.000148699063252408 0.00866682285328987 "ENSDARG00000018441" 406202
"6438" "HERC1" -1.79444656636645 6.74321945498642 9.87566507700213 0.00167479048256989 0.0278642971036225 "ENSDARG00000077901" 336598
"6439" "HERC2" -2.15682875351803 6.85580118135738 11.1186753943462 0.000854627999977268 0.0198209237706041 "ENSDARG00000073841" 558479
"6441" "HERC4" -1.83628612551117 3.72352158203971 8.83461940461463 0.00295569273363715 0.0379872710748924 "ENSDARG00000059936" 557513
"6474" "hic1" -2.34905764653054 4.73744803445741 14.9510636723158 0.000110335844140753 0.00748228053327122 "ENSDARG00000055493" 436585
"6481" "hif1al2" -2.46067153261321 4.94602398569212 14.2018908062129 0.000164205429972073 0.00926773368212632 "ENSDARG00000044550" 497283
