Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
51	ABCC8	-3.58094488237082	1.90591936892457	34.3550329264476	4.5921132289769e-09	1.6637242450113e-06	ENSDARG00000077007	100329706
52	abcc9	1.52366981095194	5.79780631399275	3.72944772496645	0.0534610674449127	0.254172963873833	ENSDARG00000015985	561160
53	abcd1	0.0930084736588652	3.20148896925439	0.0235139075145128	0.878128224850078	0.97137190519268	ENSDARG00000074876	566367
54	ABCD2	0.0463488839912433	2.80374267116108	0.00760792386594034	0.930493928981465	0.987901344140917	ENSDARG00000059409	100537809
55	abcd3a	0.49432418255259	6.10573870080192	2.00020591982274	0.157277838984778	0.46492836067463	ENSDARG00000104085	406803
56	abcd3b	0.466684294818291	3.86350960705821	2.08864878466674	0.148397272342726	0.452266806601592	ENSDARG00000002947	100170781
57	abcd4	-0.359373263301326	3.61555168843624	1.08709744214737	0.297115217766011	0.637976400408481	ENSDARG00000061770	767748
58	abce1	-0.426354249357084	7.28471973612871	1.03850969310984	0.308168331318512	0.647523820577952	ENSDARG00000007216	406324
59	abcf1	-0.998634181503091	7.17688001000393	9.38631771301409	0.00218610862170408	0.0326512434957229	ENSDARG00000031795	406467
60	abcf2a	-0.727135113520822	7.26631452776238	2.07027705100437	0.150194234933467	0.455486172426183	ENSDARG00000038785	336770
61	abcf2b	0.241185807129759	3.69353831278639	0.129748305972797	0.718693146714864	0.909895747522669	ENSDARG00000052331	100000576
62	ABCF3	-0.783370278875019	3.98003157342103	2.84136871466094	0.0918659313731897	0.346025107928371	ENSDARG00000089705	100331227
63	abcg1	-2.22005868702545	1.86474483225623	12.195600334245	0.000479023577710492	0.0120499090387399	ENSDARG00000063475	556979
64	abcg2a	0.939138040762893	5.57124719094656	1.54677852405608	0.213611648771108	0.544450673761181	ENSDARG00000100075	735312
65	abcg2b	-0.671614092642379	2.26573594029147	0.454300173349026	0.500299912920473	0.800538705047358	ENSDARG00000079361	570453
66	abcg2c	-1.02369004555469	4.78706197895023	3.5537517820371	0.0594109760062149	0.26978597446783	ENSDARG00000058574	569858
67	abcg2d	-2.15853353576437	1.30812710389565	7.114436432835	0.00764656385659163	0.074522659225307	ENSDARG00000016818	735310
68	ABCG4	-0.377291760119511	1.42873392296951	0.248992818750416	0.617785159206342	0.864358850521331	ENSDARG00000061047	564842
69	abcg4b	-1.04328789301502	1.58323986059403	2.21166452876803	0.136970812171096	0.433302939743034	ENSDARG00000078068	794238
70	abcg5	1.92997427018187	2.17746600402205	2.71102499016198	0.0996569408025303	0.36236635127829	ENSDARG00000063078	557317
71	abcg8	1.69492659839283	2.11590464597437	3.37972814771278	0.0660029409829441	0.287420931634762	ENSDARG00000063059	100136850
72	abhd10a	-0.165248974924539	4.26197468600407	0.325743022016809	0.568176568513113	0.837888961421479	ENSDARG00000076435	568517
73	abhd11	-0.12742846506571	3.07398899929406	0.102311758751398	0.749072874532853	0.923232847283246	ENSDARG00000069501	446169
74	abhd12	0.45077141748178	4.91384605758854	0.705231431962503	0.401031420791821	0.731249029976315	ENSDARG00000071004	767657
75	abhd13	-0.440064308040393	3.18564725720513	0.82799286769044	0.362853555035614	0.702812028025648	ENSDARG00000059209	561333
76	abhd14a	-0.495056452502916	2.71258954348423	1.65649058956689	0.198077824315781	0.523986650351817	ENSDARG00000058367	404598
77	abhd14b	-1.34771215645385	4.58057128113497	4.78758577710796	0.0286655780431833	0.174607440027382	ENSDARG00000100531	393338
78	abhd16a	-0.337294849886045	5.7138263675938	0.83400065653467	0.361118242629611	0.70106506874999	ENSDARG00000078929	564613
79	ABHD17A	-0.40319080662916	3.58380700092379	1.05710655907927	0.303876040608441	0.644235801707088	ENSDARG00000043084	100003419
80	abhd17aa	-0.398629876742804	3.67408120693308	0.549158853729452	0.458661589833865	0.772740360352067	ENSDARG00000091433	322121
81	abhd17b	-0.494404687157384	5.3744094957168	1.28325305875727	0.257295059163219	0.594296169391012	ENSDARG00000035571	437017
82	abhd17c	-0.134530740648196	5.63393391998662	0.0485886467549435	0.825537587183353	0.952301620096204	ENSDARG00000058452	393126
83	abhd18	-0.523811662930839	4.7078771015075	4.34923557657588	0.0370255615952435	0.203446656391275	ENSDARG00000101961	503769
84	abhd2a	-1.54030839376299	4.72795594662729	4.34228994599964	0.0371768893885033	0.203878360042466	ENSDARG00000025797	393888
85	abhd2b	-2.42167375568427	2.06557390200042	7.78431885915659	0.00527016567487927	0.0585264039921991	ENSDARG00000045804	559290
86	abhd3	-0.438529717139031	3.38090541810114	1.58078921481293	0.208647050098661	0.538967062564982	ENSDARG00000018809	447830
87	abhd4	-0.358776469375918	4.80315039724845	1.15596327654369	0.2823042972741	0.62258778453877	ENSDARG00000102887	550276
88	ABHD6	2.4211273235712	4.36939510850429	10.2710279606773	0.00135135488717518	0.0241497138404502	ENSDARG00000060756	799085
89	abhd6b	0.361059741339956	1.68639493478659	0.202086630842985	0.653041823402957	0.882622790268543	ENSDARG00000070894	558995
90	ABHD8	-1.34146598552222	2.02054294900499	4.53162589594352	0.0332739904899497	0.190083798971253	ENSDARG00000103518	NA
91	abi1a	-0.451169036230939	5.98010666398857	1.52816586416824	0.216387924665373	0.54772617604413	ENSDARG00000010155	393711
92	abi1b	1.40213279194336	3.69362271950722	2.11625170692654	0.145742849783741	0.447832465433396	ENSDARG00000062991	767738
93	abi2a	-0.801244655879327	4.29772318190256	4.78393888428185	0.0287263415052244	0.17479846494223	ENSDARG00000058207	767646
94	abi2b	-0.416392814396145	5.79559325623876	0.995857301033595	0.318315000389849	0.657610104477348	ENSDARG00000014875	692331
95	abi3a	0.250609604395706	2.46175877545234	0.161076729078381	0.688167127252886	0.897556514509451	ENSDARG00000060072	767807
96	abi3bpb	-1.62103681222954	7.17894297068902	7.21226422163804	0.00724070936092729	0.0724358340735268	ENSDARG00000071095	100149890
97	abitram	-0.406578051968555	3.69240023171902	0.567567892924586	0.451226992700145	0.767527156237769	ENSDARG00000070407	560419
98	ABL1	-0.189834023169382	5.85216277531813	0.16190139470843	0.687411948268715	0.897499041774827	ENSDARG00000035187	100000720
99	abl2	0.232708756506593	4.93702986364436	0.353684080638445	0.552035033629692	0.830212572337952	ENSDARG00000013841	570636
100	ablim1a	2.62761154615298	3.63267574575201	7.93399625784888	0.00485145312955674	0.0556435154762987	ENSDARG00000060149	100003558
101	ablim1b	0.86311417484403	8.66228733207853	3.76899001495623	0.0522111500599022	0.250993493616807	ENSDARG00000045064	541550
102	ABLIM2	0.96835576310985	4.58021715331483	5.36232986941735	0.0205762662367805	0.14071231147737	ENSDARG00000055223	568454
103	ablim3	-0.097343479415582	4.66068565659512	0.0524357109132865	0.81887789205387	0.951022050262713	ENSDARG00000088168	566821
104	abr	0.342165207629365	4.18997999720435	0.581580887248265	0.445693329924604	0.764762414778268	ENSDARG00000095180	565190
105	ABR	0.309692349620504	5.35040731705276	0.50519315374607	0.47722713975283	0.785248317348932	ENSDARG00000059587	565190
106	abrab	2.34647911709267	1.58744431584265	5.88961765480789	0.0152304068067317	0.117184773683374	ENSDARG00000033854	445477
107	abracl	-2.18532658123093	6.14518914083743	12.5194215312123	0.000402743562009031	0.0107207931767628	ENSDARG00000042876	336650
108	abraxas1	-0.316018686968663	3.26717316310051	0.532290132799439	0.465645628333417	0.778247727223617	ENSDARG00000043339	449820
109	abraxas2	-0.485746676130797	3.61873414572648	1.29106816975465	0.255851193876736	0.59213474035498	ENSDARG00000098907	406584
110	abt1	-0.818319500406649	3.97240352712967	3.56305812039101	0.0590788031761122	0.268862070590957	ENSDARG00000043666	553568
111	ABTB1	-0.224027923992053	5.19551630400159	0.361420414934273	0.547718429791723	0.827323087337423	ENSDARG00000063354	100536189
112	ABTB2	-1.05996302622697	3.52235630579767	3.03284668364925	0.0815947446900483	0.323192530979458	ENSDARG00000059751	559451
113	ABTB3	-1.09132596205763	2.77343655454766	3.08224192174282	0.0791513520558128	0.317227946947286	ENSDARG00000063040	100034519
114	acaa1	0.357503001692517	4.87083989312167	0.514618045468069	0.473146544072467	0.782742140313793	ENSDARG00000004687	431754
115	acaa2	0.0421212982853564	6.99730487436199	0.00680932436036841	0.934234303953086	0.989060653754614	ENSDARG00000038881	406325
116	acaca	-0.00975194799733273	5.32638986992704	0.000612774391129278	0.980250958939445	1	ENSDARG00000078512	559403
117	ACACB	1.26188221947943	7.46334172835619	4.54686589295773	0.0329790597518694	0.189186725852233	ENSDARG00000061994	556236
118	acad11	-0.0996364821869286	4.40839145194096	0.074395744606349	0.785040912506495	0.938499792127678	ENSDARG00000045411	393147
119	acad8	-0.0204830762299475	5.35036088948691	0.00327335336478995	0.954375341651242	0.995066307521649	ENSDARG00000042658	394130
120	acad9	0.0226567841200906	5.5381316461162	0.00732706359541169	0.931785774828962	0.988628130957939	ENSDARG00000055620	724002
121	acadl	0.434445353964436	6.87195888366212	0.56991591871688	0.450292329975648	0.767338401023856	ENSDARG00000088357	394156
122	acadm	0.705757565727062	8.40268372787133	1.60103488101387	0.205756614654555	0.534080806631347	ENSDARG00000038900	406283
123	acads	0.60452353167208	6.27966784318481	1.57754376656558	0.209114849124323	0.539578028664975	ENSDARG00000030781	445288
124	ACADSB	0.404697162163773	5.898900982583	0.512591655505773	0.474019095350579	0.783007369230118	ENSDARG00000076780	110437777
125	acadvl	2.01132973377856	9.55223152909594	7.8212495492202	0.00516354837386316	0.0580655014173073	ENSDARG00000016687	573723
126	acap1	-0.0323238382309644	5.1068274325801	0.00638187181776573	0.936327432690758	0.989446618559277	ENSDARG00000056346	561771
127	ACAP2	1.30247852831993	2.54445680961922	2.00041785842705	0.157255849802945	0.46492836067463	ENSDARG00000056478	564814
128	acap2b	0.577491106979083	4.44845631139492	1.1269031974141	0.28843685768406	0.628898411469093	ENSDARG00000060783	100124613
129	ACAP3	-0.205842897408266	3.36580716059539	0.223994213580859	0.636013236682828	0.874875635471105	ENSDARG00000075990	322991
130	acap3b	-0.0374901488562142	2.88159790894303	0.00577345377192984	0.939432426896	0.98981928442769	ENSDARG00000099240	100009646
131	acat1	0.462979994589826	7.23877200028666	0.782257400444131	0.376451634456774	0.713346249525773	ENSDARG00000045888	445290
132	acat2	-0.956578017186834	4.87174023703143	1.83954258406925	0.175004568651441	0.492606973908226	ENSDARG00000007127	30643
133	acbd3	-0.326463396228062	5.89329102746317	0.669055572466362	0.413381071313005	0.740184446789722	ENSDARG00000042623	406270
134	acbd4	-0.290379563117196	2.991207380719	0.3743048727939	0.540667043633812	0.823920653014815	ENSDARG00000027070	406368
135	acbd5a	0.480151229016186	4.51355601173254	1.78188302886292	0.18191827124821	0.502303096756212	ENSDARG00000034883	553674
136	acbd6	0.28561852728053	5.3659759222142	0.266771935572649	0.60550545147601	0.857214615579826	ENSDARG00000039456	324090
137	acbd7	-1.84302712565847	3.66306833908109	8.33074688186316	0.00389796285942319	0.048110842628244	ENSDARG00000094730	619256
138	accs	0.345436770203832	4.20371481175022	0.56435690214353	0.452510087695056	0.76825487044658	ENSDARG00000052124	541510
139	acd	-0.190912216050144	2.81334885186335	0.216758783184815	0.641520738708609	0.878158137605959	ENSDARG00000078055	794664
140	ace2	1.76482158640393	6.10184256497433	1.08671167223976	0.297200946100388	0.637976400408481	ENSDARG00000016918	492331
141	acer1	-1.70429577748958	3.13447703304915	2.90756804267971	0.0881647291059522	0.337646112004436	ENSDARG00000010347	550266
142	ACER2	0.680129026733962	4.08344906107545	1.98416916177419	0.158951882395822	0.467652065742244	ENSDARG00000077782	100331179
143	acer3	0.25681281593102	2.55192131623232	0.234803707272192	0.627984603379587	0.87028189371463	ENSDARG00000093366	555411
144	ache	0.584828871607683	4.74460513511695	2.76862911943937	0.0961284564938453	0.354811883602593	ENSDARG00000031796	114549
145	acin1b	0.4343057037955	7.18086398555693	1.89105859490967	0.169082570963478	0.484612148284835	ENSDARG00000026842	327495
146	ACKR2	1.04774994035942	1.48451891623572	2.00708186855941	0.156566220417381	0.464386918533841	ENSDARG00000086314	101887081
147	ackr3a	-0.771419175038421	2.1217674166093	1.50580881638012	0.219779739361057	0.551683477303158	ENSDARG00000062478	100000764
148	ackr3b	0.00884716359060003	6.33299564707552	0.000331563116631628	0.985472222850705	1	ENSDARG00000058179	561050
149	ACKR4	-0.112343704268547	1.4939745494562	0.0354729513406795	0.850608058827391	0.960212787067051	ENSDARG00000078729	100003167
150	ackr4b	1.07873344777088	5.45443703817168	2.57648946028984	0.108461967323014	0.379819200315327	ENSDARG00000040133	641390
151	ACLY	0.866563264468552	2.69846673124188	2.87998823410385	0.0896866770950078	0.34140633967655	ENSDARG00000055652	794259
152	aclya	-0.281072521057126	6.43941631325839	0.595887735008084	0.440151356949567	0.761017861732025	ENSDARG00000099079	436922
153	acmsd	0.707778086040205	3.81733142407013	0.258134924682196	0.611404391450943	0.860297190576524	ENSDARG00000062549	557166
154	ACO1	-0.180932982650939	5.52493035714985	0.102666827568363	0.748652507879364	0.923232847283246	ENSDARG00000026376	568448
155	aco2	0.35914379255312	9.34025938313827	0.795358319699488	0.3724847891985	0.710810559982995	ENSDARG00000007294	322670
156	acod1	0.234441082946305	2.94678820615991	0.111102628408091	0.738892284256734	0.918651221594688	ENSDARG00000069844	795305
157	acot11a	0.955664968423287	3.58976487468331	2.45273271228108	0.117320462632491	0.397117185623548	ENSDARG00000058229	554842
158	acot11b	1.75497477189834	4.70083366207872	5.80905795487834	0.0159438328522462	0.120144689602695	ENSDARG00000042122	641574
159	ACOT12	-0.802241918089127	3.32892870704865	1.81781142417621	0.177574009917581	0.495623234253531	ENSDARG00000054534	100536873
160	acot13	-1.4603726928388	4.12303578387548	17.3674193733649	3.0806172646092e-05	0.00160195356161562	ENSDARG00000061728	564010
161	acot14	-0.163387437761733	4.33439647739179	0.13116413383829	0.717228065618637	0.909604106542586	ENSDARG00000089159	557184
162	acot15	-0.0678028422397485	4.67178465063376	0.0184342097025478	0.892001021060942	0.975344136510447	ENSDARG00000045522	557032
163	acot17	-0.554578006528067	1.83232066168918	0.474664194137013	0.490849210482841	0.794414014826164	ENSDARG00000088524	572757
164	acot18	-0.700350198536776	4.33541696182113	3.79086856310722	0.0515329008806579	0.249345981336553	ENSDARG00000033413	556673
165	acot19	1.23478604022566	1.51909950705142	1.99247144504869	0.158082707781134	0.46642496551197	ENSDARG00000040427	492778
166	acot22	-0.696081465363744	0.938587752263777	0.477483033513277	0.489564616360455	0.793756419215852	ENSDARG00000058945	553217
167	acot7	0.558227528708143	4.09022235033428	1.46512333863284	0.226116699993053	0.559876627013203	ENSDARG00000018653	447878
168	acot8	-1.32461371498748	3.02719842557415	10.1209308308519	0.00146594945499061	0.0254826593857286	ENSDARG00000014138	450052
169	acot9.1	-0.788104092675874	4.91279534111535	3.22098393465954	0.0726999186536152	0.303329485487615	ENSDARG00000058352	798073
170	acot9.2	0.631505584843553	3.18782817043145	1.58173825915225	0.208510488884426	0.538874660980431	ENSDARG00000058390	798008
171	acox1	0.885502393218188	5.78985332706647	3.51162117419382	0.0609397969623914	0.273906572284337	ENSDARG00000014727	449662
172	acox3	1.46848803500622	4.59898599593011	8.81204336056321	0.00299248719637443	0.040219298528514	ENSDARG00000038865	406421
173	ACOXL	-0.393066117530458	2.68384691343362	0.552536002565276	0.457283332368076	0.771511515730266	ENSDARG00000020149	569104
174	acp1	-1.47207725608161	5.04497269848492	21.4201015109741	3.68883435885148e-06	0.00030887493328693	ENSDARG00000076486	541489
175	acp2	0.472447123982929	4.73504231356322	2.45018343099336	0.117511135237763	0.397460856621564	ENSDARG00000007244	503759
176	acp5a	-0.585179093276477	2.74368524082939	0.494067957820334	0.482118271629574	0.78883989866214	ENSDARG00000019763	406801
177	acp5b	-0.858809228141101	1.69584211836195	2.25124866569715	0.133506635016133	0.427167064063025	ENSDARG00000101456	436725
178	acp6	-2.28686036970613	4.6218066987358	19.1990317269895	1.17773113872445e-05	0.000766599812377758	ENSDARG00000040064	558758
179	acp7	0.311662775986337	3.09664665218457	0.243968339754119	0.621354547960482	0.866243911738857	ENSDARG00000102421	571830
180	ACSBG1	1.34366954646036	2.6290850511894	1.56096903468757	0.211523391359436	0.542340380232252	ENSDARG00000062077	100006023
181	acsbg2	0.15005791140872	6.85114444947473	0.135976324166613	0.712314317267022	0.907956392828569	ENSDARG00000004094	335159
182	acsf2	-0.172629323755693	6.00975396972032	0.209342324071471	0.647283372639156	0.880914689001454	ENSDARG00000061201	751707
183	ACSF3	-0.488577567955563	3.25402136740391	1.32047337235063	0.250507112827501	0.586247783398304	ENSDARG00000059503	562292
184	acsl1a	0.90475327631252	5.75648829725851	6.18270946568528	0.0129004585425994	0.105057892586334	ENSDARG00000030514	555308
185	acsl1b	1.76223871810148	8.14057966791814	8.49544536574138	0.00356036614754676	0.0452918190024939	ENSDARG00000003854	445175
186	acsl3a	-1.2676300997577	2.85919639427827	1.76160973147091	0.184423858767172	0.505875041696788	ENSDARG00000032079	567157
187	acsl3b	0.346818239948589	5.37588333606411	0.48244439800235	0.487317186094454	0.7922968348051	ENSDARG00000014674	559656
188	acsl4a	0.781304296466957	5.70136718529718	2.30456728359958	0.128994199395996	0.419360471423183	ENSDARG00000004078	393622
189	acsl4b	-0.795106627431758	4.9816526783323	5.02921346032555	0.0249232145749096	0.158999998701215	ENSDARG00000010752	334561
190	acsl5	1.78560259909251	5.21150426752978	2.00731902469686	0.156541741566688	0.464386918533841	ENSDARG00000075931	447860
191	acsm3	-0.495404292320918	3.83078854474156	1.19989887800698	0.273341890255698	0.612059336184605	ENSDARG00000004880	100002035
192	acss1	0.579754446462796	5.03168614590269	1.44420606058392	0.229459919300847	0.562995963781898	ENSDARG00000044142	541435
193	acss2	0.405377174816493	6.10300777758873	1.63118462760402	0.201539276188314	0.52842610459819	ENSDARG00000037781	436914
194	acss2l	1.3422587128565	3.71737901124222	2.10590463087431	0.146731544058137	0.449335969327381	ENSDARG00000069029	560020
195	ACSS3	0.617817569446954	3.75846264158718	3.37894661656343	0.0660342469265244	0.287420931634762	ENSDARG00000032218	566019
196	acta1a	0.275073552814097	8.2894616794071	0.27181883703296	0.602114282562044	0.854965810765709	ENSDARG00000036371	550445
197	acta1b	1.19148669383263	10.5774565820956	2.2807908539868	0.130985067029065	0.423440034522996	ENSDARG00000055618	407658
198	acta2	-1.98784789530955	8.81589810964818	6.33143551429772	0.0118616268330502	0.0999773698333884	ENSDARG00000045180	322509
199	actb1	-0.832617852124916	11.7035913242035	3.6021656448786	0.0577043541955805	0.265726092713188	ENSDARG00000037746	57934
200	actb2	0.119538841790957	12.5458359613342	0.112212990393047	0.737638608114683	0.918123007587785	ENSDARG00000037870	57935
201	actc1a	1.31911693268972	12.379633467772	2.23373823935781	0.135026809294472	0.429882746120476	ENSDARG00000042535	408256
202	actc1b	0.997768050024668	10.1189754215193	0.572575557170381	0.449237269909992	0.766565892541592	ENSDARG00000099197	58114
203	actc2	1.76110243725926	8.41471331084227	4.14152681085027	0.0418434122003687	0.220432143838569	ENSDARG00000057911	570210
204	acte1	1.22036449505348	4.06958300222698	1.57075377058415	0.210097581717899	0.541094138923139	ENSDARG00000079111	415164
205	actl6a	0.314455733176271	6.70382818413894	0.214103934605632	0.643569622963756	0.879353690171371	ENSDARG00000070828	192313
206	actl6b	1.1417622784509	1.38210296637189	2.16327280934134	0.141343357644257	0.441790883909101	ENSDARG00000034107	553775
207	ACTMAP	-1.04895525012445	2.68124868138183	4.88596227464342	0.0270759376563215	0.168317508626388	ENSDARG00000039513	768129
208	actn1	-0.984369433061979	7.1744429822764	4.02445603243866	0.0448450794493557	0.229460758352412	ENSDARG00000007219	560400
209	actn2b	2.28865727475546	10.3330773672329	5.05480514130464	0.0245577433935058	0.157549407706178	ENSDARG00000071090	641575
210	actn3a	2.40333981439434	5.57432835596048	3.70078460706547	0.054386887527369	0.256814969301198	ENSDARG00000013755	58037
211	actn3b	1.54515690061953	6.45238885353411	1.85433798093992	0.173279703272434	0.489613990472729	ENSDARG00000001431	323320
212	actn4	-0.158770493169658	8.03205334252236	0.141237924833398	0.707053435880658	0.905634321377963	ENSDARG00000099786	322221
213	actr10	-0.0632135241862038	6.52470626026795	0.0223569812449256	0.881141347953019	0.972645317235045	ENSDARG00000038432	393139
214	actr1b	-0.321029120105337	7.2245522882787	0.443266604111486	0.505550004004378	0.803751499502414	ENSDARG00000011611	406681
215	actr2a	-0.747246634213665	7.19573127086956	2.41797629962188	0.119949798839264	0.401998909276176	ENSDARG00000052438	406820
216	actr2b	-0.295853554951668	4.54408278392751	0.639983473478352	0.423716781722301	0.749181005454272	ENSDARG00000070076	554861
217	actr3	-0.376853331885371	6.11651416957767	1.14036835287679	0.285574506163948	0.626214336293529	ENSDARG00000091138	406250
218	actr3b	1.14378604625189	1.98014445700109	2.58196763887072	0.108087227992469	0.379027863005442	ENSDARG00000008790	100038776
219	actr5	-0.461767715089506	3.15953034189811	1.00907222399289	0.315125208048838	0.654889080115477	ENSDARG00000098235	406809
220	actr6	-0.370599565651462	4.97554415644418	0.615669702472474	0.432661018270101	0.755906636321389	ENSDARG00000021370	324822
221	actr8	-0.319724865089965	3.77411151710261	0.875259491283707	0.349503362312791	0.689534564916884	ENSDARG00000103610	326866
222	ACVR1B	0.0590285582146153	4.28147090889141	0.0113008185883245	0.915340119985788	0.982669658697799	ENSDARG00000052142	559222
