"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"4248" "dtd2" -1.87759958756484 2.60967992080178 11.0274859761958 0.000897708098841922 0.0165658798409412 "ENSDARG00000036775" 445510
"4254" "dtnbp1b" -3.61105558252477 3.49621190861788 18.3232538205331 1.86417754466317e-05 0.00125462666071954 "ENSDARG00000055206" 556784
"4287" "dusp5" -3.05132575847285 7.35107806353952 12.7594760530012 0.00035421010141868 0.0089862548489362 "ENSDARG00000019307" 114436
"4310" "dynll1" -1.69497636937249 7.53700063725829 10.0398123751855 0.00153192806167198 0.0229596109074956 "ENSDARG00000058454" 406297
"4313" "dynlrb1" -2.64076358009802 5.38518356750457 13.6534887795134 0.000219832482738613 0.00655637513318255 "ENSDARG00000021582" 394163
"4362" "ecrg4a" -2.42097221789868 4.08718411990026 7.94458349951258 0.00482315173543646 0.0455234066924364 "ENSDARG00000056087" 791762
"4377" "edn2" -1.90390400272517 5.08360330444049 8.83221961247827 0.00295958199045956 0.0342309629052181 "ENSDARG00000070578" 569550
"4391" "eef1akmt1" -1.56737985886905 4.10869684851629 13.4832130415684 0.000240707265548977 0.0069489309907836 "ENSDARG00000040584" 404619
"4416" "efemp2a" -1.67102460064569 6.24113012646219 13.2375196084963 0.000274400775802742 0.0075434493882204 "ENSDARG00000094324" 494044
"4422" "efhd2" -1.86026624304617 5.96563715344247 12.7915858587456 0.00034818183488164 0.00884590174517671 "ENSDARG00000055759" 571114
"4448" "egr1" -2.85660251042955 9.08054840734508 10.0716611485495 0.00150567221833986 0.022718835883326 "ENSDARG00000037421" 30498
"4450" "egr2b" -1.60579592711229 1.90936695104866 11.1257164445787 0.000851389839626404 0.0160252948313614 "ENSDARG00000042826" 30190
"4574" "elovl4b" -3.34193663634052 4.44464817956054 10.4292662933748 0.0012403400722579 0.0201287217367786 "ENSDARG00000027495" 335732
"4592" "emc4" -1.62203280108105 3.37686760559957 9.12173132455688 0.002525907960122 0.0309831970211663 "ENSDARG00000039268" 402956
"4627" "endou2" -3.10241334553189 1.87182885553945 17.6183349293726 2.69972938787597e-05 0.00162120113241643 "ENSDARG00000020122" 553584
"4682" "epd" -2.43231796068928 1.87151694718372 9.27410810587893 0.00232415832293978 0.0295027499570327 "ENSDARG00000103498" 30199
"4834" "exosc2" -1.71159938246112 3.96016021943268 17.0411360167262 3.65787224655261e-05 0.00203234116876217 "ENSDARG00000028688" 550234
"4837" "exosc5" -1.56484277816146 3.97054974610344 11.7126055092256 0.000620781390023194 0.0131805191560282 "ENSDARG00000040557" 751632
"4889" "fabp4b" -2.96636069757819 1.33341281141661 16.4953366402158 4.8769879106481e-05 0.00249597739504468 "ENSDARG00000002311" 553579
"4890" "fabp6" -8.83643307761168 4.95600098005624 38.7645535809636 4.78131993333663e-10 2.66483878159559e-07 "ENSDARG00000044566" 415166
"4901" "FAIM2" -2.71285826164321 1.86880420252931 20.3466450885538 6.4606261687273e-06 0.000570422117422037 "ENSDARG00000105362" 100006044
"4904" "faimb" -3.09522335591454 1.82884510613396 22.1709521601724 2.49419029069942e-06 0.000267975203823037 "ENSDARG00000020814" 436668
"4931" "fam136a" -1.61579919148221 4.49616019646419 9.50738359567218 0.00204646749987278 0.0272785858447168 "ENSDARG00000098401" 406709
"4941" "fam163ab" -3.1660193068813 1.74025132792473 18.9190230556483 1.36385872399178e-05 0.000972976813695738 "ENSDARG00000093021" 100004942
"5045" "fbl" -1.54848685036938 7.33568829472515 17.0084547805985 3.72137399610735e-05 0.00204847855619057 "ENSDARG00000053912" 406275
"5049" "fbln5" -3.28532117217837 7.15723138216575 15.001004766193 0.000107453949268562 0.00415773164973913 "ENSDARG00000039273" 449806
"5054" "fbp2" -9.93975593630491 9.9002463928546 20.1574003841874 7.13237655539169e-06 0.000616101994850284 "ENSDARG00000012366" 445505
"5136" "fermt3b" -1.98255065243247 3.21281756643582 9.71786087588727 0.00182485791179023 0.0256068771493145 "ENSDARG00000030938" 393878
