Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
1062	asxl1	-1.54017464128713	6.28331530138048	9.09969525889854	0.00255652085763728	0.0235879718033941	ENSDARG00000036956	403066
1063	ASXL2	-2.10773197606542	3.98752548268172	20.071302695638	7.46078152224254e-06	0.00100805332158482	ENSDARG00000076501	100150267
1075	ATF2	-2.36437489795812	2.05943088713893	17.2364995662173	3.3003436908128e-05	0.00213824053768056	ENSDARG00000023903	100006516
1076	atf3	-3.21612821808329	8.08592929377801	9.94177201189619	0.00161569941833304	0.0178648475672473	ENSDARG00000007823	393939
1079	atf5a	-2.67911959981346	3.55519867470548	17.5081568345882	2.86077698540412e-05	0.00199505531406463	ENSDARG00000068096	566223
1090	ATG2A	-2.44489810202006	5.08405125074399	12.8265506085308	0.000341735180459852	0.00755247452726328	ENSDARG00000101507	101883461
1104	ATM	-1.71916932225519	4.62772740438816	14.636207077039	0.000130385339198743	0.0044209553699802	ENSDARG00000002385	403064
1110	atosa	-1.52639962855784	5.75005018594518	20.3091761546023	6.58838541702468e-06	0.000975495162726968	ENSDARG00000040452	555595
1128	atp1a3b	-5.64717458878662	7.85933597812482	15.0460195704583	0.000104921294538345	0.00385829131565235	ENSDARG00000104139	64611
1217	atxn1a	-1.89931304351205	4.20374218882609	12.8849106564516	0.000331241955807158	0.0074004735495838	ENSDARG00000061687	557340
1248	azin1b	-1.64032421849328	7.30962716185469	15.5147109408913	8.1865661473071e-05	0.00334879374397299	ENSDARG00000035869	317764
1249	b2m	-5.933909007361	7.45901927567502	11.5833413583418	0.000665452621197736	0.0107405859720015	ENSDARG00000053136	30400
1250	b2ml	-2.98730486613402	8.23049648480304	11.837880468693	0.000580378497301102	0.010067400272474	ENSDARG00000015887	791742
1277	b4galnt1a	-3.00575353384697	3.77340641995736	9.63925906760218	0.00190462050336447	0.0198151668016552	ENSDARG00000061520	558684
1282	B4GALT3	-2.0117766322763	3.21304318558616	13.1001360464385	0.000295274333420967	0.00687495788063047	ENSDARG00000062329	561756
1293	bace1	-2.66163269043886	1.79714156394538	8.10757665222396	0.00440806174556991	0.0324767110652692	ENSDARG00000101716	403005
1297	BACH2	-1.97251050105303	5.06439859004596	9.18825021701672	0.00243573626383542	0.0228506766629716	ENSDARG00000004074	555350
1306	BAHCC1	-2.08560057314768	6.50763804011544	11.1538389461834	0.000838579575942141	0.0121124216076306	ENSDARG00000080009	794333
1327	batf2	-4.39418020616198	4.18919787355789	10.1147534724578	0.00147087106978028	0.0168975431477617	ENSDARG00000105562	100007087
1332	baz2a	-1.70056998461894	6.92969714941581	12.0530174049729	0.000517086129154426	0.00953985425620732	ENSDARG00000102974	450079
1333	BAZ2B	-1.50173043046349	7.24383245391636	10.0265773219011	0.00154297486269304	0.0173952786681394	ENSDARG00000057782	561095
1348	bcan	-2.97884932159814	3.16435897418064	11.3431550682639	0.000757265613690511	0.0114447280883261	ENSDARG00000099412	334113
1351	bcar1	-1.52044870197221	5.89908703561141	18.6995140272629	1.53021481715587e-05	0.00140673567322463	ENSDARG00000056525	568309
1352	bcar3	-2.06652727729922	4.41299939115864	30.0048583933538	4.30965170794544e-08	6.98751256465518e-05	ENSDARG00000016981	570610
1358	BCDIN3D	-1.94203259266888	1.58450801224449	7.42323099790455	0.00643870940270385	0.0406349547760874	ENSDARG00000074111	568375
1382	BCO2	-3.87958424708147	4.6797028603544	12.4335819681293	0.000421682365419662	0.00846926237304017	ENSDARG00000055722	793849
1396	bend5	-1.77231708649386	2.86853907553473	9.13272281466546	0.00251077772343301	0.0233227711965769	ENSDARG00000075624	566161
1403	bfb	-4.1754244719602	2.67076859302572	8.11344280349876	0.00439381995351367	0.0324219192680663	ENSDARG00000005616	30489
1409	bgnb	-2.7950652291074	4.01659418236718	13.3365546038418	0.000260282130393811	0.00640294040768774	ENSDARG00000002945	792197
1415	bhlhe41	-2.28611675862555	5.21243635914606	7.37351916057752	0.00661912737049582	0.041305856071656	ENSDARG00000041691	563771
1421	BICDL1	-2.32066681986948	2.11357305913284	10.1086806471704	0.00147572571103382	0.0169162569258315	ENSDARG00000074761	100537719
1429	bin2a	-4.08514730153418	3.93755540651407	7.30906272783635	0.00686077024992105	0.0423001493147847	ENSDARG00000003219	492780
1435	BIRC6	-2.84112800682234	7.47974049894735	13.8050868478631	0.000202786442008164	0.00563882690093592	ENSDARG00000074166	796547
1437	birc7	-2.5212928683946	1.57704289731833	8.16892685977962	0.00426141122472789	0.0318258236885844	ENSDARG00000058082	100073331
1440	blf	-3.08821863584338	4.67673482411005	14.1362356019788	0.000170036633722613	0.00513130856589306	ENSDARG00000043126	503516
1448	bloc1s6	-1.52795898939257	5.60557617193711	11.5164613447943	0.000689825804961345	0.0109946767037405	ENSDARG00000042933	791215
1450	BLTP3A	-2.41799624678956	4.09317932477874	14.5662675344589	0.000135315318539487	0.00451093216103131	ENSDARG00000077011	567346
1457	bmerb1	-2.2587251984192	1.49707673458824	7.02724983834196	0.00802785461476254	0.0469314715009315	ENSDARG00000086706	619257
1466	bmp1a	-1.71346676658082	5.78698366014757	7.13282716835162	0.00756852992445964	0.0453128284771727	ENSDARG00000028071	572452
1483	bmpr2a	-1.74739838236335	5.33558238971921	14.03680439507	0.000179267314188562	0.00527596130124257	ENSDARG00000011941	562822
1491	bnip3	-3.08467430648595	3.84813079553031	12.455025567855	0.000416868669174051	0.00841090861580835	ENSDARG00000099961	336116
1509	bpgm	-1.90057606295268	5.34013743738907	7.52298899262745	0.00609165196312838	0.0392077274494387	ENSDARG00000070826	436903
1514	braf	-2.22390075966987	4.16706918085448	28.6363299098729	8.73283020628212e-08	0.000111250019092173	ENSDARG00000017661	403065
1518	BRCC3	-3.54389329651712	3.23250326666935	22.1493128219467	2.52246242254557e-06	0.000555408855630868	ENSDARG00000098242	100333845
1525	brd4	-1.50474670399131	6.97173528875989	8.61612916190506	0.0033319917420888	0.0275121551241904	ENSDARG00000078904	570531
1545	brox	-2.62347224080323	4.36571761771596	23.1598219916165	1.49079784454333e-06	0.000428844831571457	ENSDARG00000013659	492786
1547	BRPF3	-1.82886139863757	4.80988661012228	19.6663434997137	9.22112348458775e-06	0.00109639158231748	ENSDARG00000074238	100003354
1570	btbd7	-2.24020996878529	3.38064751884375	15.5192715276136	8.16683940824466e-05	0.00334840415738031	ENSDARG00000003069	568372
1577	btg2	-2.11193598573451	8.23746632208829	12.5793467643269	0.000390033034009642	0.00811696518268608	ENSDARG00000020298	30079
1591	btr31	-3.79758111671338	2.18385637246632	10.1085316654677	0.00147584501130327	0.0169162569258315	ENSDARG00000096304	555877
1605	C10H21orf91	-1.59429495784226	2.49701106632956	12.1501647432362	0.000490835286646371	0.00931281631631705	ENSDARG00000030803	553573
1619	C18H15orf48	-3.74773275571846	2.46749410242948	12.2963983181884	0.000453833226729626	0.00892787146090837	ENSDARG00000092903	751757
1631	c1qa	-3.93177599245879	3.51874015306162	8.18580356723998	0.00422194728327769	0.0316512945764008	ENSDARG00000044613	553548
1632	c1qb	-4.9197760825136	3.80257835382799	9.60068380982922	0.00194504923392413	0.0200168731164841	ENSDARG00000044612	445088
1634	c1qc	-3.6856397275616	3.87050788173349	7.49139430333314	0.00619945361329627	0.0396531619382096	ENSDARG00000095627	449803
1639	c1qtnf1	-3.33279041371136	2.64200978616453	13.1479126531	0.000287839722338313	0.00680432529196465	ENSDARG00000088878	550573
1641	C1QTNF2	-1.87266261520024	2.61385665537132	7.03411283197489	0.00799714798253641	0.0468404381834275	ENSDARG00000059944	572041
1643	c1qtnf5	-3.92572313622744	3.76259898416967	13.976581607491	0.000185101864319333	0.00535923985411576	ENSDARG00000056134	555815
1652	C20H6orf58	-3.30640515213549	4.80738470643743	7.02704953278439	0.00802875263742566	0.0469314715009315	ENSDARG00000090722	796447
1654	C21H5orf24	-1.70058595174441	3.55435483221624	7.06526165091651	0.00785928346967496	0.046429387440097	ENSDARG00000113250	405836
1658	C25H11orf96	-5.04596914728097	5.75496101073497	11.2165366661242	0.000810716510751657	0.0118614675711697	ENSDARG00000097208	100330987
1662	c2cd4a	-3.03542570414037	4.32330944998334	7.04992739761906	0.00792684641867461	0.0466277394053634	ENSDARG00000061416	569005
1669	c3a.1	-4.51545996538773	7.73573072419497	14.162440724797	0.000167684608086708	0.00508614793405857	ENSDARG00000012694	321046
1677	c4b	-3.28952747118467	5.53166957828581	13.9678328001093	0.000185965241505918	0.00537028823079931	ENSDARG00000038424	794635
1683	c6	-1.90412406995051	6.73794608437646	7.48865275531929	0.00620889914547555	0.0396742901823723	ENSDARG00000057113	393611
1687	C6H3orf18	-2.57393379562865	2.13260601934718	14.182717343592	0.000165887199242887	0.00508614793405857	ENSDARG00000100263	101883575
1688	c7b	-3.18832099007216	3.20107061545785	10.6000230762559	0.00113086248623963	0.0145518993088628	ENSDARG00000057121	570832
1694	c8a	-3.74463500724392	4.44506319071733	7.59186205012877	0.00586323589297269	0.0383324091463225	ENSDARG00000039516	445102
1715	ca5a	-2.36816302606397	5.5403012301835	12.1426178832826	0.000492825490975728	0.00932621660117246	ENSDARG00000101778	569989
1716	CA6	-2.40954958917347	6.64164759774104	7.49871176527608	0.0061743142996882	0.0395684137746817	ENSDARG00000056499	100006448
1720	cab39	-2.32989447005087	3.63405233103817	17.3143418385731	3.16786922590055e-05	0.00207795892220843	ENSDARG00000043451	415235
1740	cacna1c	-2.72734123004229	6.48765947956306	9.96656605032758	0.00159408528067098	0.0177468857557846	ENSDARG00000008398	170581
1778	cadm1a	-1.99793374435798	2.63771436943797	10.0515901263931	0.0015221649833416	0.0172916003043933	ENSDARG00000031075	569931
1836	CAMKMT	-1.65914573196411	3.04952045068031	12.8212673763779	0.000342701505512683	0.00755510673772397	ENSDARG00000095224	796749
1857	CAPN10	-1.9062723734649	2.80083458901654	19.0538620674925	1.27080327563445e-05	0.00125219759231715	ENSDARG00000076634	570311
1858	CAPN15	-1.54447687587197	3.73762285452303	11.5731208791894	0.000669120203239047	0.0107802699410735	ENSDARG00000060600	100330198
1874	caprin1b	-2.31679243476431	8.04856762865952	15.111941562646	0.000101320337845071	0.00380839655135225	ENSDARG00000054272	406341
1884	CARD9	-2.07772691990139	2.5273484770648	7.58070980078642	0.00589962049387883	0.0384805912771718	ENSDARG00000067672	796425
1974	CBX6	-1.79177098056702	3.24899152875098	9.46674109667237	0.00209230748584082	0.0210833838063051	ENSDARG00000097543	NA
1976	CBX7	-2.92494682294565	2.11181481280113	9.09422705362324	0.00256417553444769	0.0235976515280472	ENSDARG00000087181	101882803
1977	cbx7a	-2.57408259765713	6.09608275951769	13.3758267429568	0.000254888247626702	0.00631622809562716	ENSDARG00000038025	550551
1986	ccdc102a	-2.25176115372978	4.13339881509486	21.3664852650182	3.7934477587506e-06	0.000671245907606328	ENSDARG00000003872	325319
2003	ccdc149a	-1.97833892047082	1.76002858758448	10.2680278696009	0.00135355411216763	0.0161800520043631	ENSDARG00000078829	449999
2049	ccdc88b	-2.60923070146071	3.2357458198724	13.5765062202144	0.000229034131829936	0.00596324633749913	ENSDARG00000076189	100330741
2050	ccdc88c	-1.61862560521708	5.44999217157978	15.5203482987376	8.16218883626416e-05	0.00334840415738031	ENSDARG00000053713	553231
2052	ccdc90b	-1.55526461987564	3.3543117734257	11.9986617789492	0.00053238765862215	0.00966603209217131	ENSDARG00000044626	100149897
2066	ccl20b	-3.97088325201044	2.61410467365548	7.6321932975392	0.00573355368186556	0.0378312726289575	ENSDARG00000094511	563152
2071	ccl33.3	-4.24080989051608	2.07184008623651	9.11487635440379	0.0025353909295439	0.023447799311006	ENSDARG00000099401	796633
2077	ccl35.1	-4.57528061664778	2.5668437044585	9.68173261218747	0.00186109047419634	0.0195250285925245	ENSDARG00000103466	100000034
2079	ccl36.1	-4.57730234162379	2.25175466129783	9.18801111879796	0.00243605446048422	0.0228506766629716	ENSDARG00000105263	100537088
2087	ccm2	-1.54501191205678	4.27416481105301	14.3749939835513	0.000149778187500888	0.00478847195552748	ENSDARG00000013705	436586
2091	ccn1l2	-2.43165814562563	4.8074524384184	8.35983457959435	0.00383605486546658	0.0297073549828903	ENSDARG00000099985	553273
2118	CCNI2	-2.82656959928226	2.30043444034229	14.1806095793915	0.000166073133508447	0.00508614793405857	ENSDARG00000033046	100330479
2131	ccpg1	-2.35224574394203	2.24843241218572	12.6563132399348	0.000374299585998669	0.00795665448901818	ENSDARG00000104126	103908643
2139	ccr9a	-2.86522876030857	3.34966537506119	9.8467108681992	0.00170135684340821	0.0184413260103712	ENSDARG00000055186	553366
2140	ccs	-1.96886237787537	2.38817128909981	11.7543599980614	0.000607008795421359	0.0102908762988022	ENSDARG00000092003	550489
2163	cd247	-3.02525143230213	1.45058736609646	10.0948789839151	0.00148681924674393	0.0169983469651782	ENSDARG00000100284	100101654
2172	cd40	-2.90841996755076	3.2079347602101	10.9621768409558	0.00092990511986201	0.0128266495071454	ENSDARG00000054968	100270764
2176	cd74a	-6.86299066744473	6.84636661792436	9.58079904669741	0.00196622814256615	0.0201422624484017	ENSDARG00000009087	58113
2177	cd74b	-8.63100900147471	6.13258768086677	15.2071384150328	9.63385606381135e-05	0.00367922532972324	ENSDARG00000036628	30645
2181	cd81b	-2.80418561689928	3.64155128482857	11.801600550204	0.000591798217073055	0.0101487703860557	ENSDARG00000022437	445280
2210	CDC42BPA	-2.03381741996447	5.68313194892159	11.3484693150937	0.000755101787703516	0.0114447280883261	ENSDARG00000104283	567912
2211	cdc42bpab	-1.95105222187094	4.83811885168276	19.0304339262131	1.28650122041698e-05	0.00125779946764016	ENSDARG00000016464	566003
2215	CDC42EP4	-2.07756379894583	5.55654031724368	18.9603730102897	1.33461692938883e-05	0.00128263148486207	ENSDARG00000045036	100002938
2261	cdk14	-1.51164482954349	1.97550939298332	6.87505120500549	0.00874072530614427	0.0495048700651264	ENSDARG00000074665	572146
2266	CDK19	-2.79455801114552	2.31469496731907	21.1399699051842	4.26929879324451e-06	0.000715979050975121	ENSDARG00000043858	100149670
2271	cdk4	-2.69093105575826	3.70252227059559	8.24821808709087	0.0040792025032906	0.0308928138625002	ENSDARG00000087937	777730
2278	cdk5rap2	-2.81826197623271	5.04008573890238	32.1752859853084	1.40871304282877e-08	2.79159967987234e-05	ENSDARG00000024219	334460
2280	cdk6	-1.81981844932091	4.09176059591751	8.82775327544834	0.00296683426872674	0.0255991723186944	ENSDARG00000070228	100034507
2297	cdo1	-3.5153709977102	7.124243058508	11.8415497789041	0.000579235980833311	0.010067400272474	ENSDARG00000099389	393714
2300	CDR2	-2.03782619018565	2.12780061132381	10.3045294973407	0.00132704083030394	0.0160170963909386	ENSDARG00000035952	100148175
2309	CDY2B	-2.59602525700098	4.16254791808472	27.9869133080573	1.22138660835349e-07	0.000125901149861853	ENSDARG00000038985	568457
2313	cebpb	-2.34795374347607	6.99184610576079	10.1097877033044	0.00147483951811079	0.0169162569258315	ENSDARG00000042725	140814
2314	cebpd	-2.60908007387732	7.40586270746109	11.4534279256693	0.000713622352392401	0.0111872900150054	ENSDARG00000087303	140817
2328	celf3a	-2.1174731741628	5.15929279586308	9.05101056618292	0.00262549659760192	0.0239640536721572	ENSDARG00000034668	57922
2335	CEMIP	-1.6387094432943	5.60091801460752	12.8078705210378	0.000345164217333104	0.00757234389326489	ENSDARG00000039881	100003660
2359	CEP170B	-2.0610184256566	5.05679404123247	11.8178377627485	0.00058665949362717	0.0100893772777282	ENSDARG00000074636	792564
