Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
2397	ces3	4.48709102658187	5.37998847101007	13.4235750763833	0.000248481690914053	0.00707006444410279	ENSDARG00000041595	560651
2400	cetp	3.46737499428246	4.22877430130693	12.3729297670206	0.000435603532316504	0.0103586519984865	ENSDARG00000030872	492488
2427	cfbl	3.38930100094113	3.61217175178561	16.2223452076056	5.63258055484161e-05	0.00268601802662032	ENSDARG00000090730	792472
2431	cfhl1	2.68379244180923	2.15156450024775	7.98085036960396	0.0047274730461471	0.0449677236149512	ENSDARG00000105212	570905
2486	chia.1	4.64153024364866	5.77691545658397	10.0904781892845	0.00149037425607612	0.0225261227602691	ENSDARG00000100635	406323
2488	chia.3	7.25095021306296	4.03475289340513	21.3355750433961	3.85510587240599e-06	0.000379866371460557	ENSDARG00000009612	406819
2491	chia.6	4.09771670963185	3.04675960093102	22.9440738490694	1.66783582091363e-06	0.000195696393855228	ENSDARG00000093193	322420
2544	chrnb1	2.00549306016087	4.51509917547771	9.06096481158627	0.00261124156154101	0.0316541374793504	ENSDARG00000069660	100006941
2551	chrne	1.67992396475535	3.13087796313823	8.09689134699373	0.00443412433223412	0.0430264458462435	ENSDARG00000034307	445315
2585	cidec	3.02313397872292	1.9988274994401	11.1643751592151	0.000833830477376993	0.0158374510798921	ENSDARG00000059651	564304
2620	clca1	4.1236959420864	2.10590897237945	12.2782571723999	0.000458266132505492	0.0107085988939492	ENSDARG00000016290	334289
2623	clcn1a	2.48329580135157	1.68583960010586	9.48012639277934	0.00207709657059381	0.0275018688467265	ENSDARG00000062084	795133
2680	clic5a	2.75988442659801	2.75826576685353	7.82293986971447	0.0051587214403133	0.0470955098414745	ENSDARG00000075993	492513
2734	CMKLR2	2.37395551747946	2.46684593240874	7.85537525060704	0.00506698346692724	0.0466778033407899	ENSDARG00000101366	100004124
2747	cmya5	2.82638309161915	4.30090020920478	16.7968294796212	4.16027536428912e-05	0.00225527389428865	ENSDARG00000061379	560687
2786	cnot6l	1.74902945167485	6.58475538946146	7.80240470179334	0.00521767510121769	0.0473477986099239	ENSDARG00000054597	553665
2803	cntn2	1.77983014002668	2.58283335579638	8.28114473759553	0.0040058866147741	0.0405211556672537	ENSDARG00000000472	30726
2807	cntnap2b	2.33936007420705	3.23897780066047	12.0731271843891	0.000511538240813407	0.0115192986425595	ENSDARG00000074558	563345
2829	COL10A1	2.66277678182994	2.39741009314987	10.7732445538323	0.00102977835237198	0.0180768670418841	ENSDARG00000101535	555804
2872	COLQ	1.96042670748401	3.50710222910088	8.98363934489181	0.00272407555847272	0.0323892583902407	ENSDARG00000019692	101886065
2885	comtd1	4.5972331297475	3.12252580622567	15.467748909092	8.39250939011613e-05	0.00353019823048871	ENSDARG00000078918	568094
2920	coro6	2.11184072122594	4.35596823963889	7.86073680806128	0.00505198010959304	0.0466425073182049	ENSDARG00000102272	393367
2939	cox5b2	3.70502862086121	6.87280642133768	8.5021013270741	0.00354736571492525	0.0380536590825803	ENSDARG00000068738	751638
2942	cox6a2	4.49560085104625	8.10194102626265	8.08088139789772	0.0044734682669527	0.0433159744455746	ENSDARG00000054588	447942
2968	cpeb1b	2.68080540416163	3.52472031667044	12.4815353856351	0.000410994254874242	0.00994583790458901	ENSDARG00000008454	30702
2971	cpeb4a	1.60413257484456	4.71233945330356	22.8240456615503	1.77530590326611e-06	0.000201672489074848	ENSDARG00000056691	393956
2990	CPNE4	1.6794055727526	3.0824625655923	10.1551549603227	0.00143898299930071	0.0221625749503697	ENSDARG00000101095	558729
3091	cry3b	1.95433249082698	5.75565074110969	12.2063902283012	0.000476260979169365	0.0110027390718726	ENSDARG00000091131	83780
3161	csf1ra	2.41162969180148	4.01863992019407	8.98445923675708	0.0027228535644881	0.0323892583902407	ENSDARG00000102986	64274
3162	csf2rb	2.86591753990134	2.74697273808055	9.84336551342381	0.0017044536973787	0.0246168581251299	ENSDARG00000076586	100135062
3165	csf3r	3.07679286549169	2.70839215591471	15.5292905466583	8.12367008472413e-05	0.00343330938296339	ENSDARG00000045959	100134935
3251	ctss2.2	3.06549780419461	3.61971884719189	9.3940146555521	0.00217694972151605	0.0284022664837152	ENSDARG00000013771	337572
3278	CUX2	2.03117737572224	2.1248033741639	9.01604833344631	0.00267619350346581	0.0319881686276518	ENSDARG00000086345	565530
3314	cyb561d1	1.84528501122898	2.05055962641501	8.16938062694314	0.00426034525369959	0.0419797003313438	ENSDARG00000055295	447851
3325	cybb	1.9884205805465	3.74139274052874	10.1387603904766	0.00145183763565822	0.0222020951928072	ENSDARG00000056615	393386
3349	cyp24a1	4.35283521295293	6.25415143092492	16.4727321552793	4.93548213059112e-05	0.00249597739504468	ENSDARG00000103277	100004700
3359	cyp2aa12	2.98996547641513	3.49836906649226	11.7906845627943	0.00059527841479013	0.0128100073981161	ENSDARG00000102805	555510
3360	cyp2aa2	3.48147847456421	2.48406189821097	18.5442189421966	1.66007948220975e-05	0.00115462551933642	ENSDARG00000104811	768294
3362	cyp2aa4	2.84383996668478	2.14555289605906	8.84814317463807	0.00293387210412263	0.0341550972434903	ENSDARG00000098803	415182
3371	cyp2k18	4.63136617114742	2.87661313282631	18.5336314121731	1.66932617776179e-05	0.00115462551933642	ENSDARG00000104593	393484
3375	cyp2k8	2.01378584602245	2.50542197172315	9.50087932763222	0.00205373452383167	0.0273010887953098	ENSDARG00000101190	561462
3379	cyp2p7	3.14218963546289	3.71286794328951	9.43397017509346	0.00213002664838889	0.0279343962953601	ENSDARG00000042980	100034406
3383	cyp2u1	3.10829502464855	2.61497081281654	18.6811842123932	1.54499580260462e-05	0.00109345238648624	ENSDARG00000026548	556280
3385	cyp2x10.2	2.81430823348536	1.25577648446477	7.75473573944119	0.00535718796271968	0.048062292150679	ENSDARG00000006501	322545
3388	cyp2x8	4.12338974341398	2.00564958133593	11.0043670166038	0.000908974694503347	0.0166614220724226	ENSDARG00000043997	431734
3398	cyp46a1.3	2.32121656180426	2.53105077272248	8.88243199927044	0.00287927743578096	0.0336513191789996	ENSDARG00000089177	692332
3404	cyp4v2b	3.67722391114026	3.70054469329661	18.1737591411788	2.0163802577271e-05	0.00132213756972658	ENSDARG00000061585	562008
3441	DAGLA	1.76814306393295	3.99376933558705	16.7541022218414	4.25501702615648e-05	0.00228400278417579	ENSDARG00000062956	569398
3453	dapk2a	3.58322208210204	4.15493123217465	25.3604571252422	4.7556732408153e-07	6.67853797243628e-05	ENSDARG00000061096	571352
3491	dclk2a	1.93090823699344	5.45599333657016	11.9834637672824	0.00053674722249397	0.0119661083914749	ENSDARG00000034093	572548
3530	ddo	1.61112513446849	2.37610184110579	8.74730068501344	0.00310060669578468	0.0350884012812942	ENSDARG00000079664	565385
3618	dgat1a	1.80421591467054	2.99037337113156	8.58066067361521	0.00339752074553087	0.0369255225451207	ENSDARG00000103503	325875
3620	dgat2	4.11313724884442	4.97351140149956	15.0964646246276	0.000102154424962827	0.00406755243379301	ENSDARG00000018846	565316
3627	DGKD	1.53671116993269	3.68945032545321	8.93003850062178	0.00280518433305149	0.0330452196697314	ENSDARG00000113111	NA
3684	diabloa	2.37455506709549	5.28789998323923	11.2037868800085	0.000816305743688972	0.0156210439256361	ENSDARG00000104172	393317
3700	dio3b	2.62600173382494	2.91975151946744	12.5706200586194	0.000391858543684032	0.00959999605302844	ENSDARG00000095767	798872
3706	dipk1b	2.05318568662865	1.77862065759508	8.62100438801754	0.00332308560359828	0.0365570002655681	ENSDARG00000117093	567731
3731	dlc	1.84987977868964	4.97548480621074	24.5791960728469	7.13175394587347e-07	9.35256114887156e-05	ENSDARG00000002336	30120
3768	dmrt1	2.52419900141071	2.29085391637501	10.784645159437	0.0010234552175947	0.0179835702520212	ENSDARG00000007349	402923
3786	DNAH1	1.87633419398672	3.38555320111907	7.69075277249668	0.00555044719677365	0.0493234806947973	ENSDARG00000100115	100317899
3860	dnase2	2.36670667867021	3.56506463395141	12.5980159638774	0.000386156442192255	0.00953983868287751	ENSDARG00000073893	100000399
3901	DOK7	2.28251805018587	3.4356269941413	11.2279693294497	0.000805737570810975	0.0155631308689959	ENSDARG00000060236	557881
3938	dpysl3	2.55571881064221	6.77369095443521	15.6222265518383	7.73401437768932e-05	0.00336429625429485	ENSDARG00000002587	553166
4250	dtna	2.10757676892857	2.84203204346171	15.9425014272594	6.52959307210902e-05	0.00297839622611418	ENSDARG00000031015	794932
4269	DUSP10	1.92710537325368	2.30431066787055	9.14382140072264	0.00249559338759096	0.0307169827934333	ENSDARG00000052465	100034609
4345	ebf2	3.72373513586718	4.06784520623307	17.340780810202	3.12410116286634e-05	0.00181492977979548	ENSDARG00000042525	30692
4354	ECEL1	2.44433664615117	2.48923437474553	16.2950431235722	5.42055620639614e-05	0.00262447501610623	ENSDARG00000060549	100332538
4406	EEIG1	2.19972267414593	4.50667578025844	11.2090853565048	0.000813978291401172	0.0156183560188447	ENSDARG00000102566	796432
4415	EFEMP1	3.64966965251176	1.81039369297706	13.109372242563	0.000293822128115636	0.0078565482083094	ENSDARG00000059121	NA
4436	EFR3B	1.99833626638501	4.91995299579273	8.80218150373021	0.00300870575968707	0.0344707867146637	ENSDARG00000033516	560858
4473	eif2ak2	1.56918115098555	2.82882750497993	8.7161906330099	0.0031539636879257	0.0354225077922889	ENSDARG00000068729	100001092
4644	enpp4	1.99393710394214	2.17940547713033	9.50237876072038	0.0020520569347083	0.0273010887953098	ENSDARG00000006877	550586
4645	enpp5	1.85266819130371	3.91835904070999	10.7461853947653	0.00104494485943891	0.0182325236211879	ENSDARG00000070625	563498
4650	ensab	1.82694725481824	2.74546584946113	8.40401610564247	0.00374392970932029	0.0392320718952569	ENSDARG00000061644	100317933
4653	entpd2a.1	2.06407738500008	2.43644076345653	11.8940836963131	0.000563125235547276	0.0123534299827622	ENSDARG00000035506	447905
4683	epdl1	2.5404698349496	6.20816287627022	10.802568611567	0.00101359359829923	0.0178984572531354	ENSDARG00000076386	100302470
4708	epoa	3.68473944017338	5.68486189288438	11.2246458294541	0.000807181765099189	0.0155633370600476	ENSDARG00000055163	100004455
4711	eppk1	1.71097992444231	6.27986579339131	16.3408661411817	5.2910552920864e-05	0.00261599296253069	ENSDARG00000096359	101885652
4716	eps8l1a	2.44799395897937	3.82515591518544	9.26717398112777	0.00233297394537179	0.0295935919741862	ENSDARG00000057984	503735
4719	EPSTI1	3.39167947371323	2.07482420094457	8.68423621326889	0.00320974061346317	0.0358009529963199	ENSDARG00000094578	101884931
4723	erap1b	2.67679865624856	3.46261693104562	10.1283371822644	0.00146007065509238	0.0222567180628825	ENSDARG00000021859	393175
4724	erap2	2.76490790173192	3.73541476448913	8.88737250169254	0.00287149665848552	0.0336044244777488	ENSDARG00000098618	100144556
4768	ESPNL	2.23270577241113	1.53919383429737	7.79964137550403	0.0052256604864079	0.0473478958265601	ENSDARG00000078211	100536888
4771	esr2b	1.97351201461109	2.94551170513577	9.42085946145835	0.00214530948396444	0.0280922133968472	ENSDARG00000034181	317733
4803	EVA1C	3.47194454152721	2.64809215158662	8.83827823711597	0.00294977298445503	0.034201149081014	ENSDARG00000056024	564385
4824	exoc3l4	3.26452098848157	3.37821711110335	20.2664977708016	6.73700000728421e-06	0.000586119000633727	ENSDARG00000058180	563246
4851	ezh1	2.28231171267944	5.28416008553325	10.0600561256555	0.00151518610495786	0.0227485493870395	ENSDARG00000037894	664754
4859	f13a1a.1	6.41935925126212	4.96475435615851	11.6157300536776	0.000653963634886507	0.013577929485682	ENSDARG00000045453	767742
4871	f5	2.23975927517003	5.14825768168542	8.87304227252932	0.00289412435199145	0.0337364103384101	ENSDARG00000055705	327320
4874	f7l	2.38354164230806	3.71750574566048	8.76107929158664	0.00307726887676421	0.0349977166721915	ENSDARG00000100782	100038778
4909	FAM110C	2.41776309247513	3.32918782538726	13.9993144616657	0.000182877297718816	0.00581373613330721	ENSDARG00000096989	101886617
4927	fam131c	4.09776449720116	4.31698819576752	13.6590855064834	0.000219178218840667	0.00654781161310436	ENSDARG00000037320	619198
4939	FAM161B	1.77632331985862	2.14650103076611	9.4528729625997	0.00210818626269355	0.0278308675019537	ENSDARG00000089467	569419
4947	FAM167B	3.35482999711095	4.9727380280679	14.8215394588868	0.000118177999220834	0.00438192227880159	ENSDARG00000100426	556719
4966	fam20a	3.64596082679956	3.06863737056221	19.6667820612562	9.21900738289624e-06	0.000727526533955551	ENSDARG00000079486	564308
4998	fam78ab	2.47102423362763	3.81400120800409	7.76084292475467	0.0053391037401097	0.0479470872129187	ENSDARG00000088222	100002878
5038	FAT3	2.24438800179869	2.17250637166192	8.69202562679845	0.00319605235054492	0.0357152842556194	ENSDARG00000087709	568600
5044	faxdc2	1.88623946354877	6.19826416250977	10.5908978656621	0.00113645772333188	0.0190637370549502	ENSDARG00000023820	406828
